,Hash,String
798,DA4209C505000000,M41A1
799,C22218C605000000,M551A1 SHERIDAN
800,55C619C605000000,M45D
801,56C321C705000000,M67 RR
802,024428C705000000,M693 F1
803,E1620DC805000000,M72 LAW
804,B3890AC905000000,M81
805,CEA261CB05000000,MANPAD
806,571018CE05000000,CAYUSE #reco2
807,15560CD305000000,Mi-25
808,1A580CD305000000,Mi-24VP
809,15E60CD305000000,#command MI-2D
810,55670DD305000000,AHS Mi-2 #reco2
811,1DF70DD305000000,Mi-2 URS
812,93D424D305000000,Mi-8T
813,15E825D305000000,Mi-8TV
814,D7B334D305000000,MICA EM
815,DCB434D305000000,MICA IR
816,03B658D305000000,MILAN F2
817,CB805CD305000000,MIM-72A
818,D0805CD305000000,MIM-72F
819,D1805CD305000000,MIM-72G
820,492034DC05000000,#command M151A1 CP
821,17C858DE05000000,MTP-LB
822,93D408EE05000000,Mi-1  #reco2
823,93D41CEE05000000,Mi-6
824,56A61DEE05000000,Mi-6
825,9A31B0EE05000000,MiG-25RBT
826,1532B0EE05000000,MiG-27K
827,1732B0EE05000000,MiG-27M
828,AEECCEEE05000000,Minimi
829,B799DFF405000000,Mortar
830,01222C1506000000,M1978
831,66CC4E1506000000,IGLA
832,E66D6A1506000000,YUCKJEONDAE
833,D670541E06000000,62L Shiki
834,8BA5D52606000000,250-1
835,726CD62606000000,Napalm
836,5D93185206000000,OH-58C/S
837,55C61D5206000000,OH-6 #reco2
838,57B52C5D06000000,OSA-AKM
839,16671C5E06000000,OT-65RL #reco3
840,8B53DD6A06000000,Twin GDF-001
841,306FB68406000000,MIM-23B I-Hawk PIP III
842,1CD4688506000000,#command P4 PC
843,1576209E06000000,PT-76 #reco1
844,EC6CB6B406000000,PO-HANG
845,B92AD3B706000000,PROMET
846,4223C9BA06000000,PUMA HC.1
847,08F2D6BB06000000,Pvpj 1110 m/77
848,45F2D6BB06000000,Pvpj 1110 m/84
849,012178C606000000,130-1
850,C315180607000000,R.550 Magic II
851,4160540C07000000,RBK-500
852,C120801207000000,CN120-25
853,9EF3551907000000,UDT/SEAL
854,0EB6581907000000,AMX-30 ROLAND
855,1C88441A07000000,RPG-7VR
856,DDC8651A07000000,RPO Rys
857,B7EAD62607000000,Rapier
858,B39ADE2607000000,L21A1 RARDEN
859,AAAFA62A07000000,Redeye
860,EB3CB12A07000000,Rifle Team
861,C1205C2D07000000,Rh-M-120
862,E96CC63407000000,Roland
863,24B6044807000000,S-70
864,5D66354B07000000,SACLOS
865,CDA2714B07000000,SARPAC
866,CBE0655507000000,SKOT-2A
867,C9C13C5807000000,SNEB
868,4B50845A07000000,SPW-40A  #reco1
869,FEADD66607000000,SAPERY
870,B7AED66607000000,SAPEURS
871,78AED36807000000,LIGHT RIFLEMEN
872,B9D9986A07000000,Sea Cat
873,ACF9986A07000000,Sea Eagle
874,B10E9A6A07000000,Sea Vulcan CIWS
875,32DDA06A07000000,#command GROUPE DE CMDT
876,B1B9DF6A07000000,AML 60/20 SERVAL
877,0822556D07000000,ShKH-77
878,261CBB6D07000000,ZSU-23-4V1 SZY?KA
879,7E7ED36D07000000,M60 'Shorty'
880,42ECE66D07000000,Shtil-1
881,5149D37207000000,Smoothbore Gun
882,B75ABB7307000000,Sniper Rifle
883,7586AA7507000000,Commando Squad
884,0D3BBB7907000000,LAAD STINGER C
885,B73AD37907000000,Stoner 63
886,424DDF7907000000,STROP 1
887,434DDF7907000000,STROP 2
888,56C5207A07000000,Su-7BKL
889,A9DDD57A07000000,Support Squad
890,7E5CD77A07000000,Supply Truck
891,EC4CE37A07000000,Susong Po
892,9791148407000000,KPz T-34/85M
893,D125158607000000,T54
894,C2B5188607000000,Deprec! T-55AM-1
895,C3B5188607000000,T-55AM2
896,15B6188607000000,T-55
897,56C31D8607000000,Type 56 RR
898,02C8148707000000,T-64BV1
899,D1D5158707000000,Type 64 SMG
900,D165218707000000,Type 67
901,15B60C8807000000,T-72M
902,8E700D8807000000,#command T-72M1D
903,97700D8807000000,T-72M1M
904,D165118807000000,Type 73 LMG
905,56C3258807000000,Type 78 RR
906,D165098907000000,Type 81
907,D1D5198907000000,Type 85 SMG
908,15D6058A07000000,T-90S
909,D7D2098A07000000,Type 91
910,1566189907000000,TO-55
911,D7D2CDA607000000,Tan SAM
912,43219FAC07000000,TGB m/42
913,05A2D6BE07000000,#command NANA-YON SHIKI A CV
914,CA5190CB07000000,UAZ-469 #reco2
915,8A4182D507000000,UK vz. 59
916,D6F274DD07000000,NAVY SEALS #reco2
917,E17275DD07000000,SMAW
918,887108E007000000,S-5
919,883110E007000000,S-5
920,03317CE407000000,ZU-23-2
921,D115180208000000,V-150 #reco1
922,C1B02C0E08000000,TA 20
923,41512D0F08000000,VEAK 40
924,097CA12E08000000,Vickers Mark 8
925,9379A73E08000000,OT-62 VYDRA-I
926,B979CA7408000000,L6 WOMBAT
927,5742C0E608000000,YAK-38M
928,93D4340A09000000,Z-9C
929,03627C1D09000000,ZSU-57-2
930,5E325D3F0A000000,Mi-8T
931,8B61783F0A000000,T-55A
932,D780783F0A000000,T-72M
933,8691793F0A000000,TO-55
934,AA6CC6500A000000,Flame-throwers are terror weapons. Only used in close combat due to their very limited range
935,6ABCBA5C0A000000,Ranging from obsolete WW2 bolt rifles to modern semi-automatic rifles
936,8700CD660A000000,F-16A BLOCK 5
937,93D428880A000000,ZTZ-59-IIA
938,01C19AF70A000000,30mm Frag
939,41C19AF70A000000,40mm Frag
940,862104870C000000,m/60
941,8700DDF40C000000,F-16A FIGHTING FALCON
942,03E2C5740D000000,T-72
943,CA7499E90D000000,AHS Mi-8R #reco3
944,44205C4620000000,M103
945,558B3BC820000000,DShK
946,8C345CC820000000,M2 Browning
947,1ED861C820000000,NSVT
948,1EA8554521000000,KPVT
949,84205C0622000000,M113A1
950,A9C9C97230000000,20mm Radar
951,A9C9C93231000000,23mm Radar
952,A9C9C9B231000000,25mm Radar
953,01813DCE32000000,Twin ADEN 30
954,01B1408F33000000,Twin DEFA 550
955,4340485D34000000,Twin GSh-2-30
956,A75E0D4235000000,RZP 2K12 KUB-M
957,33ED6A4837000000,2S7 PION
958,E64C634A37000000,2S9 NONA
959,DAC3A9B23A000000,2e REP #reco2
960,A9C9C97240000000,30mm Radar
961,A9C9C9B241000000,35mm Radar
962,4942461A42000000,PLA 37-2
963,A9C9C93242000000,37mm Radar
964,A9C9C97250000000,40mm Radar
965,DDA265DE70000000,OT-62A
966,D1A545C381000000,GPMG
967,C39258C381000000,L37
968,41315CC381000000,M240
969,441175C381000000,SG-43
970,4B971144A5000000,9K33 OSA
971,B0CE2044A5000000,9K37 BUK
972,55C63108B1000000,A-37B
973,41D11353B4000000,AGI 3x40
974,4B210857B4000000,AGM-114A Hellfire
975,4D210857B4000000,AGM-114C Hellfire
976,DA424182B4000000,AH-1S
977,55C64182B4000000,AH-1S
978,55C65182B4000000,AH-1J
979,55C67982B4000000,AH-1T
980,4B3008D7B4000000,AIM-120A AMRAAM
981,0D1708E2B5000000,AMX-10 RC #reco1
982,814208E2B5000000,AMX-13/90 #reco1
983,031310E2B5000000,AMX-30B2
984,02A42FE2B5000000,AMX AuF1
985,5CB77424B6000000,SASR
986,E66DD6D1B7000000,AUG Para
987,1CD7AA7BBE000000,Anti-Tank Team (RR)
988,B7AFE6B8BE000000,F88 Austeyr
989,B7CACEEABE000000,M1097 AVENGER
990,61E69557C4000000,TOW
991,93D414C3C5000000,BM-24
992,82D609DAC5000000,SPz BMP-1 SP-1
993,15265C0EC7000000,BRDM-1 #reco1
994,15365C0EC7000000,BRDM-2 #reco1
995,8C161C9CC7000000,SPW-60PB(ABS) #reco2
996,A4161C9CC7000000,BTR-60PB
997,4171D32BCD000000,Bofors L/70
998,6ABCBA37D2000000,C7
999,862174CFD2000000,155mm/52
1000,216849D8D2000000,HLVW
1001,61E64DD8D2000000,ILTIS TOW-2
1002,61B72402D4000000,CF-18 AsuW
1003,8B814993D4000000,HN-5A
1004,8C814993D4000000,HN-5B
1005,C7100C02D6000000,CN120-26/52
1006,42337913D7000000,Optical failure
1007,43337913D7000000,Stabilization malfunctioning
1008,44337913D7000000,Firing computer reset
1009,45337913D7000000,Weapons jammed
1010,46337913D7000000,Track / transaxial hit
1011,47337913D7000000,Fuel leak
1012,48337913D7000000,Lost track / transaxial broke
1013,49337913D7000000,Ammo internal explosion
1014,4A337913D7000000,Gearbox hit
1015,C8805CB7D9000000,Carbine M727
1016,F06C7ABBD9000000,Cavalry Tank
1017,831FC766DB000000,CHALLENGER 2
1018,E6ADCA6EDB000000,CHIMERA
1019,A74C337ADC000000,AT Cluster Bomb
1020,047CC128DD000000,Cockerill Mk.3
1021,097CC128DD000000,Cockerill Mk.8
1022,D165E531DD000000,Colt LMG
1023,E96CCA32DD000000,Command Vehicle
1024,38AEA333DD000000,Concussion
1025,0396450BE7000000,M47 Dragon II
1026,3E7DE7B8EA000000,Destroyer
1027,AAD9B233ED000000,DONG-HAE
1028,EB3CE56EFC000000,Commando Squad
1029,55C6E14E01010000,F-4DS
1030,DA42514F01010000,F-4EJ
1031,AE59514F01010000,F-4EJ KAI
1032,55C6E14F01010000,F-4ES
1033,55C6414702010000,F-86F
1034,411008CC02010000,FAB 1000
1035,B7CAAA6E0C010000,FLIEGERFAUST
1036,6A6EB2EE0D010000,Frigate
1037,6ABCBA3711010000,H&K G3
1038,C12078CB14010000,GIAT 120
1039,8A8078CB14010000,GIAT 30/719B
1040,C381446D17010000,GShG-7
1041,DDD294D817010000,CAS Gunship Helicopter
1042,ECECC6B919010000,Gatling Gun
1043,2A1E2FEA1D010000,Alsetex
1044,827139EA1D010000,DM51
1045,C33258EA1D010000,L2A2
1046,445471EA1D010000,RKG-3
1047,6A6ACEEA1D010000,Grenade
1048,B7FACFEA1D010000,GRENZER #reco2
1049,B9499FB31E010000,Gunboat
1050,DA42514821010000,CH-47D
1051,B82B0BC726010000,HQ-61
1052,C275C1BC29010000,Hawk MM1
1053,B949333C2D010000,MONITOR 105
1054,DCE5983C2D010000,Howa DMR
1055,C5E1993C2D010000,Howa 64 Shiki
1056,4AE2993C2D010000,Howa 89 Shiki
1057,34AA72EB3C010000,Recon Squad
1058,93D4080242010000,J-7II
1059,C26DEAAC49010000,JAGUAR 1
1060,C36DEAAC49010000,JAGUAR 2
1061,CB6DEAAC49010000,JAGUAR A
1062,C82030B049010000,Yak-B
1063,B31BABBB49010000,LAAD JAVELIN
1064,55C6098B50010000,K1A1
1065,55C605C150010000,K200
1066,55C60DC550010000,K242
1067,55C611C750010000,K263
1068,55C609C950010000,K281
1069,6ABCBAF750010000,K2
1070,55C61D0254010000,KF-16C Block 52D
1071,4C62C85A57010000,Ksp m/58B
1072,9AA5218359010000,Ka-27PL-P
1073,B399B7B859010000,Kashtan CIWS
1074,8B61787F5D010000,KPz T-55A
1075,D180787F5D010000,Deprec! Kpz T-72G
1076,D780787F5D010000,KPz T-72M
1077,E6192F0A61010000,L-39ZO ALBATROS
1078,7A3EAB0D62010000,L7
1079,DDE72DE062010000,LAV-AT
1080,DD3734E062010000,#command LAV-C2
1081,8170085F63010000,LCU 1610
1082,55C6151E68010000,BUFFALO IV
1083,C282681E68010000,LVTP-7A1
1084,56A61DB26B010000,Lim-6Bis
1085,D547F4B36F010000,LYNX 3
1086,82B4F4B36F010000,LYNX AH.1
1087,88B4F4B36F010000,LYNX AH.7
1088,037CF5B36F010000,Lynx Mk.2
1089,24B6248170010000,M108
1090,DA42058270010000,PzH M110
1091,C212118270010000,M113A1G
1092,CBE7118270010000,M113 TUA
1093,0A611D8370010000,M126
1094,61E6058670010000,M150 TOW
1095,0A61198970010000,M185
1096,0A6115C970010000,M284
1097,9DE7098671010000,M551A1 (TTS) #reco2
1098,E0D3240372010000,M728 CEV
1099,B3890A4F72010000,M81E1
1100,61E6098172010000,M901 ITV
1101,426E56D872010000,MAN KAT1 6x6
1102,87A114DD72010000,MAS 49/56
1103,4CA3100473010000,MB-339CB
1104,1516048673010000,MD 500D #reco3
1105,6D27185774010000,Shillelagh
1106,95062EC574010000,#command Mi-4AVPK
1107,15B649C574010000,Mi-4 Cargo
1108,556779C974010000,VERSORGUNGS Mi-8
1109,CB802DD674010000,MILAN F3
1110,02842DD674010000,MILAN 1
1111,B3CEB6A879010000,Machine Gun
1112,C2ADA6B779010000,MARDER 1
1113,15A60C917B010000,MIG-29 9-12B
1114,8E660CAC7B010000,MiG-25PD
1115,B329BBB37B010000,Miniman
1116,84CA9AB77B010000,MIRAGE IIIC
1117,86CA9AB77B010000,MIRAGE 5F
1118,B179E7B87B010000,Mistral
1119,C85031377E010000,Mauser BK-27
1120,39CD9A5085010000,BAN-TANK FAGOT
1121,83A2085785010000,M1992 #reco2
1122,A74C33B589010000,Napalm Bomb
1123,B31E95BB89010000,Naval Gun
1124,D7D295BB89010000,Naval SAM
1125,DA42398794010000,OH-6D #reco1
1126,B1790583A0010000,P-120 Malakhit
1127,387D05C8A0010000,P-270 Moskit
1128,CB101020A3010000,PBV 302A
1129,42600C8BA5010000,250-1
1130,456F0C8BA5010000,PLA 25
1131,B88E9BACAA010000,PEGASUS
1132,FD6CC666AB010000,Phalanx CIWS
1133,B7EACEB4AB010000,STURMPIONIERE
1134,A89BE366AC010000,Plastic
1135,846AB233AD010000,P?N'GAE-3
1136,8B52C3EDAE010000,PVHKP 9A
1137,0872B2F9AE010000,PVTGB 9031 m/77
1138,4572B2F9AE010000,PVTGB 9031 m/84
1139,5EA5A5A6BE010000,Quad PKT
1140,15566981C1010000,BTR-50PK
1141,FAAA430BC4010000,Deprec! #command FUCHS Fufu
1142,295D975EC5010000,Rocket Pod
1143,83832D56C6010000,AMX-30 ROLAND 3
1144,F8ADB2B3C9010000,RANGERS #reco2
1145,A74C33B9CA010000,Retarded HE Bomb
1146,433A9B31CD010000,Roland 2
1147,443A9B31CD010000,Roland 3
1148,4477AB3BCD010000,ROVER REKV #reco2
1149,2A4CCBB8D1010000,S-5 Smoke
1150,415068D7D2010000,SAMP T200
1151,D7327859D5010000,SKOT-2AM
1152,831614A1D6010000,SPW-40P2 #reco1
1153,8B1614A1D6010000,SPW-40PA #reco1
1154,951618A1D6010000,SPW-50PK
1155,9F1618A1D6010000,#command SPW-50PU
1156,8C161CA1D6010000,SPW-60PB
1157,837631A4D6010000,SPz BMP-2/c
1158,4BE30942D7010000,SS-11 TCA
1159,85310CC2D7010000,SU-122-54
1160,D1C239DAD7010000,M47 Super Dragon
1161,DA420507D8010000,81 MSP
1162,DA420587D8010000,107 MSP
1163,46209CA6D9010000,SK 60B
1164,FE7FABB5D9010000,SAPERZY
1165,B7999AB7D9010000,SemAct radar
1166,D537D3BDD9010000,SAXON
1167,A60E77A6DA010000,Sea Skua
1168,3A9DCF66DB010000,SHANTOU
1169,2D1EAF3EDC010000,Skyflash
1170,C731DC66DE010000,STAR 266 ZAOP.
1171,B7CACE6EDE010000,FIM-92A Stinger
1172,8219AB77DE010000,9M31
1173,8319AB77DE010000,PLRK STRELA-2
1174,8419AB77DE010000,Strela-3
1175,4320DC7BDE010000,STRV 102
1176,4520DC7BDE010000,STRV 104
1177,15160482DE010000,Su-100
1178,5A710D83DE010000,Su-22M4P
1179,64531A83DE010000,Su-25K
1180,15261F88DE010000,Su-76M
1181,F94DD7B5DE010000,Fire Support Vehicle
1182,C2652405E1010000,T-34/85M1
1183,5DC77D05E1010000,T-34/85 Obr. 1969
1184,8C702D86E1010000,T-55AM1B
1185,CC702D86E1010000,T-55AM2B
1186,02782D86E1010000,T-55AMV
1187,8D6724C3E1010000,T62-85TC
1188,F94D5FC5E1010000,T64
1189,F94D5FC8E1010000,T67
1190,64235C03E2010000,T-72M1cz
1191,70EC8603E2010000,T-72 WILK
1192,5DC77D81E2010000,T-72BU
1193,CBD02D5AE6010000,TOPAS-2A
1194,5DC77D37ED010000,9K330 TOR
1195,4C40CC2EEF010000,Twin M1919
1196,4C53CD2EEF010000,Twin KCB
1197,8B53CD2EEF010000,Twin KDA
1198,16971CB5EF010000,Type 68
1199,8C7214E4F2010000,#command UAZ-469U
1200,55C62D82F4010000,#command UH-1A ROK
1201,55C63182F4010000,BELL 205
1202,2C2D3582F4010000,UH-1C HOG
1203,55C64982F4010000,UH-1H
1204,DA426182F4010000,CH-135 GUNSHIP
1205,CBE280CC02020000,VAB VDAA
1206,016255CB03020000,Twin Ivakan m/48
1207,81712C9C05020000,VLRA LOGISTIQUE
1208,4B71785907020000,#command VSOT-64A/R2M
1209,384DA7B309020000,CANADIAN AIRBORNE
1210,B01ABBB809020000,2B9 Vasilek
1211,6A8CBAAD0A020000,Vehicle
1212,B909A7B10B020000,VILDKAT #reco1
1213,D364DEA90F020000,OT-62 VYDRA-II
1214,E66EE6B849020000,Zastava M76
1215,4642C7664B020000,2A62
1216,A979BBF96C020000,Antiradar
1217,B179DF666D020000,M48A3 CHAPARRAL
1218,08625CB389020000,#command M577
1219,829755DD8F020000,#command VSOT-64A/R2
1220,D7D245DE92020000,Dual purpose missiles are unique missiles able to engage aerial targets like SAMs
1221,5639AB7794020000,Automatic Grenade-Launchers are a kind of heavy machine-guns firing 30mm to 40mm explosive grenade
1222,CEA261CB95020000,Man-Portable Air Defense System are short-range missiles used by infantry or light vehicles to engage helicopters
1223,B799DFF495020000,Mortar are light artillery firing sustended salvos over medium to long range and on an indirect trajectory. With average aim and reload times
1224,5149D37297020000,Description not available
1225,B75ABB7397020000,Precision rifles used by some special forces units. Deadly accurate
1226,2E3B3FEBEC020000,Engineers Squad
1227,5E325D315D030000,Mi-8T
1228,D78078315D030000,T-72M JAGUAR
1229,869179315D030000,TO-55
1230,CB929ABA8D030000,Anti-Aircraft Squad
1231,DE929ABA8D030000,Anti-Tank Squad
1232,86E1E1F8AD030000,T-55
1233,83E12D0B32080000,AAT-52
1234,327D47C9B00C0000,2A28 Grom
1235,C85031377E0D0000,Twin Mauser BK-27
1236,E64C63C4D00D0000,2S23 NONA-SVK
1237,EECCD33713100000,M1919
1238,43B10CB21C100000,2A42 Shipunov
1239,83505D31DD140000,Quad Colt Mk 12
1240,C3E769E433180000,BTR-152E ZPTU-2
1241,C5E769E433180000,BTR-152E ZPTU-4
1242,93D434DA72180000,ZSL-56
1243,DEF248B29C180000,58mm HEAT
1244,C222488BA6190000,Bo 105P/PAH-1A1
1245,DEF248B21C1C0000,60mm HEAT
1246,DEF248B27C1C0000,66mm HEAT
1247,DEF248B29C1C0000,68mm HEAT
1248,DEF248B21C200000,70mm HEAT
1249,DEF248B23C200000,72
1250,DEF248B24C200000,73mm HEAT
1251,DEF248B26C200000,75mm HEAT
1252,07A175D570200000,Twin Ksp m/36
1253,DEF248B27C200000,76mm HEAT
1254,DEF248B21C240000,80mm HEAT
1255,DEF248B22C240000,81mm HEAT
1256,DEF248B23C240000,82mm HEAT
1257,DEF248B24C240000,83mm HEAT
1258,DEF248B25C240000,84mm HEAT
1259,DEF248B26C240000,85mm HEAT
1260,DEF248B2AC240000,89mm HEAT
1261,DEF248B21C280000,90mm HEAT
1262,DEF248B25C280000,94mm HEAT
1263,DEF248B26C280000,95mm HEAT
1264,ADBA77DEE22C0000,Air Defense Anti-Tank System
1265,E67DD28D202D0000,AH-1 COBRA
1266,F1EA7248512D0000,AKM
1267,F1EA7205522D0000,AK-74
1268,4BE31082782D0000,AMX-13 OEIL NOIR
1269,9E071282782D0000,AMX-13 VTT
1270,D8624D17892D0000,MILAN
1271,E1B27017892D0000,MRAAW
1272,DDD29118892D0000,NZSAS #reco2
1273,01D2311C892D0000,RBS-70
1274,6EACB657E42D0000,ATGM Helicopter
1275,6ABB2C65E42D0000,ATGM / AA Helicopter
1276,31EAB6EA6E2E0000,Anti-Aircraft Artillery
1277,6A9EAB3A1D2F0000,ALOUETTE III  #reco2
1278,B94A996D1D2F0000,ALPHA JET A
1279,39AEDFA77C2F0000,Armbrust 300
1280,34AA72B47C2F0000,Armored recon
1281,B9CBD3527E2F0000,Self-Propelled Artillery
1282,B31E956E7E2F0000,Artillery Gun
1283,31EAB6EA9E2F0000,Tank Destroyer
1284,F46CA274AE2F0000,Autocannon
1285,462074A6BB2F0000,AVIA S-105
1286,61E64DE515310000,I-TOW
1287,439879E515310000,TOW 2
1288,CEC245C270310000,BM-21 GRAD
1289,5DC77D8373310000,BMD-2
1290,03CC05037C310000,Mk 20 Rockeye II
1291,F08C0F097C310000,Mk 82 Snakeye
1292,15B60405E7310000,BTR 40A #reco1
1293,15A60507E7310000,BTR-60P
1294,15B60409E7310000,BTR-80A
1295,5DC77D1EE7310000,BTR-T
1296,6AEDD63C1D330000,Blowpipe
1297,4750DCF44A330000,Bofor L/60
1298,08025FA74C330000,Mk 77
1299,C82098A97A330000,Otobreda Compact
1300,1CC42DDDB3340000,CAESAR
1301,338DBB0CB6340000,BISON
1302,4343AB16B6340000,LEOPARD C2
1303,8652481EB6340000,TH-495
1304,340D0A8100350000,CF-101B Voodoo
1305,D8D2208520350000,CH-147
1306,E94DF3DD24350000,LÌ JIÀN
1307,462255DE24350000,TÁNKÈ SH?SH?U '85
1308,15D6688B73350000,#command YW701
1309,4243AB9673350000,#command CMD LEOPARD C1
1310,C2121C9773350000,#command CMD M60A1
1311,D517249E73350000,#command T-80UK
1312,86E1FDA873350000,#command T-55K1
1313,81D04CDEC4350000,Major fuel leak
1314,82D04CDEC4350000,Engine stall
1315,83D04CDEC4350000,Fuel tank explosion
1316,84D04CDEC4350000,Targeting system hit
1317,85D04CDEC4350000,Ammo box hit
1318,86D04CDEC4350000,Fire control malfunctioning
1319,87D04CDEC4350000,Transaxial hit
1320,88D04CDEC4350000,Fuel leak
1321,89D04CDEC4350000,Turbine failure
1322,8AD04CDEC4350000,Collective malfunctioning
1323,C1D04CDEC4350000,Tail rotor damage
1324,C2D04CDEC4350000,Tail rotor destroy
1325,C3D04CDEC4350000,Rough ground
1326,C4D04CDEC4350000,Track in the mud
1327,C5D04CDEC4350000,Detracked
1328,C6D04CDEC4350000,Stuck in the mud
1329,C7D04CDEC4350000,Mud
1330,C8D04CDEC4350000,Stuck in the mud
1331,C9D04CDEC4350000,Critical Hit
1332,CAD04CDEC4350000,Radar malfunctioning
1333,01D14CDEC4350000,Kerosene leak
1334,02D14CDEC4350000,HUD failure
1335,03D14CDEC4350000,Turbine failure
1336,04D14CDEC4350000,Critical incendiary
1337,05D14CDEC4350000,Radar operator killed
1338,06D14CDEC4350000,Boat loses fuel
1339,07D14CDEC4350000,Boat identification
1340,08D14CDEC4350000,Weapon system reboot
1341,09D14CDEC4350000,Fire in arms room
1342,0AD14CDEC4350000,Water ingress
1343,41D14CDEC4350000,Explosion in ammo room
1344,42D14CDEC4350000,Officers injured on bridge
1345,43D14CDEC4350000,Propeller hit
1346,44D14CDEC4350000,Fuel tank fire
1347,45D14CDEC4350000,Panic in engine room
1348,46D14CDEC4350000,Weapon officer down
1349,47D14CDEC4350000,Radar antenna crippled
1350,48D14CDEC4350000,Weapon operator injured
1351,49D14CDEC4350000,Captain killed on bridge
1352,4AD14CDEC4350000,Smoke on bridge
1353,81D14CDEC4350000,Turret crew unconscious
1354,82D14CDEC4350000,Turret crew injured
1355,83D14CDEC4350000,Spotter crew stunned
1356,84D14CDEC4350000,Turret crew losses
1357,85D14CDEC4350000,Turret crew losses
1358,86D14CDEC4350000,Small water ingress
1359,87D14CDEC4350000,Engine fire
1360,88D14CDEC4350000,Ammo box explosion
1361,B76BA6E66C360000,CF-116 FREEDOM FIGHTER
1362,EEADE3B2D9360000,CHAM-SU-RI
1363,83505D794C370000,Twin Colt Mk 12
1364,6EAC4AA64C370000,Command Helicopter
1365,CB92ABFB4D370000,Air-Defense Corvette
1366,6A9EABFB4D370000,Corvette
1367,43139B397D370000,Crotale CN2
1368,B79A9AB87E370000,F-8E(FN) CRUSADER
1369,DC151042B5380000,Dual AK-130-MR
1370,3B3DEBAC793B0000,Dragunov SVD
1371,C33508B1A93B0000,Dual M2 Browning
1372,340D0A81003D0000,EF-101B Electric Voodoo
1373,BBC90982003D0000,EF-111A RAVEN
1374,A8CAADF3143F0000,Recon team
1375,C31010FB593F0000,EPBV 3022 #reco1
1376,E96DA6B39A3F0000,ETENDARD IVM
1377,BACF514520400000,F-104J RYU
1378,E96D2E8220400000,F-111E AARDVARK
1379,6ACC9A8F21400000,F-15A EAGLE
1380,DA42959421400000,F-15J
1381,2A6AAA1A54400000,F-4F PEACE RHINE
1382,B18A9B6A58400000,F-4G WILD WEASEL V
1383,ABCB75CBB5400000,FAMAS
1384,E6357146C2410000,RIMa '85
1385,0BF7048201420000,FV510 WARRIOR 90
1386,3D0D090302420000,FV721 FOX #reco1
1387,32CDE42DEB420000,Fighter bomber
1388,827AE79D19430000,Fla-Kom STRELA-1
1389,779BABB219430000,Flamethrower Vehicle
1390,C3ADB2AA1B430000,FLIEGERFAUST 2
1391,6ABCBAB720440000,H&K G11
1392,88205C42D7440000,GCS-1 M117
1393,DA621882D7440000,GCT F1
1394,CF6008A1D6450000,Fla-MG SPW-152E
1395,2DBE2C25F6450000,Anti-aircraft Helicopter
1396,B5DBE225F6450000,Gunship Helicopter
1397,C1201C576E460000,M168 Vulcan
1398,C292DE66AD460000,FLAKPZ. GEPARD A1
1399,C392DE66AD460000,FLAKPZ. GEPARD A2
1400,B79A9AB37A470000,GEVÆRMENN
1401,CB62D2E7AC470000,Air-Defense Gunboat
1402,C4B59B39AE470000,Carl Gustav M3
1403,26ECA63FBD470000,2S1  KARAFIÁT
1404,909278264F4B0000,Howa 89F Shiki
1405,B7FAE72E4F4B0000,Howitzer
1406,787A9B38AE4B0000,HUSSARDS #reco2
1407,DA42C1BC294D0000,KAIRYOU HAWK
1408,A9DDD57A374F0000,Fire Support Squad
1409,A97A9BF73A4F0000,Infrared
1410,A89BDE6A3E4F0000,Interdictor
1411,93D42C8280500000,J-7IIM
1412,81203A8CB6500000,HMV
1413,B8799B9AB6500000,K?TEI
1414,B3E98A0B22510000,JH-7A FEIBAO
1415,A0974C5727550000,THS Mi-8TV
1416,55C61D8170550000,KM106
1417,55C6218170550000,KM107
1418,55C6298170550000,M109A2 R.A.
1419,55C6058270550000,KM110
1420,55C60D8470550000,KM132
1421,55C6118770550000,KM163
1422,55C6294172550000,K136
1423,55C6058172550000,KM900
1424,D762181EA9550000,Deprec! Kpz T-55AM
1425,B87B228100560000,KV-107
1426,5DC77D8361560000,Ka-52 #reco3
1427,15369B384C570000,KOKSAN
1428,C23520DE5F570000,KPz T-72M1
1429,DA420D97EE570000,MITHUBISHI M2 #reco2
1430,B3891A8B20580000,L11A5
1431,F1EADEC222580000,L1A1 SLR
1432,333D9B6851580000,L44
1433,F46CA2C482580000,L7A3
1434,6ABCBAB791580000,L85
1435,C2315CC9B1580000,M151 Hydra
1436,55C6219A075A0000,LVTP-7
1437,32E3EA116E5A0000,Laser Guided HE Bomb
1438,437A9B35AD5A0000,LEOPARD 2
1439,6A7A9BECEE5A0000,LIVGARDEN
1440,4421AF3BBC5B0000,LVKV fm/43
1441,4280ECE7BD5B0000,LVRBV 701
1442,43B748FDEC5B0000,Lynx HA S.2
1443,0B372C81205C0000,M110A2 R.A.
1444,5A232C84205C0000,#command M/113A1 CP
1445,E0D22C84205C0000,M113 ACAV #reco1
1446,6ABCBA77215C0000,M14
1447,61E64D81215C0000,M150 I-TOW
1448,5A232C82215C0000,#command M/151A1 KV
1449,6ABCBADC215C0000,M16
1450,B86CDEE7225C0000,M1 ABRAMS
1451,2DAE3343315C0000,Bushmaster
1452,EB6AB64D315C0000,M24
1453,F46CA287315C0000,M256
1454,1D675D01325C0000,M270 ATACMS
1455,347B9B8D415C0000,M35 CARGO
1456,30AADF9E415C0000,M35
1457,B27C0442425C0000,M38A1 106mm
1458,24B6088B505C0000,M41A1
