[ID],ControllerName,Selection,Default,_ShortDatabaseName,InitStage
24757,CompanyUnitController,Collection[1],101 : 37374 (False) - TCompanyUnitModuleDescriptor,null,null
24759,WeaponManagerController,Collection[1],103 : 37376 (True) - TWeaponManagerModuleDescriptor,null,null
24761,TypeUnitController,Collection[2],96 : 37378 (False) - TTypeUnitModuleDescriptor,null,null
24762,CompanyUnitController,Collection[1],101 : 37379 (False) - TCompanyUnitModuleDescriptor,null,null
24763,WeaponManagerController,Collection[1],103 : 37380 (True) - TWeaponManagerModuleDescriptor,null,null
24764,GroupeCombatController,Collection[1],115 : 37381 (False) - TGroupeCombatModuleDescriptor,null,null
24768,TypeUnitController,Collection[2],96 : 37383 (False) - TTypeUnitModuleDescriptor,null,null
24769,CompanyUnitController,Collection[1],101 : 37384 (False) - TCompanyUnitModuleDescriptor,null,null
24770,WeaponManagerController,Collection[1],103 : 37385 (True) - TWeaponManagerModuleDescriptor,null,null
24771,GroupeCombatController,Collection[1],115 : 37386 (False) - TGroupeCombatModuleDescriptor,null,null
24775,TypeUnitController,Collection[2],96 : 37388 (False) - TTypeUnitModuleDescriptor,null,null
24776,CompanyUnitController,Collection[1],101 : 37389 (False) - TCompanyUnitModuleDescriptor,null,null
24778,DamageController,Collection[1],104 : 37391 (False) - TModernWarfareDamageModuleDescriptor,null,null
24779,FuelController,Collection[1],107 : 37392 (False) - TFuelModuleDescriptor,null,null
24781,TypeUnitController,Collection[2],96 : 37394 (False) - TTypeUnitModuleDescriptor,null,null
24782,CompanyUnitController,Collection[1],101 : 37395 (False) - TCompanyUnitModuleDescriptor,null,null
24783,WeaponManagerController,Collection[1],103 : 37396 (True) - TWeaponManagerModuleDescriptor,null,null
24784,GroupeCombatController,Collection[1],115 : 37397 (False) - TGroupeCombatModuleDescriptor,null,null
24788,TypeUnitController,Collection[2],96 : 37399 (False) - TTypeUnitModuleDescriptor,null,null
24789,CompanyUnitController,Collection[1],101 : 37400 (False) - TCompanyUnitModuleDescriptor,null,null
24790,WeaponManagerController,Collection[1],103 : 37401 (True) - TWeaponManagerModuleDescriptor,null,null
24791,GroupeCombatController,Collection[1],115 : 37402 (False) - TGroupeCombatModuleDescriptor,null,null
24795,TypeUnitController,Collection[2],96 : 37404 (False) - TTypeUnitModuleDescriptor,null,null
24796,CompanyUnitController,Collection[1],101 : 37405 (False) - TCompanyUnitModuleDescriptor,null,null
24797,WeaponManagerController,Collection[1],103 : 37406 (True) - TWeaponManagerModuleDescriptor,null,null
24798,GroupeCombatController,Collection[1],115 : 37407 (False) - TGroupeCombatModuleDescriptor,null,null
24802,TypeUnitController,Collection[2],96 : 37409 (False) - TTypeUnitModuleDescriptor,null,null
24803,CompanyUnitController,Collection[1],101 : 37410 (False) - TCompanyUnitModuleDescriptor,null,null
24804,WeaponManagerController,Collection[1],103 : 37411 (True) - TWeaponManagerModuleDescriptor,null,null
24805,GroupeCombatController,Collection[1],115 : 37412 (False) - TGroupeCombatModuleDescriptor,null,null
24809,TypeUnitController,Collection[2],96 : 37414 (False) - TTypeUnitModuleDescriptor,null,null
24810,CompanyUnitController,Collection[1],101 : 37415 (False) - TCompanyUnitModuleDescriptor,null,null
24812,WeaponManagerController,Collection[1],103 : 37417 (True) - TWeaponManagerModuleDescriptor,null,null
24814,TypeUnitController,Collection[2],96 : 37419 (False) - TTypeUnitModuleDescriptor,null,null
24815,CompanyUnitController,Collection[1],101 : 37420 (False) - TCompanyUnitModuleDescriptor,null,null
24818,TypeUnitController,Collection[2],96 : 37423 (False) - TTypeUnitModuleDescriptor,null,null
24819,CompanyUnitController,Collection[1],101 : 37424 (False) - TCompanyUnitModuleDescriptor,null,null
24821,WeaponManagerController,Collection[1],103 : 37426 (True) - TWeaponManagerModuleDescriptor,null,null
24822,MissileCarriageController,Collection[1],114 : 37427 (False) - TMissileCarriageModuleDescriptor,null,null
24825,TypeUnitController,Collection[2],96 : 37430 (False) - TTypeUnitModuleDescriptor,null,null
24826,CompanyUnitController,Collection[1],101 : 37431 (False) - TCompanyUnitModuleDescriptor,null,null
24827,WeaponManagerController,Collection[1],103 : 37432 (True) - TWeaponManagerModuleDescriptor,null,null
24828,GroupeCombatController,Collection[1],115 : 37433 (False) - TGroupeCombatModuleDescriptor,null,null
24832,TypeUnitController,Collection[2],96 : 37435 (False) - TTypeUnitModuleDescriptor,null,null
24833,CompanyUnitController,Collection[1],101 : 37436 (False) - TCompanyUnitModuleDescriptor,null,null
24834,WeaponManagerController,Collection[1],103 : 37437 (True) - TWeaponManagerModuleDescriptor,null,null
24835,GroupeCombatController,Collection[1],115 : 37438 (False) - TGroupeCombatModuleDescriptor,null,null
24839,TypeUnitController,Collection[2],96 : 37440 (False) - TTypeUnitModuleDescriptor,null,null
24840,CompanyUnitController,Collection[1],101 : 37441 (False) - TCompanyUnitModuleDescriptor,null,null
24841,WeaponManagerController,Collection[1],103 : 37442 (True) - TWeaponManagerModuleDescriptor,null,null
24842,GroupeCombatController,Collection[1],115 : 37443 (False) - TGroupeCombatModuleDescriptor,null,null
24846,TypeUnitController,Collection[2],96 : 37445 (False) - TTypeUnitModuleDescriptor,null,null
24847,CompanyUnitController,Collection[1],101 : 37446 (False) - TCompanyUnitModuleDescriptor,null,null
24848,WeaponManagerController,Collection[1],103 : 37447 (True) - TWeaponManagerModuleDescriptor,null,null
24849,GroupeCombatController,Collection[1],115 : 37448 (False) - TGroupeCombatModuleDescriptor,null,null
24853,TypeUnitController,Collection[2],96 : 37450 (False) - TTypeUnitModuleDescriptor,null,null
24854,CompanyUnitController,Collection[1],101 : 37451 (False) - TCompanyUnitModuleDescriptor,null,null
24855,WeaponManagerController,Collection[1],103 : 37452 (True) - TWeaponManagerModuleDescriptor,null,null
24856,GroupeCombatController,Collection[1],115 : 37453 (False) - TGroupeCombatModuleDescriptor,null,null
24860,TypeUnitController,Collection[2],96 : 37455 (False) - TTypeUnitModuleDescriptor,null,null
24861,CompanyUnitController,Collection[1],101 : 37456 (False) - TCompanyUnitModuleDescriptor,null,null
24863,WeaponManagerController,Collection[1],103 : 37458 (True) - TWeaponManagerModuleDescriptor,null,null
24864,MissileCarriageController,Collection[1],114 : 37459 (False) - TMissileCarriageModuleDescriptor,null,null
24867,TypeUnitController,Collection[2],96 : 37462 (False) - TTypeUnitModuleDescriptor,null,null
24868,CompanyUnitController,Collection[1],101 : 37463 (False) - TCompanyUnitModuleDescriptor,null,null
24869,WeaponManagerController,Collection[1],103 : 37464 (True) - TWeaponManagerModuleDescriptor,null,null
24870,GroupeCombatController,Collection[1],115 : 37465 (False) - TGroupeCombatModuleDescriptor,null,null
24874,TypeUnitController,Collection[2],96 : 37467 (False) - TTypeUnitModuleDescriptor,null,null
24875,CompanyUnitController,Collection[1],101 : 37468 (False) - TCompanyUnitModuleDescriptor,null,null
24877,WeaponManagerController,Collection[1],103 : 37470 (True) - TWeaponManagerModuleDescriptor,null,null
24878,MouvementHandlerController,Collection[1],106 : 37471 (False) - TMouvementHandlerLandVehicleDescriptor,null,null
24880,TypeUnitController,Collection[2],96 : 37473 (False) - TTypeUnitModuleDescriptor,null,null
24881,CompanyUnitController,Collection[1],101 : 37474 (False) - TCompanyUnitModuleDescriptor,null,null
24882,WeaponManagerController,Collection[1],103 : 37475 (True) - TWeaponManagerModuleDescriptor,null,null
24883,GroupeCombatController,Collection[1],115 : 37476 (False) - TGroupeCombatModuleDescriptor,null,null
24887,TypeUnitController,Collection[2],96 : 37478 (False) - TTypeUnitModuleDescriptor,null,null
24888,CompanyUnitController,Collection[1],101 : 37479 (False) - TCompanyUnitModuleDescriptor,null,null
24889,WeaponManagerController,Collection[1],103 : 37480 (True) - TWeaponManagerModuleDescriptor,null,null
24890,GroupeCombatController,Collection[1],115 : 37481 (False) - TGroupeCombatModuleDescriptor,null,null
24894,TypeUnitController,Collection[2],96 : 37483 (False) - TTypeUnitModuleDescriptor,null,null
24895,CompanyUnitController,Collection[1],101 : 37484 (False) - TCompanyUnitModuleDescriptor,null,null
24896,WeaponManagerController,Collection[1],103 : 37485 (True) - TWeaponManagerModuleDescriptor,null,null
24897,GroupeCombatController,Collection[1],115 : 37486 (False) - TGroupeCombatModuleDescriptor,null,null
24901,TypeUnitController,Collection[2],96 : 37488 (False) - TTypeUnitModuleDescriptor,null,null
24902,CompanyUnitController,Collection[1],101 : 37489 (False) - TCompanyUnitModuleDescriptor,null,null
24903,WeaponManagerController,Collection[1],103 : 37490 (True) - TWeaponManagerModuleDescriptor,null,null
24904,GroupeCombatController,Collection[1],115 : 37491 (False) - TGroupeCombatModuleDescriptor,null,null
24908,TypeUnitController,Collection[2],96 : 37493 (False) - TTypeUnitModuleDescriptor,null,null
24909,CompanyUnitController,Collection[1],101 : 37494 (False) - TCompanyUnitModuleDescriptor,null,null
24911,WeaponManagerController,Collection[1],103 : 37496 (True) - TWeaponManagerModuleDescriptor,null,null
24912,MissileCarriageController,Collection[1],114 : 37497 (False) - TMissileCarriageModuleDescriptor,null,null
24915,TypeUnitController,Collection[2],96 : 37500 (False) - TTypeUnitModuleDescriptor,null,null
24916,CompanyUnitController,Collection[1],101 : 37501 (False) - TCompanyUnitModuleDescriptor,null,null
24917,WeaponManagerController,Collection[1],103 : 37502 (True) - TWeaponManagerModuleDescriptor,null,null
24918,GroupeCombatController,Collection[1],115 : 37503 (False) - TGroupeCombatModuleDescriptor,null,null
24922,TypeUnitController,Collection[2],96 : 37505 (False) - TTypeUnitModuleDescriptor,null,null
24923,CompanyUnitController,Collection[1],101 : 37506 (False) - TCompanyUnitModuleDescriptor,null,null
24924,WeaponManagerController,Collection[1],103 : 37507 (True) - TWeaponManagerModuleDescriptor,null,null
24925,GroupeCombatController,Collection[1],115 : 37508 (False) - TGroupeCombatModuleDescriptor,null,null
24929,TypeUnitController,Collection[2],96 : 37510 (False) - TTypeUnitModuleDescriptor,null,null
24930,CompanyUnitController,Collection[1],101 : 37511 (False) - TCompanyUnitModuleDescriptor,null,null
24931,WeaponManagerController,Collection[1],103 : 37512 (True) - TWeaponManagerModuleDescriptor,null,null
24932,GroupeCombatController,Collection[1],115 : 37513 (False) - TGroupeCombatModuleDescriptor,null,null
24935,TypeUnitController,Collection[2],96 : 37515 (False) - TTypeUnitModuleDescriptor,null,null
24936,CompanyUnitController,Collection[1],101 : 37516 (False) - TCompanyUnitModuleDescriptor,null,null
24937,WeaponManagerController,Collection[1],103 : 37517 (True) - TWeaponManagerModuleDescriptor,null,null
24938,GroupeCombatController,Collection[1],115 : 37518 (False) - TGroupeCombatModuleDescriptor,null,null
24942,TypeUnitController,Collection[2],96 : 37520 (False) - TTypeUnitModuleDescriptor,null,null
24943,CompanyUnitController,Collection[1],101 : 37521 (False) - TCompanyUnitModuleDescriptor,null,null
24945,WeaponManagerController,Collection[1],103 : 37523 (True) - TWeaponManagerModuleDescriptor,null,null
24947,TypeUnitController,Collection[2],96 : 37525 (False) - TTypeUnitModuleDescriptor,null,null
24948,CompanyUnitController,Collection[1],101 : 37526 (False) - TCompanyUnitModuleDescriptor,null,null
24950,WeaponManagerController,Collection[1],103 : 37528 (True) - TWeaponManagerModuleDescriptor,null,null
24951,FuelController,Collection[1],107 : 37529 (False) - TFuelModuleDescriptor,null,null
24953,TypeUnitController,Collection[2],96 : 37531 (False) - TTypeUnitModuleDescriptor,null,null
24954,CompanyUnitController,Collection[1],101 : 37532 (False) - TCompanyUnitModuleDescriptor,null,null
24956,WeaponManagerController,Collection[1],103 : 37534 (True) - TWeaponManagerModuleDescriptor,null,null
24958,TypeUnitController,Collection[2],96 : 37536 (False) - TTypeUnitModuleDescriptor,null,null
24959,CompanyUnitController,Collection[1],101 : 37537 (False) - TCompanyUnitModuleDescriptor,null,null
24961,WeaponManagerController,Collection[1],103 : 37539 (True) - TWeaponManagerModuleDescriptor,null,null
24963,TypeUnitController,Collection[2],96 : 37541 (False) - TTypeUnitModuleDescriptor,null,null
24964,CompanyUnitController,Collection[1],101 : 37542 (False) - TCompanyUnitModuleDescriptor,null,null
24966,WeaponManagerController,Collection[1],103 : 37544 (True) - TWeaponManagerModuleDescriptor,null,null
24967,MissileCarriageController,Collection[1],114 : 37545 (False) - TMissileCarriageModuleDescriptor,null,null
24970,TypeUnitController,Collection[2],96 : 37548 (False) - TTypeUnitModuleDescriptor,null,null
24971,CompanyUnitController,Collection[1],101 : 37549 (False) - TCompanyUnitModuleDescriptor,null,null
24973,WeaponManagerController,Collection[1],103 : 37551 (True) - TWeaponManagerModuleDescriptor,null,null
24974,MissileCarriageController,Collection[1],114 : 37552 (False) - TMissileCarriageModuleDescriptor,null,null
24977,TypeUnitController,Collection[2],96 : 37555 (False) - TTypeUnitModuleDescriptor,null,null
24978,CompanyUnitController,Collection[1],101 : 37556 (False) - TCompanyUnitModuleDescriptor,null,null
24979,WeaponManagerController,Collection[1],103 : 37557 (True) - TWeaponManagerModuleDescriptor,null,null
24980,GroupeCombatController,Collection[1],115 : 37558 (False) - TGroupeCombatModuleDescriptor,null,null
24984,TypeUnitController,Collection[2],96 : 37560 (False) - TTypeUnitModuleDescriptor,null,null
24985,CompanyUnitController,Collection[1],101 : 37561 (False) - TCompanyUnitModuleDescriptor,null,null
24987,WeaponManagerController,Collection[1],103 : 37563 (True) - TWeaponManagerModuleDescriptor,null,null
24988,DamageController,Collection[1],104 : 37564 (False) - TModernWarfareDamageModuleDescriptor,null,null
24989,MouvementHandlerController,Collection[1],106 : 37565 (False) - TMouvementHandlerLandVehicleDescriptor,null,null
24991,TypeUnitController,Collection[2],96 : 37567 (False) - TTypeUnitModuleDescriptor,null,null
24992,CompanyUnitController,Collection[1],101 : 37568 (False) - TCompanyUnitModuleDescriptor,null,null
24993,WeaponManagerController,Collection[1],103 : 37569 (True) - TWeaponManagerModuleDescriptor,null,null
24994,GroupeCombatController,Collection[1],115 : 37570 (False) - TGroupeCombatModuleDescriptor,null,null
24998,TypeUnitController,Collection[2],96 : 37572 (False) - TTypeUnitModuleDescriptor,null,null
24999,CompanyUnitController,Collection[1],101 : 37573 (False) - TCompanyUnitModuleDescriptor,null,null
25001,WeaponManagerController,Collection[1],103 : 37575 (True) - TWeaponManagerModuleDescriptor,null,null
25003,TypeUnitController,Collection[2],96 : 37577 (False) - TTypeUnitModuleDescriptor,null,null
25004,CompanyUnitController,Collection[1],101 : 37578 (False) - TCompanyUnitModuleDescriptor,null,null
25005,WeaponManagerController,Collection[1],103 : 37579 (True) - TWeaponManagerModuleDescriptor,null,null
25006,GroupeCombatController,Collection[1],115 : 37580 (False) - TGroupeCombatModuleDescriptor,null,null
25010,TypeUnitController,Collection[2],96 : 37582 (False) - TTypeUnitModuleDescriptor,null,null
25011,CompanyUnitController,Collection[1],101 : 37583 (False) - TCompanyUnitModuleDescriptor,null,null
25012,WeaponManagerController,Collection[1],103 : 37584 (True) - TWeaponManagerModuleDescriptor,null,null
25013,GroupeCombatController,Collection[1],115 : 37585 (False) - TGroupeCombatModuleDescriptor,null,null
25016,TypeUnitController,Collection[2],96 : 37587 (False) - TTypeUnitModuleDescriptor,null,null
25017,CompanyUnitController,Collection[1],101 : 37588 (False) - TCompanyUnitModuleDescriptor,null,null
25019,WeaponManagerController,Collection[1],103 : 37590 (True) - TWeaponManagerModuleDescriptor,null,null
25020,IAStratController,Collection[1],110 : 37591 (False) - TIAStratModuleDescriptor,null,2
25022,TypeUnitController,Collection[2],96 : 37593 (False) - TTypeUnitModuleDescriptor,null,null
25023,CompanyUnitController,Collection[1],101 : 37594 (False) - TCompanyUnitModuleDescriptor,null,null
25024,WeaponManagerController,Collection[1],103 : 37595 (True) - TWeaponManagerModuleDescriptor,null,null
25025,GroupeCombatController,Collection[1],115 : 37596 (False) - TGroupeCombatModuleDescriptor,null,null
25029,TypeUnitController,Collection[2],96 : 37598 (False) - TTypeUnitModuleDescriptor,null,null
25030,CompanyUnitController,Collection[1],101 : 37599 (False) - TCompanyUnitModuleDescriptor,null,null
25031,WeaponManagerController,Collection[1],103 : 37600 (True) - TWeaponManagerModuleDescriptor,null,null
25032,GroupeCombatController,Collection[1],115 : 37601 (False) - TGroupeCombatModuleDescriptor,null,null
25036,TypeUnitController,Collection[2],96 : 37603 (False) - TTypeUnitModuleDescriptor,null,null
25037,CompanyUnitController,Collection[1],101 : 37604 (False) - TCompanyUnitModuleDescriptor,null,null
25039,WeaponManagerController,Collection[1],103 : 37606 (True) - TWeaponManagerModuleDescriptor,null,null
25041,TypeUnitController,Collection[2],96 : 37608 (False) - TTypeUnitModuleDescriptor,null,null
25042,CompanyUnitController,Collection[1],101 : 37609 (False) - TCompanyUnitModuleDescriptor,null,null
25044,WeaponManagerController,Collection[1],103 : 37611 (True) - TWeaponManagerModuleDescriptor,null,null
25046,TypeUnitController,Collection[2],96 : 37613 (False) - TTypeUnitModuleDescriptor,null,null
25047,CompanyUnitController,Collection[1],101 : 37614 (False) - TCompanyUnitModuleDescriptor,null,null
25049,WeaponManagerController,Collection[1],103 : 37616 (True) - TWeaponManagerModuleDescriptor,null,null
25051,TypeUnitController,Collection[2],96 : 37618 (False) - TTypeUnitModuleDescriptor,null,null
25052,CompanyUnitController,Collection[1],101 : 37619 (False) - TCompanyUnitModuleDescriptor,null,null
25054,WeaponManagerController,Collection[1],103 : 37621 (True) - TWeaponManagerModuleDescriptor,null,null
25055,MouvementHandlerController,Collection[1],106 : 37622 (False) - TMouvementHandlerLandVehicleDescriptor,null,null
25057,TypeUnitController,Collection[2],96 : 37624 (False) - TTypeUnitModuleDescriptor,null,null
25058,CompanyUnitController,Collection[1],101 : 37625 (False) - TCompanyUnitModuleDescriptor,null,null
25060,WeaponManagerController,Collection[1],103 : 37627 (True) - TWeaponManagerModuleDescriptor,null,null
25062,TypeUnitController,Collection[2],96 : 37629 (False) - TTypeUnitModuleDescriptor,null,null
25063,CompanyUnitController,Collection[1],101 : 37630 (False) - TCompanyUnitModuleDescriptor,null,null
25065,WeaponManagerController,Collection[1],103 : 37632 (True) - TWeaponManagerModuleDescriptor,null,null
25067,TypeUnitController,Collection[2],96 : 37634 (False) - TTypeUnitModuleDescriptor,null,null
25068,CompanyUnitController,Collection[1],101 : 37635 (False) - TCompanyUnitModuleDescriptor,null,null
25070,WeaponManagerController,Collection[1],103 : 37637 (True) - TWeaponManagerModuleDescriptor,null,null
25072,TypeUnitController,Collection[2],96 : 37639 (False) - TTypeUnitModuleDescriptor,null,null
25073,CompanyUnitController,Collection[1],101 : 37640 (False) - TCompanyUnitModuleDescriptor,null,null
25075,WeaponManagerController,Collection[1],103 : 37642 (True) - TWeaponManagerModuleDescriptor,null,null
25076,MouvementHandlerController,Collection[1],106 : 37643 (False) - TMouvementHandlerLandVehicleDescriptor,null,null
25078,TypeUnitController,Collection[2],96 : 37645 (False) - TTypeUnitModuleDescriptor,null,null
25079,CompanyUnitController,Collection[1],101 : 37646 (False) - TCompanyUnitModuleDescriptor,null,null
25081,WeaponManagerController,Collection[1],103 : 37648 (True) - TWeaponManagerModuleDescriptor,null,null
25082,MouvementHandlerController,Collection[1],106 : 37649 (False) - TMouvementHandlerLandVehicleDescriptor,null,null
25084,TypeUnitController,Collection[2],96 : 37651 (False) - TTypeUnitModuleDescriptor,null,null
25085,CompanyUnitController,Collection[1],101 : 37652 (False) - TCompanyUnitModuleDescriptor,null,null
25087,WeaponManagerController,Collection[1],103 : 37654 (True) - TWeaponManagerModuleDescriptor,null,null
25089,TypeUnitController,Collection[2],96 : 37656 (False) - TTypeUnitModuleDescriptor,null,null
25090,CompanyUnitController,Collection[1],101 : 37657 (False) - TCompanyUnitModuleDescriptor,null,null
25092,WeaponManagerController,Collection[1],103 : 37659 (True) - TWeaponManagerModuleDescriptor,null,null
25093,DamageController,Collection[1],104 : 37660 (False) - TModernWarfareDamageModuleDescriptor,null,null
25095,TypeUnitController,Collection[2],96 : 37662 (False) - TTypeUnitModuleDescriptor,null,null
25096,CompanyUnitController,Collection[1],101 : 37663 (False) - TCompanyUnitModuleDescriptor,null,null
25098,WeaponManagerController,Collection[1],103 : 37665 (True) - TWeaponManagerModuleDescriptor,null,null
25100,TypeUnitController,Collection[2],96 : 37667 (False) - TTypeUnitModuleDescriptor,null,null
25101,CompanyUnitController,Collection[1],101 : 37668 (False) - TCompanyUnitModuleDescriptor,null,null
25103,WeaponManagerController,Collection[1],103 : 37670 (True) - TWeaponManagerModuleDescriptor,null,null
25105,TypeUnitController,Collection[2],96 : 37672 (False) - TTypeUnitModuleDescriptor,null,null
25106,CompanyUnitController,Collection[1],101 : 37673 (False) - TCompanyUnitModuleDescriptor,null,null
25108,WeaponManagerController,Collection[1],103 : 37675 (True) - TWeaponManagerModuleDescriptor,null,null
25109,FuelController,Collection[1],107 : 37676 (False) - TFuelModuleDescriptor,null,null
25111,TypeUnitController,Collection[2],96 : 37678 (False) - TTypeUnitModuleDescriptor,null,null
25112,CompanyUnitController,Collection[1],101 : 37679 (False) - TCompanyUnitModuleDescriptor,null,null
25114,WeaponManagerController,Collection[1],103 : 37681 (True) - TWeaponManagerModuleDescriptor,null,null
25115,FuelController,Collection[1],107 : 37682 (False) - TFuelModuleDescriptor,null,null
25117,TypeUnitController,Collection[2],96 : 37684 (False) - TTypeUnitModuleDescriptor,null,null
25118,CompanyUnitController,Collection[1],101 : 37685 (False) - TCompanyUnitModuleDescriptor,null,null
25120,WeaponManagerController,Collection[1],103 : 37687 (True) - TWeaponManagerModuleDescriptor,null,null
25121,MouvementHandlerController,Collection[1],106 : 37688 (False) - TMouvementHandlerLandVehicleDescriptor,null,null
25123,TypeUnitController,Collection[2],96 : 37690 (False) - TTypeUnitModuleDescriptor,null,null
25124,CompanyUnitController,Collection[1],101 : 37691 (False) - TCompanyUnitModuleDescriptor,null,null
25126,WeaponManagerController,Collection[1],103 : 37693 (True) - TWeaponManagerModuleDescriptor,null,null
25127,FuelController,Collection[1],107 : 37694 (False) - TFuelModuleDescriptor,null,null
25128,ScannerController,Collection[1],109 : 37695 (False) - TModernWarfareScannerModuleDescriptor,null,null
25130,TypeUnitController,Collection[2],96 : 37697 (False) - TTypeUnitModuleDescriptor,null,null
25131,CompanyUnitController,Collection[1],101 : 37698 (False) - TCompanyUnitModuleDescriptor,null,null
25133,WeaponManagerController,Collection[1],103 : 37700 (True) - TWeaponManagerModuleDescriptor,null,null
25134,MouvementHandlerController,Collection[1],106 : 37701 (False) - TMouvementHandlerLandVehicleDescriptor,null,null
25135,FuelController,Collection[1],107 : 37702 (False) - TFuelModuleDescriptor,null,null
25136,ScannerConfigurationController,Collection[1],108 : 37703 (False) - TScannerConfigurationDescriptor,null,null
25138,TypeUnitController,Collection[2],96 : 37705 (False) - TTypeUnitModuleDescriptor,null,null
25139,CompanyUnitController,Collection[1],101 : 37706 (False) - TCompanyUnitModuleDescriptor,null,null
25141,WeaponManagerController,Collection[1],103 : 37708 (True) - TWeaponManagerModuleDescriptor,null,null
25142,ScannerConfigurationController,Collection[1],108 : 37709 (False) - TScannerConfigurationDescriptor,null,null
25144,TypeUnitController,Collection[2],96 : 37711 (False) - TTypeUnitModuleDescriptor,null,null
25145,CompanyUnitController,Collection[1],101 : 37712 (False) - TCompanyUnitModuleDescriptor,null,null
25147,WeaponManagerController,Collection[1],103 : 37714 (True) - TWeaponManagerModuleDescriptor,null,null
25148,FuelController,Collection[1],107 : 37715 (False) - TFuelModuleDescriptor,null,null
25150,TypeUnitController,Collection[2],96 : 37717 (False) - TTypeUnitModuleDescriptor,null,null
25151,CompanyUnitController,Collection[1],101 : 37718 (False) - TCompanyUnitModuleDescriptor,null,null
25153,WeaponManagerController,Collection[1],103 : 37720 (True) - TWeaponManagerModuleDescriptor,null,null
25155,TypeUnitController,Collection[2],96 : 37722 (False) - TTypeUnitModuleDescriptor,null,null
25156,CompanyUnitController,Collection[1],101 : 37723 (False) - TCompanyUnitModuleDescriptor,null,null
25158,WeaponManagerController,Collection[1],103 : 37725 (True) - TWeaponManagerModuleDescriptor,null,null
25160,TypeUnitController,Collection[2],96 : 37727 (False) - TTypeUnitModuleDescriptor,null,null
25161,CompanyUnitController,Collection[1],101 : 37728 (False) - TCompanyUnitModuleDescriptor,null,null
25162,WeaponManagerController,Collection[1],103 : 37729 (True) - TWeaponManagerModuleDescriptor,null,null
25163,GroupeCombatController,Collection[1],115 : 37730 (False) - TGroupeCombatModuleDescriptor,null,null
25167,TypeUnitController,Collection[2],96 : 37732 (False) - TTypeUnitModuleDescriptor,null,null
25168,CompanyUnitController,Collection[1],101 : 37733 (False) - TCompanyUnitModuleDescriptor,null,null
25171,TypeUnitController,Collection[2],96 : 37736 (False) - TTypeUnitModuleDescriptor,null,null
25172,CompanyUnitController,Collection[1],101 : 37737 (False) - TCompanyUnitModuleDescriptor,null,null
25174,WeaponManagerController,Collection[1],103 : 37739 (True) - TWeaponManagerModuleDescriptor,null,null
25175,FuelController,Collection[1],107 : 37740 (False) - TFuelModuleDescriptor,null,null
25176,MissileCarriageController,Collection[1],114 : 37741 (False) - TMissileCarriageModuleDescriptor,null,null
25179,TypeUnitController,Collection[2],96 : 37744 (False) - TTypeUnitModuleDescriptor,null,null
25180,CompanyUnitController,Collection[1],101 : 37745 (False) - TCompanyUnitModuleDescriptor,null,null
25183,TypeUnitController,Collection[2],96 : 37748 (False) - TTypeUnitModuleDescriptor,null,null
25184,CompanyUnitController,Collection[1],101 : 37749 (False) - TCompanyUnitModuleDescriptor,null,null
25187,TypeUnitController,Collection[2],96 : 37752 (False) - TTypeUnitModuleDescriptor,null,null
25188,CompanyUnitController,Collection[1],101 : 37753 (False) - TCompanyUnitModuleDescriptor,null,null
25189,WeaponManagerController,Collection[1],103 : 37754 (True) - TWeaponManagerModuleDescriptor,null,null
25190,GroupeCombatController,Collection[1],115 : 37755 (False) - TGroupeCombatModuleDescriptor,null,null
25194,TypeUnitController,Collection[2],96 : 37757 (False) - TTypeUnitModuleDescriptor,null,null
25195,CompanyUnitController,Collection[1],101 : 37758 (False) - TCompanyUnitModuleDescriptor,null,null
25196,WeaponManagerController,Collection[1],103 : 37759 (True) - TWeaponManagerModuleDescriptor,null,null
25197,GroupeCombatController,Collection[1],115 : 37760 (False) - TGroupeCombatModuleDescriptor,null,null
25200,TypeUnitController,Collection[2],96 : 37762 (False) - TTypeUnitModuleDescriptor,null,null
25201,CompanyUnitController,Collection[1],101 : 37763 (False) - TCompanyUnitModuleDescriptor,null,null
25203,WeaponManagerController,Collection[1],103 : 37765 (True) - TWeaponManagerModuleDescriptor,null,null
25205,TypeUnitController,Collection[2],96 : 37767 (False) - TTypeUnitModuleDescriptor,null,null
25206,CompanyUnitController,Collection[1],101 : 37768 (False) - TCompanyUnitModuleDescriptor,null,null
25208,WeaponManagerController,Collection[1],103 : 37770 (True) - TWeaponManagerModuleDescriptor,null,null
25210,TypeUnitController,Collection[2],96 : 37772 (False) - TTypeUnitModuleDescriptor,null,null
25211,CompanyUnitController,Collection[1],101 : 37773 (False) - TCompanyUnitModuleDescriptor,null,null
25213,WeaponManagerController,Collection[1],103 : 37775 (True) - TWeaponManagerModuleDescriptor,null,null
25215,TypeUnitController,Collection[2],96 : 37777 (False) - TTypeUnitModuleDescriptor,null,null
25216,CompanyUnitController,Collection[1],101 : 37778 (False) - TCompanyUnitModuleDescriptor,null,null
25218,WeaponManagerController,Collection[1],103 : 37780 (True) - TWeaponManagerModuleDescriptor,null,null
25219,MissileCarriageController,Collection[1],114 : 37781 (False) - TMissileCarriageModuleDescriptor,null,null
25222,TypeUnitController,Collection[2],96 : 37784 (False) - TTypeUnitModuleDescriptor,null,null
25223,CompanyUnitController,Collection[1],101 : 37785 (False) - TCompanyUnitModuleDescriptor,null,null
25225,WeaponManagerController,Collection[1],103 : 37787 (True) - TWeaponManagerModuleDescriptor,null,null
