[ID],DescriptorId,Name,TypeName,TypeArme,Arme,ProjectileType,Puissance,TempsEntreDeuxTirs,TempsEntreDeuxFx,PorteeMaximale,PorteeMaximaleBateaux,AngleDispersion,RadiusSplashSuppressDamages,SuppressDamages,RayonPinned,TirIndirect,TirReflexe,FX_tir_sans_physic,FX_vitesse_de_depart,FX_frottement,FX_tir_tendu,TempsEntreDeuxSalves,NbrProjectilesSimultanes,NbTirParSalves,AffichageMunitionParSalve,Level,HitRollRule,FireDescriptor,FireTriggeringProbability,RadiusSplashPhysicalDamages,PhysicalDamages,Caliber,WeaponCursorType,PorteeMinimale,PorteeMinimaleBateaux,DispersionAtMinRange,DispersionAtMaxRange,NoiseDissimulationMalus,TempsDeVisee,InterfaceWeaponTexture,AffichageMenu,SupplyCost,SmokeDescriptor,PorteeMaximaleTBA,PorteeMinimaleTBA,PorteeMaximaleHA,MissileDescriptor,MissileTimeBetweenCorrections,Guidance,EfficaciteSelonPortee,AffecteParNombre,NeedModelChange,IsFireAndForget,IgnoreInflammabilityConditions,InterdireTirReflexe,CorrectedShotDispersionMultiplier,IsSubAmmunition,RandomDispersion,TempsAnimation,PorteeMaximaleProjectile,PorteeMinimaleProjectile,PorteeMinimaleHA
77622,00000000-0000-0000-0600-000030040000,B7AFE6B8BE000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1.5,1.5,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,3,1,6,60,3,113 : 89928 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,130,130,null,null,1.556,0.6,78 : 89927 (True) - TUIResourceTexture,True,6,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77623,00000000-0000-0000-0600-00002f040000,B7AFE6B8BE000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1.5,1.5,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,3,1,6,60,3,113 : 89930 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,null,null,null,null,1.556,0.6,78 : 89929 (True) - TUIResourceTexture,True,6,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77624,00000000-0006-0000-0600-0000f5030000,AEECCEEE05000000,0B06000000000000,E1D2010000000000,null,null,16,0.8,0.2,57200,57200,0.01,2600,40,260,null,True,null,180000,0.01,True,5,1,20,200,3,113 : 89716 (False) - TModernWarfareHitRollRule,null,null,130,0.5,B27C18A501000000,6,null,null,null,null,2.25,2,78 : 89931 (True) - TUIResourceTexture,True,20,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77629,00000000-0000-0000-0600-000032040000,B7AFE6B8BE000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,6,1,4,40,3,113 : 89738 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,130,130,null,null,1.556,1,78 : 89942 (True) - TUIResourceTexture,True,4,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77630,00000000-0000-0000-0600-000031040000,B7AFE6B8BE000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,6,1,4,40,3,113 : 89740 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,null,null,null,null,1.556,1,78 : 89943 (True) - TUIResourceTexture,True,4,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77631,00000000-0000-0000-0600-000019080000,C532201700000000,0B06000000000000,E162010000000000,50,null,150,1,1,39000,39000,0.015,8580,264,1300,null,True,null,40000,0.01,True,3,1,1,1,3,113 : 89857 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B27C1C0000,1,null,null,null,null,2.32,null,78 : 89944 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77632,00000000-0000-0000-0600-0000ad040000,AEECCEEE05000000,0B06000000000000,E1D2010000000000,null,null,16,0.8,0.2,57200,57200,0.01,2600,40,260,null,True,null,180000,0.01,True,5,1,20,200,3,113 : 89946 (False) - TModernWarfareHitRollRule,null,null,130,0.5,B27C18A501000000,6,null,null,null,null,2.25,2,78 : 89945 (True) - TUIResourceTexture,True,20,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77637,00000000-0000-0000-0600-000083040000,F1EADEC222580000,0B06000000000000,6ABCBA1C00000000,null,null,10,4,4,44200,44200,0.01,520,50,260,null,True,null,180000,0.01,True,8,1,4,40,3,113 : 89760 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,1,78 : 89958 (True) - TUIResourceTexture,True,4,null,44200,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77638,00000000-0000-0000-0600-000082040000,F1EADEC222580000,0B06000000000000,6ABCBA1C00000000,null,null,10,4,4,130,130,0.01,520,50,260,null,True,null,180000,0.01,True,8,1,4,40,3,113 : 89762 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 89959 (True) - TUIResourceTexture,True,4,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77639,00000000-0000-0000-0600-00004f040000,F1EADEC282580000,0B06000000000000,D165010000000000,null,null,16,1,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,5,1,10,100,3,113 : 89710 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,6500,6500,null,null,2.25,2,78 : 89960 (True) - TUIResourceTexture,True,10,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77644,00000000-0000-0000-0600-00007d040000,F1EADEC222580000,0B06000000000000,6ABCBA1C00000000,null,null,10,3,3,44200,44200,0.01,520,50,260,null,True,null,180000,0.01,True,6,1,6,60,3,113 : 89971 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,0.6,78 : 89970 (True) - TUIResourceTexture,True,6,null,44200,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77645,00000000-0000-0000-0600-00007c040000,F1EADEC222580000,0B06000000000000,6ABCBA1C00000000,null,null,10,3,3,130,130,0.01,520,50,260,null,True,null,180000,0.01,True,6,1,6,60,3,113 : 89744 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,0.6,78 : 89972 (True) - TUIResourceTexture,True,6,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77646,00000000-0006-0000-0600-0000f0030000,8535AB3703000000,0B06000000000000,E1D2010000000000,null,null,16,1,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,2,1,3,30,3,113 : 89744 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B28C940800000000,6,null,null,null,null,2.25,2,78 : 89973 (True) - TUIResourceTexture,True,3,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77651,00000000-0000-0000-0600-000018080000,E1620DC805000000,0B06000000000000,E162010000000000,47,null,150,1,1,39000,39000,0.015,8580,264,1300,null,True,null,40000,0.01,True,3,1,1,1,3,113 : 89831 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B27C1C0000,1,null,null,null,null,2.32,null,78 : 89984 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77652,00000000-0000-0000-0600-000086040000,8535AB3703000000,0B06000000000000,D165010000000000,null,null,16,1,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,2,1,3,30,3,113 : 89710 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B28C940800000000,6,6500,6500,null,null,2.25,2,78 : 89985 (True) - TUIResourceTexture,True,3,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77661,00000000-0000-0000-0600-000095070000,BB99E37A04000000,0B06000000000000,E162010000000000,52,null,150,1,1,52000,52000,0.015,10920,336,1300,null,True,null,40000,0.01,True,4,1,1,1,3,113 : 90008 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B25C240000,1,null,null,null,null,2.68,null,78 : 90007 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77662,00000000-0000-0000-0600-000096070000,BB99E37A04000000,0B06000000000000,E162010000000000,3,null,150,1,1,52000,52000,0.015,5460,50,1300,null,True,null,140000,0.01,True,4,1,1,1,3,113 : 90008 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.1,1638,2,B25C240000000000,4,null,null,null,null,1.84,1,78 : 90009 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77667,00000000-0000-0000-0600-000085040000,C252101600000000,0B06000000000000,D1D5010000000000,null,null,10,1,1,33800,33800,0.01,520,30,260,null,True,null,180000,0.01,True,2,1,8,80,3,113 : 89740 (False) - TModernWarfareHitRollRule,null,null,182,1,B2AC000000000000,6,130,130,null,null,1,0.2,78 : 90023 (True) - TUIResourceTexture,True,8,null,33800,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77668,00000000-0000-0000-0600-000084040000,C252101600000000,0B06000000000000,D1D5010000000000,null,null,10,1,1,130,130,0.01,520,30,260,null,True,null,180000,0.01,True,2,1,8,80,3,113 : 90025 (False) - TModernWarfareHitRollRule,null,null,182,1,B2AC000000000000,6,null,null,null,null,1,0.2,78 : 90024 (True) - TUIResourceTexture,True,8,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77669,00000000-0006-0000-0600-0000f3030000,7E7ED36D07000000,0B06000000000000,E1D2010000000000,null,null,16,1,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,5,1,10,100,3,113 : 90027 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,2.25,2,78 : 90026 (True) - TUIResourceTexture,True,10,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77674,00000000-0000-0000-0600-000011080000,B26CC6AB8ACEA605,0B06000000000000,AA6CC61000000000,3,null,100,1,1,26000,26000,0.01,13000,45,10400,True,True,null,22000,0.01,null,2,1,8,8,1,113 : 89946 (False) - TModernWarfareHitRollRule,82 : 90040 (True) - TUniteDescriptor,1,1300,0.75,726CD62606000000,6,null,null,null,null,4,2,78 : 90039 (True) - TUIResourceTexture,True,100,null,null,null,null,null,null,null,null,null,True,null,True,null,null,null,null,null,null,null,null
77679,00000000-0000-0000-0600-0000bd090000,01D2311C00000000,0B06000000000000,D7D2010000000000,3,5,500,0.2,0.2,null,null,0.01,14560,160,26000,null,True,True,78000,null,null,5,1,1,1,1,113 : 90054 (False) - TModernWarfareHitRollRule,null,null,7280,4,5D66354B07000000,3,null,null,null,null,2,1,78 : 90053 (True) - TUIResourceTexture,True,54,null,195000,null,156000,82 : 90055 (True) - TUniteDescriptor,10,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77684,00000000-0000-0000-0600-000097090000,AAAFA62A07000000,0B06000000000000,D7D2010000000000,3,5,500,6,6,null,null,0.01,10920,120,26000,null,True,True,78000,null,null,6,1,1,1,1,113 : 89799 (False) - TModernWarfareHitRollRule,null,null,5460,3,A97A9BF73A4F0000,3,null,null,null,null,2,1,78 : 90065 (True) - TUIResourceTexture,True,35,null,169000,null,135200,82 : 90066 (True) - TUniteDescriptor,10,null,null,null,True,True,null,null,null,null,null,null,null,null,null
77689,00000000-0000-0000-0600-00002e040000,E66DD6D1B7000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,1,33800,33800,0.01,520,30,260,null,True,null,180000,0.01,True,2,1,8,80,3,113 : 89740 (False) - TModernWarfareHitRollRule,null,null,182,1,B2AC000000000000,6,130,130,null,null,1.9,0.2,78 : 90076 (True) - TUIResourceTexture,True,8,null,33800,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77690,00000000-0000-0000-0600-00002d040000,E66DD6D1B7000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,1,130,130,0.01,520,30,260,null,True,null,180000,0.01,True,2,1,8,80,3,113 : 90025 (False) - TModernWarfareHitRollRule,null,null,182,1,B2AC000000000000,6,null,null,null,null,1.9,0.2,78 : 90077 (True) - TUIResourceTexture,True,8,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77691,00000000-0000-0000-0600-000098070000,C4B59B39AE470000,0B06000000000000,E162010000000000,54,null,150,1,1,65000,65000,0.015,10920,336,1300,null,True,null,40000,0.01,True,6,1,1,1,3,113 : 89742 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B25C240000,1,null,null,null,null,2.68,null,78 : 90078 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77692,00000000-0000-0000-0600-00009e040000,C4131C1700000000,0B06000000000000,E1D2010000000000,null,null,16,1,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,5,1,10,100,3,113 : 90027 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,2.25,2,78 : 90079 (True) - TUIResourceTexture,True,10,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77707,00000000-0000-0000-0600-00005a070000,0261198600000000,0B06000000000000,B7FAE72E4F4B0000,3,1,200,3.4,3.4,1820000,1820000,0.001,16120,357,15600,True,True,null,55000,0.01,null,30,1,3,3,3,113 : 32563 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.3,8060,7,B26C180200000000,7,182000,182000,10400,10400,2.03,10,78 : 90102 (True) - TUIResourceTexture,True,253,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77708,00000000-0000-0000-0600-00005b070000,0261198600000000,0B06000000000000,B7FAE72E4F4B0000,3,1,200,3,3,1820000,1820000,0.001,16120,null,15600,True,True,null,55000,0.01,null,15,1,3,3,3,113 : 32563 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.05,8060,null,B26C180200000000,7,182000,182000,15600,15600,2.03,5,78 : 90103 (True) - TUIResourceTexture,True,253,82 : 89921 (True) - TUniteDescriptor,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77709,00000000-0000-0000-0600-00003b060000,0261198600000000,0B06000000000000,B31E95B36B5E0000,20,null,250,1,1,143000,143000,0.005,20150,179,2080,null,True,null,180000,0.01,True,7.5,1,1,1,2,113 : 89710 (False) - TModernWarfareHitRollRule,null,null,130,1,B26C180200000000,4,null,null,null,null,2.55,1,78 : 90104 (True) - TUIResourceTexture,True,30,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
77710,00000000-0000-0000-0600-0000f9030000,C39258C381000000,0B06000000000000,D175010000000000,null,null,16,0.8,0.2,65000,65000,0.01,520,55,260,null,True,null,180000,0.01,True,2,1,10,100,3,113 : 89762 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 90105 (True) - TUIResourceTexture,True,20,null,39000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77718,00000000-0000-0000-0600-0000e6050000,2DAE3343315C0000,0B06000000000000,F46CA274AE2F0000,6,null,250,2,0.3,130000,130000,0.01,1638,50,2080,null,True,null,180000,0.01,True,2.4,1,2,15,2,113 : 89666 (False) - TModernWarfareHitRollRule,null,null,494,1,B26C0C0000000000,5,null,null,null,null,1.5,1,78 : 90111 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
77719,00000000-0000-0000-0600-0000f7060000,2DAE3343315C0000,0B06000000000000,F46CA274AE2F0000,3,null,250,2,0.3,130000,130000,0.01,1638,50,2080,null,True,null,180000,0.01,True,2.4,1,2,15,2,113 : 89666 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.05,494,1,B26C0C0000000000,5,null,null,null,null,1.5,1,78 : 90112 (True) - TUIResourceTexture,True,15,null,117000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77720,00000000-0000-0000-0600-0000fb030000,41315CC381000000,0B06000000000000,D175010000000000,null,null,16,0.8,0.2,65000,65000,0.01,520,55,260,null,True,null,180000,0.01,True,2,1,10,100,3,113 : 89762 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 90113 (True) - TUIResourceTexture,True,20,null,39000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77730,00000000-0000-0000-0600-0000e7050000,2DAE3343315C0000,0B06000000000000,F46CA274AE2F0000,7,null,250,2,0.3,130000,130000,0.01,1638,50,2080,null,True,null,180000,0.01,True,2.4,1,2,15,2,113 : 90117 (False) - TModernWarfareHitRollRule,null,null,494,1,B26C0C0000000000,5,null,null,null,null,1.5,1,78 : 90116 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
77731,00000000-0000-0000-0600-0000f8060000,2DAE3343315C0000,0B06000000000000,F46CA274AE2F0000,3,null,250,2,0.3,130000,130000,0.01,1638,50,2080,null,True,null,180000,0.01,True,2.4,1,2,15,2,113 : 90117 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.05,494,1,B26C0C0000000000,5,null,null,null,null,1.5,1,78 : 90118 (True) - TUIResourceTexture,True,15,null,117000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77732,00000000-0000-0000-0600-000025090000,439879E515310000,0B06000000000000,57E42D0000000000,59,5,500,1,1,195000,195000,0.017,20800,150,26000,null,True,True,39000,null,null,10,1,2,2,1,113 : 90120 (False) - TModernWarfareHitRollRule,null,null,260,1,5D66354B07000000,2,13000,13000,null,null,2,2,78 : 90119 (True) - TUIResourceTexture,True,438,null,null,null,null,82 : 90121 (True) - TUniteDescriptor,1.9,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77751,00000000-0000-0000-0600-000016060000,01E2000000000000,0B06000000000000,B31E95B36B5E0000,13,null,250,1,1,143000,143000,0.005,11050,98,2080,null,True,null,180000,0.01,True,7.5,1,1,1,2,113 : 89831 (False) - TModernWarfareHitRollRule,null,null,130,1,B26C240000000000,4,null,null,null,null,1.85,1,78 : 90125 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
77752,00000000-0000-0000-0600-000020070000,01E2000000000000,0B06000000000000,B31E95B36B5E0000,3,null,260,1,1,143000,143000,0.005,5538,98,7800,null,True,null,140000,0.01,True,7.5,1,1,1,3,113 : 89831 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.1,1664,3,B26C240000000000,4,null,null,null,null,1.85,1.4,78 : 90126 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77762,00000000-0000-0000-0600-00005b090000,03B658D305000000,0B06000000000000,57E42D0000000000,58,5,500,1,1,182000,182000,0.02,20800,150,26000,null,True,True,26000,null,null,5,1,1,1,1,113 : 89900 (False) - TModernWarfareHitRollRule,null,null,260,1,5D66354B07000000,2,13000,13000,null,null,2,2,78 : 90136 (True) - TUIResourceTexture,True,126,null,null,null,null,82 : 90137 (True) - TUniteDescriptor,2.1,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77767,00000000-0000-0000-0600-00005c090000,CB802DD674010000,0B06000000000000,57E42D0000000000,60,5,500,1,1,182000,182000,0.02,20800,150,26000,null,True,True,26000,null,null,5,1,1,1,1,113 : 89781 (False) - TModernWarfareHitRollRule,null,null,260,1,5D66354B07000000,2,13000,13000,null,null,2,2,78 : 90147 (True) - TUIResourceTexture,True,152,null,null,null,null,82 : 90148 (True) - TUniteDescriptor,2.1,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77772,00000000-0000-0000-0600-000098040000,6ABCBADC215C0000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,6,1,4,40,3,113 : 89744 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,130,130,null,null,1.556,1,78 : 90158 (True) - TUIResourceTexture,True,4,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77773,00000000-0000-0000-0600-000097040000,6ABCBADC215C0000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,6,1,4,40,3,113 : 89744 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C18A501000000,6,null,null,null,null,1.556,1,78 : 90159 (True) - TUIResourceTexture,True,4,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77774,00000000-0000-0000-0600-000053090000,D1C239DAD7010000,0B06000000000000,57E42D0000000000,49,5,500,1,1,143000,143000,0.02,20800,150,26000,null,True,True,26000,null,null,5,1,1,1,1,113 : 89872 (False) - TModernWarfareHitRollRule,null,null,260,1,5D66354B07000000,2,13000,13000,null,null,2,1,78 : 90160 (True) - TUIResourceTexture,True,69,null,null,null,null,82 : 90161 (True) - TUniteDescriptor,1.6,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77779,00000000-0000-0000-0600-000052090000,0396450BE7000000,0B06000000000000,57E42D0000000000,47,5,500,1,1,117000,117000,0.02,20800,150,26000,null,True,True,26000,null,null,5,1,1,1,1,113 : 89872 (False) - TModernWarfareHitRollRule,null,null,260,1,5D66354B07000000,2,13000,13000,null,null,2,0.2,78 : 90171 (True) - TUIResourceTexture,True,49,null,null,null,null,82 : 90172 (True) - TUniteDescriptor,1.3,null,null,null,True,null,null,null,null,null,null,null,null,null,null
77787,00000000-0000-0000-0600-000056050000,44C7048100000000,0B06000000000000,B31E95B36B5E0000,17,null,250,1,1,156000,156000,0.01,13390,115,2080,null,True,null,180000,0.01,True,6,1,1,1,2,113 : 89900 (False) - TModernWarfareHitRollRule,null,null,130,1,B24C040200000000,4,null,null,null,null,2.03,1,78 : 90182 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
77788,00000000-0000-0000-0600-000068060000,44C7048100000000,0B06000000000000,B31E95B36B5E0000,3,null,260,1,1,156000,156000,0.01,6500,115,7800,null,True,null,140000,0.01,True,6,1,1,1,3,113 : 89900 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.1,1950,3,B24C040200000000,4,null,null,null,null,2.03,1.4,78 : 90183 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77793,00000000-0000-0000-0600-000004060000,0702651C00000000,0B06000000000000,B31E95B36B5E0000,44,null,250,1,1,156000,156000,0.01,9880,88,2080,null,True,null,180000,0.01,True,8.5,1,1,1,2,113 : 89831 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B27C200000,4,null,null,null,null,1.76,1,78 : 90184 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77794,00000000-0000-0000-0600-00000e070000,0702651C00000000,0B06000000000000,B31E95B36B5E0000,3,null,260,1,1,156000,156000,0.01,4940,88,7800,null,True,null,140000,0.01,True,8.5,1,1,1,3,113 : 89831 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.1,1482,2,B27C200000000000,4,null,null,null,null,1.76,1.4,78 : 90185 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77842,00000000-0000-0000-0600-000015080000,2D6EC6D0100C1700,0B06000000000000,2D3AEBA655720000,3,null,40,2,2,39000,39000,0.02,8060,150,7800,null,True,null,55000,0.01,null,8,1,4,4,3,113 : 89760 (False) - TModernWarfareHitRollRule,82 : 90040 (True) - TUniteDescriptor,1,1612,4,726CD62606000000,6,3900,null,null,null,3,1,78 : 90197 (True) - TUIResourceTexture,True,100,null,null,null,null,null,null,null,null,null,True,null,True,null,null,null,null,null,null,null,null
77852,00000000-0000-0000-0600-000003060000,327D47C9B00C0000,0B06000000000000,B31E95B36B5E0000,46,null,250,6.6,6.6,117000,117000,0.01,9490,84,2080,null,True,null,180000,0.01,True,6.6,1,20,20,2,113 : 89894 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B24C200000,4,null,null,null,null,1.73,1,78 : 90210 (True) - TUIResourceTexture,True,300,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77853,00000000-0000-0000-0600-00000d070000,327D47C9B00C0000,0B06000000000000,B31E95B36B5E0000,3,null,260,6.6,6.6,117000,117000,0.01,4758,84,7800,null,True,null,140000,0.01,True,6.6,1,20,20,3,113 : 89894 (False) - TModernWarfareHitRollRule,82 : 32564 (True) - TUniteDescriptor,0.1,1430,2,B24C200000000000,4,null,null,null,null,1.73,1.4,78 : 90211 (True) - TUIResourceTexture,True,300,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77866,00000000-0000-0000-0600-000034060000,1EA8554521000000,0B06000000000000,D125010000000000,5,null,16,0.8,0.1,104000,104000,0.01,962,40,260,null,True,null,180000,0.01,True,3,1,6,40,3,113 : 89606 (False) - TModernWarfareHitRollRule,null,null,286,1,B26C948500000000,6,null,null,null,null,1.29,1,78 : 90220 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
77867,00000000-0000-0000-0600-000041070000,1EA8554521000000,0B06000000000000,D125010000000000,1,null,16,0.8,0.1,104000,104000,0.01,962,110,260,null,True,null,180000,0.01,True,3,1,6,40,3,113 : 89606 (False) - TModernWarfareHitRollRule,null,null,286,1,B26C948500000000,6,null,null,null,null,1.29,1,78 : 90221 (True) - TUIResourceTexture,True,20,null,78000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
77869,00000000-000b-0000-0600-0000ec030000,48512D0000000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,6,1,4,40,3,113 : 89744 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,1,78 : 90222 (True) - TUIResourceTexture,True,4,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77870,00000000-000b-0000-0600-0000eb030000,48512D0000000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,3,3,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,6,1,4,40,3,113 : 89744 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 90223 (True) - TUIResourceTexture,True,4,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
77871,00000000-000b-0000-0600-000005040000,81C0000000000000,0B06000000000000,E162010000000000,46,null,150,1,1,104000,104000,0.015,10660,328,1300,null,True,null,40000,0.01,True,8,1,1,1,3,113 : 89857 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B23C240000,1,null,null,null,null,2.64,null,78 : 90224 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
