[ID],NbFX,MountedWeaponDescriptorList,Tag,TagIndex,VitesseRotation,AngleRotationMax,AngleRotationMaxPitch,AngleRotationBasePitch,UnitIdleManagerDescriptor,TargetPositionPhysicalPropertyName,FlyingTimeAndHitPhysicalPropertyName,AngleRotationMinPitch,AngleRotationBase
47590,1,Collection[3],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47591,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47596,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47597,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47601,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47602,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47606,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47607,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47612,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47613,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47618,3,Collection[1],tourelle1,1,1.047198,6.283185,0.7853982,0.1745329,178 : 56061 (True) - TUnitIdleManagerDCADescriptor,null,null,-0.1745329,null
47635,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47639,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47646,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47650,1,Collection[1],tourelle1,1,2.617994,3.141593,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47654,1,Collection[1],tourelle1,1,1.396263,0.2617994,1.308997,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47683,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47687,1,Collection[1],tourelle1,1,0.5235988,3.141593,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
47691,1,Collection[2],tourelle1,1,0.5235988,3.141593,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
47695,1,Collection[1],tourelle1,1,0.5235988,3.141593,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
47699,1,Collection[2],tourelle1,1,1.396263,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47700,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47704,1,Collection[2],tourelle1,1,1.396263,6.283185,0.4363323,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47705,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47709,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47714,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47718,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
47719,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47723,4,Collection[1],tourelle1,1,1.047198,6.283185,0.7853982,0.1745329,178 : 56061 (True) - TUnitIdleManagerDCADescriptor,null,null,-0.1745329,null
47739,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47740,1,Collection[1],tourelle2,2,2.617994,3.141593,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47744,1,Collection[1],tourelle1,1,2.617994,3.141593,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47745,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47755,1,Collection[1],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47760,1,Collection[1],tourelle1,1,2.617994,0.2617994,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47761,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47762,1,Collection[1],tourelle3,3,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret3,FlyingTimeAndHit3,-0.1745329,null
47766,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47770,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47771,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47775,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47779,1,Collection[1],tourelle1,1,2.617994,0.2617994,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47780,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47781,1,Collection[1],tourelle3,3,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret3,FlyingTimeAndHit3,-0.1745329,null
47785,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
47786,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47796,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47797,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47826,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47831,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47832,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47837,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47838,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47842,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47843,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47847,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47848,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47853,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47854,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47859,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47860,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47865,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47866,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47871,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47872,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47876,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47877,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47881,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47882,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47886,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47887,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47891,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47892,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47896,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47897,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47901,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47902,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47907,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47908,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47912,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47913,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47917,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47918,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47923,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47924,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47929,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47930,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47934,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47935,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47939,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47940,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47944,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47945,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47949,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47950,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47954,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47955,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47959,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47960,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47976,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
47977,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 56105 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47982,2,Collection[2],tourelle1,1,1.396263,6.283185,1.308997,0.1745329,178 : 56061 (True) - TUnitIdleManagerDCADescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47986,2,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,0.1745329,178 : 56061 (True) - TUnitIdleManagerDCADescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47990,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,178 : 56061 (True) - TUnitIdleManagerDCADescriptor,null,null,-0.1745329,null
47991,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,178 : 56061 (True) - TUnitIdleManagerDCADescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
47995,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
47999,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
48003,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 56376 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
48007,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48008,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48012,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48013,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48017,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48018,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48022,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48026,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48027,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48031,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48032,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48036,4,Collection[1],tourelle1,1,1.047198,6.283185,1.308997,0.1745329,178 : 56061 (True) - TUnitIdleManagerDCADescriptor,null,null,-0.1745329,null
48041,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48042,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48046,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48047,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48051,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48052,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48056,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48057,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48061,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48062,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48066,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48067,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48071,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48072,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48076,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48077,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48081,1,Collection[3],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48082,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48086,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48087,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
48091,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48095,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48099,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48103,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
48107,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 56027 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
