[ID],ControllerName,TypeUnitValue,TypeUnitHintToken,NameInMenuToken,GenerateName,Filters,MotherCountry,UnitInfoJaugeType,Training,CIWS,Sailing
35293,TypeUnitController,12,31EAB6EA9E2F0000,82B2C31300000000,True,Collection[4],SWE,2,null,null,null
35298,TypeUnitController,null,A9DDD57A374F0000,8142E7781A4F0000,True,Collection[4],DAN,1,D6173D5C19619C07,null,null
35303,TypeUnitController,null,A9DDD57A374F0000,AC9AE7748EA7F104,True,Collection[4],DAN,1,D6173D5C19619C07,null,null
35308,TypeUnitController,14,E96CCA32DD000000,3C0DEB10EEE6F104,True,Collection[4],RFA,2,null,null,null
35312,TypeUnitController,16,DEB2CE1300000000,8235B917EEE6F104,True,Collection[4],RFA,2,null,null,null
35317,TypeUnitController,16,DEB2CE1300000000,8335B917EEE6F104,True,Collection[4],RFA,2,null,null,null
35322,TypeUnitController,null,A9DDD57A374F0000,12247DDCB3709305,True,Collection[4],SA,1,D6173D5C19619C07,null,null
35327,TypeUnitController,12,31EAB6EA9E2F0000,B329DF6A8B4F0000,True,Collection[4],ISR,2,null,null,null
35335,TypeUnitController,21,7586AA7507000000,B8799B5AA0680B05,True,Collection[4],JAP,1,8F37594F19619C07,null,null
35340,TypeUnitController,19,34AA72EB3C010000,2A3B9B5CA0680B05,True,null,JAP,1,5593495D19619C07,null,null
35345,TypeUnitController,null,EB3CB12A07000000,6ABCBA5CA0680B05,True,Collection[4],JAP,1,D6173D5C19619C07,null,null
35350,TypeUnitController,10,8DB6000000000000,81203A8CB6500000,True,Collection[4],JAP,2,null,null,null
35355,TypeUnitController,14,E96CCA32DD000000,6A6EFAA604000000,True,Collection[4],JAP,2,null,null,null
35359,TypeUnitController,null,A9DDC97403000000,A66EE3CED5680B05,True,Collection[4],JAP,1,D6173D5C19619C07,null,null
35364,TypeUnitController,16,DEB2CE1300000000,DE72E96DA32D1400,True,Collection[4],JAP,1,D6173D5C19619C07,null,null
35369,TypeUnitController,null,38EECAE602000000,F7A2E274DC680B05,True,Collection[4],JAP,5,null,null,null
35377,TypeUnitController,null,EB3CB12A07000000,AA3ABBECFC680B05,True,Collection[4],JAP,1,5593495D19619C07,null,null
35382,TypeUnitController,null,A9DDD57A374F0000,B79ACFBAA42D1400,True,Collection[4],JAP,1,D6173D5C19619C07,null,null
35387,TypeUnitController,21,7586AA7507000000,B8799B9AB6500000,True,Collection[4],JAP,1,8F37594F19619C07,null,null
35392,TypeUnitController,19,34AA72EB3C010000,F8ADB2B3C9690B05,True,Collection[4],JAP,1,5593495D19619C07,null,null
35397,TypeUnitController,null,EB3CB12A07000000,AAACC6ABCB690B05,True,Collection[4],JAP,1,D6173D5C19619C07,null,null
35402,TypeUnitController,17,CBB2CE1300000000,B7CACE6EDE690B05,True,Collection[4],JAP,1,D6173D5C19619C07,null,null
35407,TypeUnitController,17,CBB2CE1300000000,82A2D6BEA72D1400,True,Collection[4],JAP,1,D6173D5C19619C07,null,null
35412,TypeUnitController,null,EB3CB12A07000000,EE6DC2A649010000,True,Collection[4],FIN,1,D6173D5C19619C07,null,null
35417,TypeUnitController,null,EB3CB12A07000000,81E2DE266C9A1400,True,Collection[4],FIN,1,D6173D5C19619C07,null,null
35422,TypeUnitController,null,A8CAADF3143F0000,B7CAAA2605000000,True,Collection[4],DAN,1,8F37594F19619C07,null,null
35427,TypeUnitController,null,A8CAADF3143F0000,8172ABAC6A520000,True,Collection[4],DAN,1,8F37594F19619C07,null,null
35432,TypeUnitController,16,DEB2CE1300000000,4642A755CA9A1400,True,Collection[4],RFA,1,D6173D5C19619C07,null,null
35437,TypeUnitController,16,DEB2CE1300000000,B329CB7495B22605,True,Collection[4],RFA,1,D6173D5C19619C07,null,null
35442,TypeUnitController,null,EB3CB12A07000000,B7CA9A1400000000,True,Collection[4],RFA,1,D6173D5C19619C07,null,null
35447,TypeUnitController,12,31EAB6EA9E2F0000,C26DEAAC49010000,True,Collection[4],RFA,2,null,null,null
35454,TypeUnitController,12,31EAB6EA9E2F0000,C36DEAAC49010000,True,Collection[4],RFA,2,null,null,null
35461,TypeUnitController,17,CBB2CE1300000000,B31BABBB49010000,True,Collection[4],UK,1,D6173D5C19619C07,null,null
35466,TypeUnitController,16,DEB2CE1300000000,8BB004C555AB2A05,True,Collection[4],ANZ,2,null,null,null
35472,TypeUnitController,16,DEB2CE1300000000,24B604C555AB2A05,True,Collection[4],ANZ,2,null,null,null
35477,TypeUnitController,16,DEB2CE1300000000,24B6780B73652100,True,Collection[4],ANZ,2,null,null,null
35482,TypeUnitController,2,1E73010000000000,55C6098B50010000,True,Collection[4],ROK,2,null,null,null
35489,TypeUnitController,2,1E73010000000000,55C6091500000000,True,Collection[4],ROK,2,null,null,null
35495,TypeUnitController,10,8DB6000000000000,55C605C150010000,True,Collection[4],ROK,2,null,null,null
35501,TypeUnitController,26,EEFCDD667ED31700,55C60DC550010000,True,Collection[4],ROK,null,null,null,null
35506,TypeUnitController,11,31EAB6EA6E2E0000,55C611C750010000,True,Collection[4],ROK,5,null,null,null
35512,TypeUnitController,26,EEFCDD667ED31700,55C609C950010000,True,Collection[4],ROK,null,null,null,null
35517,TypeUnitController,11,31EAB6EA6E2E0000,55C6D1ADCB044405,True,Collection[4],ROK,5,null,null,null
35523,TypeUnitController,10,8DB6000000000000,15461C1500000000,True,Collection[4],NK,2,null,null,null
35528,TypeUnitController,22,B9CBD3527E2F0000,DCADA6B3DE7A4A05,True,Collection[4],ROK,null,null,null,null
35535,TypeUnitController,null,A8CAADF3143F0000,16E6351500000000,True,Collection[4],HOL,1,8F37594F19619C07,null,null
35540,TypeUnitController,26,EEFCDD667ED31700,55C61D8170550000,True,Collection[4],ROK,null,null,null,null
35545,TypeUnitController,22,B9CBD3527E2F0000,55C6218170550000,True,Collection[4],ROK,null,null,null,null
35551,TypeUnitController,22,B9CBD3527E2F0000,55C6298170550000,True,Collection[4],UK,null,null,null,null
35556,TypeUnitController,22,B9CBD3527E2F0000,55C6058270550000,True,Collection[4],ROK,null,null,null,null
35562,TypeUnitController,16,DEB2CE1300000000,5C98799320085705,True,Collection[4],ROK,2,null,null,null
35567,TypeUnitController,16,DEB2CE1300000000,1917669E20085705,True,Collection[4],ROK,2,null,null,null
35572,TypeUnitController,12,31EAB6EA9E2F0000,4720080B21085705,True,Collection[4],ROK,2,null,null,null
35577,TypeUnitController,12,31EAB6EA9E2F0000,9937090B21085705,True,Collection[4],ROK,2,null,null,null
35582,TypeUnitController,10,8DB6000000000000,55C6090B21085705,True,Collection[4],ROK,2,null,null,null
35588,TypeUnitController,12,31EAB6EA9E2F0000,61E6090B21085705,True,Collection[4],ROK,2,null,null,null
35593,TypeUnitController,24,779BABB219430000,55C60D8470550000,True,Collection[4],ROK,2,null,null,null
35598,TypeUnitController,11,31EAB6EA6E2E0000,55C6118770550000,True,Collection[4],ROK,5,null,null,null
35605,TypeUnitController,15,7E5CD77A07000000,347B9B68600C5705,True,Collection[4],ROK,2,null,null,null
35609,TypeUnitController,10,8DB6000000000000,30AADF79600C5705,True,Collection[4],ROK,2,null,null,null
35613,TypeUnitController,23,1D675D0000000000,55C6294172550000,True,Collection[4],ROK,null,null,null,null
35619,TypeUnitController,10,8DB6000000000000,55C6058172550000,True,Collection[4],ROK,2,null,null,null
35624,TypeUnitController,10,8DB6000000000000,1C8DAA7710285705,True,Collection[4],ROK,2,null,null,null
35629,TypeUnitController,14,E96CCA32DD000000,DF70391CE3651500,True,Collection[4],YUG,2,null,null,null
35633,TypeUnitController,3,744EDF9AC75C0000,01426A1500000000,True,Collection[4],RFA,2,null,null,null
35640,TypeUnitController,7,34AA72B47C2F0000,86E1915A05000000,True,Collection[4],RDA,2,null,null,null
35645,TypeUnitController,2,1E73010000000000,D762181EA9550000,True,null,RDA,2,null,null,null
35651,TypeUnitController,2,1E73010000000000,D1B024C5F56B1500,True,Collection[4],RFA,2,null,null,null
35657,TypeUnitController,2,1E73010000000000,43342C4971FD5A05,True,Collection[4],RFA,2,null,null,null
35662,TypeUnitController,null,EB3CB12A07000000,A6F9CE6E7E9B6605,True,Collection[4],FIN,1,5593495D19619C07,null,null
35667,TypeUnitController,11,31EAB6EA6E2E0000,C3407CE46FCA6605,True,Collection[4],URSS,5,null,null,null
35672,TypeUnitController,null,A8CAADF3143F0000,2EDFA2F85ACB6605,True,Collection[4],RDA,1,8F37594F19619C07,null,null
35677,TypeUnitController,12,31EAB6EA9E2F0000,75CA9AEF4CCF6605,True,Collection[4],RFA,2,null,null,null
35683,TypeUnitController,22,B9CBD3527E2F0000,329DDE6605000000,True,Collection[4],ISR,null,null,null,null
35688,TypeUnitController,22,B9CBD3527E2F0000,15369B384C570000,True,Collection[4],NK,null,null,null,null
35695,TypeUnitController,null,7E5CD77A27DF0B00,381DD31500000000,True,Collection[4],TCH,2,null,null,null
35700,TypeUnitController,null,A9DDC97403000000,294DCFE96CCA7405,True,Collection[4],YUG,1,D6173D5C19619C07,null,null
35706,TypeUnitController,21,7586AA7507000000,2E4EA7B329D31500,True,Collection[4],POL,1,8F37594F19619C07,null,null
35711,TypeUnitController,null,A9DDC97403000000,3AFDD2F9ACCA7405,True,Collection[4],FIN,1,D6173D5C19619C07,null,null
35716,TypeUnitController,19,34AA72EB3C010000,FA42A7B329CB7405,True,Collection[4],RDA,1,5593495D19619C07,null,null
35721,TypeUnitController,16,DEB2CE1300000000,3F7AE1B70ECF7405,True,Collection[4],TCH,1,D6173D5C19619C07,null,null
35726,TypeUnitController,16,DEB2CE1300000000,F04C5795A6010000,True,Collection[4],POL,1,D6173D5C19619C07,null,null
35731,TypeUnitController,16,DEB2CE1300000000,3F8ADF3A3CD31500,True,Collection[4],TCH,1,D6173D5C19619C07,null,null
35736,TypeUnitController,21,7586AA7507000000,8672ABEEECDEE605,True,Collection[4],HOL,1,8F37594F19619C07,null,null
35741,TypeUnitController,21,7586AA7507000000,B37B9B175EDF7405,True,Collection[4],HOL,1,8F37594F19619C07,null,null
35746,TypeUnitController,2,1E73010000000000,8B61787F5D010000,True,Collection[4],RDA,2,null,null,null
35751,TypeUnitController,2,1E73010000000000,8C702D86E1FD7505,True,Collection[4],RDA,2,null,null,null
35756,TypeUnitController,2,1E73010000000000,CC702D86E1FD7505,True,Collection[4],RDA,2,null,null,null
35762,TypeUnitController,2,1E73010000000000,03E2FD7505000000,True,Collection[4],RDA,2,null,null,null
35767,TypeUnitController,2,1E73010000000000,D180787F5D010000,True,null,RDA,2,null,null,null
35772,TypeUnitController,2,1E73010000000000,D780787F5D010000,True,Collection[4],RDA,2,null,null,null
35778,TypeUnitController,2,1E73010000000000,C23520DE5F570000,True,Collection[4],RDA,2,null,null,null
35784,TypeUnitController,null,38EECAE602000000,64535CA75E010000,True,Collection[4],TCH,5,null,null,null
35791,TypeUnitController,21,7586AA7507000000,B7C9AAE69BE37A05,True,Collection[4],SWE,1,8F37594F19619C07,null,null
35796,TypeUnitController,21,7586AA7507000000,8192E37A05000000,True,Collection[4],SWE,1,8F37594F19619C07,null,null
35801,TypeUnitController,16,DEB2CE1300000000,0B25CB4720E87E05,True,Collection[4],JAP,2,null,null,null
35806,TypeUnitController,16,DEB2CE1300000000,94B75C7ADBE87E05,True,Collection[4],JAP,2,null,null,null
35811,TypeUnitController,14,E96CCA32DD000000,DA42E97E05000000,True,Collection[4],JAP,2,null,null,null
35815,TypeUnitController,16,DEB2CE1300000000,94B75CBA4FE97E05,True,Collection[4],JAP,2,null,null,null
35820,TypeUnitController,8,338DAA1C00000000,DA420D97EE570000,True,Collection[4],JAP,2,null,null,null
35825,TypeUnitController,16,DEB2CE1300000000,DA4279CBA5FB1500,True,Collection[4],JAP,2,null,null,null
35832,TypeUnitController,17,CBB2CE1300000000,6ECDD331E32C8B05,True,Collection[4],UK,1,D6173D5C19619C07,null,null
35837,TypeUnitController,17,CBB2CE1300000000,AAAFA62AE72C8B05,True,Collection[4],US,1,D6173D5C19619C07,null,null
35842,TypeUnitController,17,CBB2CE1300000000,2A3BBB79E72C8B05,True,Collection[4],US,1,D6173D5C19619C07,null,null
35847,TypeUnitController,17,CBB2CE1300000000,0D3BBB7907000000,True,Collection[4],US,1,D6173D5C19619C07,null,null
35852,TypeUnitController,16,DEB2CE1300000000,43987919B7580000,True,Collection[4],DAN,2,null,null,null
35857,TypeUnitController,23,1D675D0000000000,1DB7580000000000,True,Collection[4],RFA,null,null,null,null
35863,TypeUnitController,23,1D675D0000000000,43C72D1600000000,True,Collection[4],RFA,null,null,null,null
35868,TypeUnitController,23,1D675D0000000000,C121708B05000000,True,Collection[4],ISR,null,null,null,null
35873,TypeUnitController,25,F94DD7B5DE010000,C6002E1600000000,True,Collection[4],US,2,null,null,null
35878,TypeUnitController,7,34AA72B47C2F0000,B94EA39D31808B05,True,Collection[4],US,2,null,null,null
35883,TypeUnitController,12,31EAB6EA9E2F0000,DDE72DE062010000,True,Collection[4],US,2,null,null,null
35892,TypeUnitController,null,A9DCC8F702000000,DD3734E062010000,True,Collection[4],US,2,null,null,null
35897,TypeUnitController,26,EEFCDD667ED31700,17B8580000000000,True,Collection[4],US,null,null,null,null
35902,TypeUnitController,null,38EECAE602000000,5EB7404190089905,True,Collection[4],RDA,5,null,null,null
35908,TypeUnitController,17,CBB2CE1300000000,74EC7619A8759A05,True,Collection[4],YUG,1,D6173D5C19619C07,null,null
35913,TypeUnitController,17,CBB2CE1300000000,EA9D7719A8759A05,True,Collection[4],YUG,1,D6173D5C19619C07,null,null
35918,TypeUnitController,8,338DAA1C00000000,F9ACDEAA066A9C05,True,Collection[4],ANZ,2,null,null,null
35925,TypeUnitController,8,338DAA1C00000000,B7BAD31CA8711600,True,Collection[4],ANZ,2,null,null,null
35931,TypeUnitController,21,7586AA7507000000,9CD7590000000000,True,Collection[4],RDA,1,8F37594F19619C07,null,null
35936,TypeUnitController,12,31EAB6EA9E2F0000,9995694B905C9E05,True,Collection[4],YUG,2,null,null,null
35943,TypeUnitController,10,8DB6000000000000,165678A005000000,True,Collection[4],HOL,2,null,null,null
35950,TypeUnitController,10,8DB6000000000000,88E6811600000000,True,Collection[4],US,2,null,null,null
35956,TypeUnitController,null,2034010000000000,C282681E68010000,True,Collection[4],US,2,null,null,null
35963,TypeUnitController,10,8DB6000000000000,55C6219A075A0000,True,Collection[4],ROK,2,null,null,null
35968,TypeUnitController,10,8DB6000000000000,55C6151E68010000,True,Collection[4],UK,2,null,null,null
35973,TypeUnitController,26,EEFCDD667ED31700,2DEE9A1600000000,True,Collection[4],ISR,null,null,null,null
35978,TypeUnitController,14,E96CCA32DD000000,44B7D35C3A9B1600,True,Collection[4],NOR,2,null,null,null
35982,TypeUnitController,14,E96CCA32DD000000,D5B7D35C3A9B1600,True,Collection[4],UK,2,null,null,null
35986,TypeUnitController,2,1E73010000000000,1C84DE6A8CAA1600,True,Collection[4],FR,2,null,null,null
35993,TypeUnitController,null,EB3CB12A07000000,33EDB2AA05000000,True,Collection[4],FR,1,5593495D19619C07,null,null
35998,TypeUnitController,null,EB3CB12A07000000,CBB54033EDB2AA05,True,Collection[4],FR,1,5593495D19619C07,null,null
36003,TypeUnitController,null,EB3CB12A07000000,748BAA9A09B7AA05,True,Collection[4],TCH,1,5593495D19619C07,null,null
36008,TypeUnitController,null,EB3CB12A07000000,2DDAA9798BBAAA05,True,Collection[4],RDA,1,5593495D19619C07,null,null
36013,TypeUnitController,7,34AA72B47C2F0000,C222A4B759D3AA05,True,Collection[4],RFA,2,null,null,null
36019,TypeUnitController,2,1E73010000000000,C322A4B759D3AA05,True,Collection[4],RFA,2,null,null,null
36025,TypeUnitController,null,B027DF0B00000000,C422A4B759D3AA05,True,Collection[4],RFA,2,null,null,null
36030,TypeUnitController,2,1E73010000000000,C522A4B759D3AA05,True,Collection[4],RFA,2,null,null,null
36035,TypeUnitController,2,1E73010000000000,C622A4B759D3AA05,True,Collection[4],RFA,2,null,null,null
36041,TypeUnitController,2,1E73010000000000,437A9B35AD5A0000,True,Collection[4],RFA,2,null,null,null
36047,TypeUnitController,2,1E73010000000000,C232A4B759D3AA05,True,Collection[4],RFA,2,null,null,null
36053,TypeUnitController,2,1E73010000000000,C532A4B759D3AA05,True,Collection[4],RFA,2,null,null,null
36059,TypeUnitController,2,1E73010000000000,1828A4B759D3AA05,True,Collection[4],HOL,2,null,null,null
36064,TypeUnitController,null,B027DF0B00000000,7223A4B759D3AA05,True,Collection[4],HOL,2,null,null,null
36069,TypeUnitController,2,1E73010000000000,1626A4B759D3AA05,True,Collection[4],HOL,2,null,null,null
36074,TypeUnitController,7,34AA72B47C2F0000,2A27A4B759D3AA05,True,Collection[4],HOL,2,null,null,null
36079,TypeUnitController,2,1E73010000000000,16262C03AD5A0000,True,Collection[4],HOL,2,null,null,null
36084,TypeUnitController,2,1E73010000000000,16562C03AD5A0000,True,Collection[4],HOL,2,null,null,null
36089,TypeUnitController,2,1E73010000000000,16662C03AD5A0000,True,Collection[4],HOL,2,null,null,null
36095,TypeUnitController,2,1E73010000000000,95632C02AD5A0000,True,Collection[4],DAN,2,null,null,null
36100,TypeUnitController,2,1E73010000000000,19662C02AD5A0000,True,Collection[4],NOR,2,null,null,null
36105,TypeUnitController,2,1E73010000000000,4386198B40AB1600,True,Collection[4],NOR,2,null,null,null
36111,TypeUnitController,2,1E73010000000000,19262C8259D3AA05,True,Collection[4],NOR,2,null,null,null
36117,TypeUnitController,2,1E73010000000000,9523A4B759D3AA05,True,Collection[4],DAN,2,null,null,null
36122,TypeUnitController,2,1E73010000000000,1926A4B759D3AA05,True,Collection[4],NOR,2,null,null,null
36127,TypeUnitController,2,1E73010000000000,C632A4B759D3AA05,True,Collection[4],RFA,2,null,null,null
36132,TypeUnitController,2,1E73010000000000,07A20842B7D0AA05,True,Collection[4],ANZ,2,null,null,null
36137,TypeUnitController,null,B027DF0B00000000,43A20842B7D0AA05,True,Collection[4],ANZ,2,null,null,null
36142,TypeUnitController,2,1E73010000000000,46A20842B7D0AA05,True,Collection[4],ANZ,2,null,null,null
36147,TypeUnitController,2,1E73010000000000,4293DE664DAB1600,True,Collection[4],CAN,2,null,null,null
36152,TypeUnitController,null,EB3CB12A07000000,6A7A9BECEE5A0000,True,Collection[4],DAN,1,5593495D19619C07,null,null
36157,TypeUnitController,null,EB3CB12A07000000,81A2A6B7C9EEAE05,True,Collection[4],DAN,1,5593495D19619C07,null,null
36162,TypeUnitController,3,744EDF9AC75C0000,4D9751212555D704,True,Collection[4],SA,2,null,null,null
36169,TypeUnitController,11,31EAB6EA6E2E0000,81B2C3BB05000000,True,Collection[4],SWE,5,null,null,null
36174,TypeUnitController,11,31EAB6EA6E2E0000,4421AF3BBC5B0000,True,Collection[4],SWE,5,null,null,null
36180,TypeUnitController,null,38EECAE602000000,4280ECE7BD5B0000,True,Collection[4],SWE,5,null,null,null
36186,TypeUnitController,14,E96CCA32DD000000,EA2EEB923104C205,True,Collection[4],US,2,null,null,null
36191,TypeUnitController,8,338DAA1C00000000,DF1249C610081700,True,Collection[4],US,2,null,null,null
36196,TypeUnitController,8,338DAA1C00000000,8A005F923104C205,True,Collection[4],US,2,null,null,null
36201,TypeUnitController,26,EEFCDD667ED31700,16262C47205C0000,True,Collection[4],HOL,null,null,null,null
36206,TypeUnitController,26,EEFCDD667ED31700,C27204C205000000,True,Collection[4],RFA,null,null,null,null
36211,TypeUnitController,26,EEFCDD667ED31700,C37204C205000000,True,Collection[4],US,null,null,null,null
36216,TypeUnitController,22,B9CBD3527E2F0000,168604C205000000,True,Collection[4],HOL,null,null,null,null
36221,TypeUnitController,22,B9CBD3527E2F0000,24B6248170010000,True,Collection[4],ANZ,null,null,null,null
36227,TypeUnitController,22,B9CBD3527E2F0000,4A205C0000000000,True,Collection[4],CAN,null,null,null,null
36232,TypeUnitController,null,38EECAE602000000,B7CACEEABE000000,True,Collection[4],US,5,null,null,null
36239,TypeUnitController,22,B9CBD3527E2F0000,55C60D8B12081700,True,Collection[4],ROK,null,null,null,null
36244,TypeUnitController,22,B9CBD3527E2F0000,C212118B12081700,True,Collection[4],RFA,null,null,null,null
36249,TypeUnitController,22,B9CBD3527E2F0000,58442C4A205C0000,True,Collection[4],NOR,null,null,null,null
36254,TypeUnitController,22,B9CBD3527E2F0000,16462C4A205C0000,True,Collection[4],HOL,null,null,null,null
36259,TypeUnitController,22,B9CBD3527E2F0000,16662C4A205C0000,True,Collection[4],HOL,null,null,null,null
36264,TypeUnitController,22,B9CBD3527E2F0000,9112081700000000,True,Collection[4],DAN,null,null,null,null
36269,TypeUnitController,22,B9CBD3527E2F0000,C3A204C205000000,True,Collection[4],US,null,null,null,null
36274,TypeUnitController,22,B9CBD3527E2F0000,C4A204C205000000,True,Collection[4],DAN,null,null,null,null
36279,TypeUnitController,22,B9CBD3527E2F0000,666C6AC7A204C205,True,Collection[4],US,null,null,null,null
36284,TypeUnitController,22,B9CBD3527E2F0000,7FEEF2B4A404C205,True,Collection[4],US,null,null,null,null
36289,TypeUnitController,22,B9CBD3527E2F0000,2E4F4BC31208C205,True,Collection[4],US,null,null,null,null
36294,TypeUnitController,22,B9CBD3527E2F0000,DA420D4B20081700,True,Collection[4],JAP,null,null,null,null
36299,TypeUnitController,22,B9CBD3527E2F0000,16362C81205C0000,True,Collection[4],HOL,null,null,null,null
36304,TypeUnitController,22,B9CBD3527E2F0000,0B372C81205C0000,True,Collection[4],UK,null,null,null,null
36309,TypeUnitController,22,B9CBD3527E2F0000,7FEEF2B41408C205,True,Collection[4],US,null,null,null,null
36314,TypeUnitController,22,B9CBD3527E2F0000,DA42058270010000,True,Collection[4],RFA,null,null,null,null
36319,TypeUnitController,22,B9CBD3527E2F0000,0B1708C205000000,True,Collection[4],UK,null,null,null,null
36324,TypeUnitController,10,8DB6000000000000,A87AD7AA4308C205,True,null,US,2,null,null,null
36329,TypeUnitController,10,8DB6000000000000,011110C24208C205,True,Collection[4],ANZ,2,null,null,null
36334,TypeUnitController,10,8DB6000000000000,811110C24208C205,True,Collection[4],ANZ,2,null,null,null
36339,TypeUnitController,null,A9DCC8F702000000,5A232C84205C0000,True,Collection[4],DAN,2,null,null,null
36344,TypeUnitController,null,2034010000000000,AC793BC24208C205,True,Collection[4],US,2,null,null,null
36351,TypeUnitController,25,F94DD7B5DE010000,0BD841C24208C205,True,Collection[4],ANZ,2,null,null,null
36356,TypeUnitController,10,8DB6000000000000,0BC859C24208C205,True,Collection[4],ANZ,2,null,null,null
36361,TypeUnitController,7,34AA72B47C2F0000,0BC85DC24208C205,True,Collection[4],ANZ,2,null,null,null
36366,TypeUnitController,10,8DB6000000000000,16262C84205C0000,True,Collection[4],HOL,2,null,null,null
36371,TypeUnitController,12,31EAB6EA9E2F0000,61E6090B21081700,True,Collection[4],US,2,null,null,null
36376,TypeUnitController,10,8DB6000000000000,EEECCAC24208C205,True,Collection[4],ANZ,2,null,null,null
36381,TypeUnitController,10,8DB6000000000000,C34208C205000000,True,Collection[4],US,2,null,null,null
36386,TypeUnitController,10,8DB6000000000000,C44208C205000000,True,Collection[4],US,2,null,null,null
36391,TypeUnitController,10,8DB6000000000000,95432C84205C0000,True,Collection[4],DAN,2,null,null,null
36396,TypeUnitController,null,2034010000000000,6AAD77C44208C205,True,Collection[4],US,2,null,null,null
36403,TypeUnitController,10,8DB6000000000000,C212118270010000,True,Collection[4],RFA,2,null,null,null
36408,TypeUnitController,12,31EAB6EA9E2F0000,9C2C1F814008C205,True,Collection[4],CAN,2,null,null,null
36413,TypeUnitController,10,8DB6000000000000,E0D22C84205C0000,True,Collection[4],US,2,null,null,null
36418,TypeUnitController,null,ADBA77DEE22C0000,9DB7380B00000000,True,Collection[4],CAN,5,null,null,null
36424,TypeUnitController,7,34AA72B47C2F0000,FDEC5B5C4308C205,True,Collection[4],CAN,2,null,null,null
36430,TypeUnitController,7,34AA72B47C2F0000,16660C604308C205,True,Collection[4],HOL,2,null,null,null
36436,TypeUnitController,7,34AA72B47C2F0000,16063684205C0000,True,Collection[4],HOL,2,null,null,null
36441,TypeUnitController,12,31EAB6EA9E2F0000,0BB658D34508C205,True,Collection[4],ANZ,2,null,null,null
36448,TypeUnitController,12,31EAB6EA9E2F0000,CBE7118270010000,True,Collection[4],CAN,2,null,null,null
36453,TypeUnitController,null,A9DCC8F702000000,C25208C205000000,True,Collection[4],US,2,null,null,null
36458,TypeUnitController,7,34AA72B47C2F0000,C35208C205000000,True,Collection[4],US,2,null,null,null
36463,TypeUnitController,26,EEFCDD667ED31700,24B6088B31081700,True,Collection[4],ANZ,null,null,null,null
36468,TypeUnitController,26,EEFCDD667ED31700,C2620CC205000000,True,Collection[4],US,null,null,null,null
36473,TypeUnitController,24,779BABB219430000,03215C0000000000,True,Collection[4],US,2,null,null,null
36478,TypeUnitController,12,31EAB6EA9E2F0000,61E64D81215C0000,True,Collection[4],CAN,2,null,null,null
36483,TypeUnitController,12,31EAB6EA9E2F0000,61E6058670010000,True,Collection[4],CAN,2,null,null,null
36488,TypeUnitController,14,E96CCA32DD000000,5A232C82215C0000,True,Collection[4],DAN,2,null,null,null
36492,TypeUnitController,8,338DAA1C00000000,9EF75DC22218C205,True,Collection[4],US,2,null,null,null
36496,TypeUnitController,8,338DAA1C00000000,3A8D76C22218C205,True,Collection[4],DAN,2,null,null,null
36501,TypeUnitController,8,338DAA1C00000000,E0020D8B60081700,True,Collection[4],US,2,null,null,null
36506,TypeUnitController,16,DEB2CE1300000000,61E64DC32218C205,True,Collection[4],US,2,null,null,null
36511,TypeUnitController,16,DEB2CE1300000000,61E60D8B60081700,True,Collection[4],US,2,null,null,null
36516,TypeUnitController,16,DEB2CE1300000000,1916669E60081700,True,Collection[4],NOR,2,null,null,null
36521,TypeUnitController,11,31EAB6EA6E2E0000,9DB380C2421CC205,True,Collection[4],US,5,null,null,null
36526,TypeUnitController,25,F94DD7B5DE010000,9DB380C3421CC205,True,Collection[4],US,2,null,null,null
36531,TypeUnitController,11,31EAB6EA6E2E0000,9DB38093461CC205,True,Collection[4],US,5,null,null,null
36536,TypeUnitController,12,31EAB6EA9E2F0000,55C625C205000000,True,Collection[4],ROK,2,null,null,null
36543,TypeUnitController,12,31EAB6EA9E2F0000,D13726C205000000,True,Collection[4],YUG,2,null,null,null
36548,TypeUnitController,11,31EAB6EA6E2E0000,D1B268DDA028C205,True,Collection[4],NK,5,null,null,null
36553,TypeUnitController,2,1E73010000000000,E67D2E8B242CC205,True,Collection[4],US,2,null,null,null
36560,TypeUnitController,2,1E73010000000000,E67D2E8D242CC205,True,Collection[4],US,2,null,null,null
36565,TypeUnitController,2,1E73010000000000,B86CDEE7222CC205,True,Collection[4],US,2,null,null,null
36571,TypeUnitController,2,1E73010000000000,B86CDEE7322CC205,True,Collection[4],US,2,null,null,null
36577,TypeUnitController,2,1E73010000000000,B86CDEE7A24DC205,True,Collection[4],US,2,null,null,null
36583,TypeUnitController,2,1E73010000000000,B86CDEE7225C0000,True,Collection[4],US,2,null,null,null
36590,TypeUnitController,null,B027DF0B00000000,BA87CBE67D2EC205,True,Collection[4],US,2,null,null,null
36595,TypeUnitController,16,DEB2CE1300000000,B27C0482100C1700,True,Collection[4],FR,2,null,null,null
36600,TypeUnitController,16,DEB2CE1300000000,D8624D97100C1700,True,Collection[4],FR,2,null,null,null
36605,TypeUnitController,8,338DAA1C00000000,8D2604C305000000,True,Collection[4],FR,2,null,null,null
36609,TypeUnitController,4,F06C7ABBD9000000,EB6AB64D315C0000,True,Collection[4],NOR,2,null,null,null
36615,TypeUnitController,23,1D675D0000000000,1D675D01325C0000,True,Collection[4],US,null,null,null,null
36621,TypeUnitController,23,1D675D0000000000,1C747156800C1700,True,Collection[4],FR,null,null,null,null
