[ID],_ShortDatabaseName,ControllerName,TurretDescriptorList,Salves,SalvoIsMainSalvo,HasMainSalvo
35347,WeaponDescriptor_Unit_JAP_90_Riflemen,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35353,WeaponDescriptor_Unit_JAP_BDX10,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35361,WeaponDescriptor_Unit_JAP_CMD_squad,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35366,WeaponDescriptor_Unit_JAP_ChuMAT,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35372,WeaponDescriptor_Unit_JAP_CloseArrow,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35379,WeaponDescriptor_Unit_JAP_Engineers,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35384,WeaponDescriptor_Unit_JAP_Hunter,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35389,WeaponDescriptor_Unit_JAP_Paras,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35394,WeaponDescriptor_Unit_JAP_Rangers,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35399,WeaponDescriptor_Unit_JAP_Riflemen,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35404,WeaponDescriptor_Unit_JAP_Stinger,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35409,WeaponDescriptor_Unit_JAP_Type91,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35414,WeaponDescriptor_Unit_Jaakari,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35419,WeaponDescriptor_Unit_Jaakari_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35424,WeaponDescriptor_Unit_Jaeger,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35429,WeaponDescriptor_Unit_Jaeger_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35434,WeaponDescriptor_Unit_JagdKdo85,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35439,WeaponDescriptor_Unit_Jagd_Kommando,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35444,WeaponDescriptor_Unit_Jager,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35450,WeaponDescriptor_Unit_Jaguar_1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35457,WeaponDescriptor_Unit_Jaguar_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35463,WeaponDescriptor_Unit_Javelin,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35469,WeaponDescriptor_Unit_Jeep_M40A1_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35475,WeaponDescriptor_Unit_Jeep_M40_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35480,WeaponDescriptor_Unit_Jeep_WOMBAT_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35485,WeaponDescriptor_Unit_K1A1_ROK,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
35492,WeaponDescriptor_Unit_K1_ROK,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
35498,WeaponDescriptor_Unit_K200_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35504,WeaponDescriptor_Unit_K242_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35509,WeaponDescriptor_Unit_K263_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35515,WeaponDescriptor_Unit_K281_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35520,WeaponDescriptor_Unit_K30_Biho_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35526,WeaponDescriptor_Unit_K63_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35531,WeaponDescriptor_Unit_K9_Thunder_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35537,WeaponDescriptor_Unit_KCT_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35543,WeaponDescriptor_Unit_KM106_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35548,WeaponDescriptor_Unit_KM107_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35554,WeaponDescriptor_Unit_KM109_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35559,WeaponDescriptor_Unit_KM110_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35565,WeaponDescriptor_Unit_KM111_ITOW_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35570,WeaponDescriptor_Unit_KM111_TOW_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35575,WeaponDescriptor_Unit_KM113A1_106mm_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35580,WeaponDescriptor_Unit_KM113A1_ITOW_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35585,WeaponDescriptor_Unit_KM113A1_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35591,WeaponDescriptor_Unit_KM113A1_TOW_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35596,WeaponDescriptor_Unit_KM132_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35601,WeaponDescriptor_Unit_KM163_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35616,WeaponDescriptor_Unit_KM809_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35622,WeaponDescriptor_Unit_KM900_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35627,WeaponDescriptor_Unit_KM900_reco_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35636,WeaponDescriptor_Unit_KPZ70,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35643,WeaponDescriptor_Unit_KPZ_T55,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35648,WeaponDescriptor_Unit_KPZ_T55AM,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35654,WeaponDescriptor_Unit_KPz_M48A2G,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35660,WeaponDescriptor_Unit_KPz_M48A2G2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35664,WeaponDescriptor_Unit_Kaartinjaakari,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35670,WeaponDescriptor_Unit_Kamaz_ZU_32_2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35674,WeaponDescriptor_Unit_Kampfschwimmer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35680,WeaponDescriptor_Unit_Kanonjagdpanzer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35686,WeaponDescriptor_Unit_Kardom,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35691,WeaponDescriptor_Unit_Koksan_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35702,WeaponDescriptor_Unit_Komandno_odeljenje,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35708,WeaponDescriptor_Unit_Komandosi,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35713,WeaponDescriptor_Unit_Komentojoukkue,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35718,WeaponDescriptor_Unit_Kommando_Aufklarer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35723,WeaponDescriptor_Unit_KonkursM_cz,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35728,WeaponDescriptor_Unit_Konkurs_POL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35733,WeaponDescriptor_Unit_Konkurs_cz,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35738,WeaponDescriptor_Unit_Korps_Mariniers_95_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35743,WeaponDescriptor_Unit_Korps_Mariniers_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35749,WeaponDescriptor_Unit_Kpz_T55A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35754,WeaponDescriptor_Unit_Kpz_T55AM1B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35759,WeaponDescriptor_Unit_Kpz_T55AM2B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35765,WeaponDescriptor_Unit_Kpz_T72,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35770,WeaponDescriptor_Unit_Kpz_T72G,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35775,WeaponDescriptor_Unit_Kpz_T72M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35781,WeaponDescriptor_Unit_Kpz_T72M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35787,WeaponDescriptor_Unit_KubM4_CZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35793,WeaponDescriptor_Unit_Kustjaegarna,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35798,WeaponDescriptor_Unit_Kustjaegarna_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35804,WeaponDescriptor_Unit_Kyu_106mm_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35809,WeaponDescriptor_Unit_Kyu_Chu_MAT_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35818,WeaponDescriptor_Unit_Kyu_Jyu_MAT_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35823,WeaponDescriptor_Unit_Kyu_M2_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35828,WeaponDescriptor_Unit_Kyu_MAT_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35834,WeaponDescriptor_Unit_LAAD_Blowpipe,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35839,WeaponDescriptor_Unit_LAAD_Redeye,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35844,WeaponDescriptor_Unit_LAAD_Stinger,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35849,WeaponDescriptor_Unit_LAAD_StingerC,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35855,WeaponDescriptor_Unit_LARO_TOW2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35860,WeaponDescriptor_Unit_LARS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35866,WeaponDescriptor_Unit_LARS_2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35871,WeaponDescriptor_Unit_LAR_160,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35876,WeaponDescriptor_Unit_LAV_25,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35881,WeaponDescriptor_Unit_LAV_25_Scout,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35886,WeaponDescriptor_Unit_LAV_AT_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35895,WeaponDescriptor_Unit_LAV_C2_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35900,WeaponDescriptor_Unit_LAV_M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35905,WeaponDescriptor_Unit_LO_1800_FASTA_4,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35910,WeaponDescriptor_Unit_LPS_PVO_Silo,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35915,WeaponDescriptor_Unit_LPS_PVO_Strela_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35921,WeaponDescriptor_Unit_LRPV_Perentie_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35928,WeaponDescriptor_Unit_LRPV_Rover_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35933,WeaponDescriptor_Unit_LSTR,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35939,WeaponDescriptor_Unit_LT_M80A_POLO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35946,WeaponDescriptor_Unit_LVT4_NL,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
35953,WeaponDescriptor_Unit_LVTP_7,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35959,WeaponDescriptor_Unit_LVTP_7A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35966,WeaponDescriptor_Unit_LVTP_7_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35971,WeaponDescriptor_Unit_LVT_4_ROK,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
35976,WeaponDescriptor_Unit_Laish,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35989,WeaponDescriptor_Unit_Leclerc_FR,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35995,WeaponDescriptor_Unit_Legion,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36000,WeaponDescriptor_Unit_Legion_FAMAS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36005,WeaponDescriptor_Unit_Lehka_Pechota,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36010,WeaponDescriptor_Unit_LeichteSchutzen,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36016,WeaponDescriptor_Unit_Leopard_1_A1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36022,WeaponDescriptor_Unit_Leopard_1_A2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36028,WeaponDescriptor_Unit_Leopard_1_A3,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36033,WeaponDescriptor_Unit_Leopard_1_A4,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36038,WeaponDescriptor_Unit_Leopard_1_A5,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36044,WeaponDescriptor_Unit_Leopard_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36050,WeaponDescriptor_Unit_Leopard_2_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36056,WeaponDescriptor_Unit_Leopard_2_A4,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36062,WeaponDescriptor_Unit_Leopard1V_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36067,WeaponDescriptor_Unit_Leopard1_Cmd_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36072,WeaponDescriptor_Unit_Leopard1_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36077,WeaponDescriptor_Unit_Leopard1_Reco_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36082,WeaponDescriptor_Unit_Leopard2A1_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36087,WeaponDescriptor_Unit_Leopard2A4_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36092,WeaponDescriptor_Unit_Leopard2A5_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36098,WeaponDescriptor_Unit_Leopard_1A5DK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36103,WeaponDescriptor_Unit_Leopard_1A5NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36108,WeaponDescriptor_Unit_Leopard_1A5NO2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36114,WeaponDescriptor_Unit_Leopard_1_A1_NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36120,WeaponDescriptor_Unit_Leopard_1_DK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36125,WeaponDescriptor_Unit_Leopard_1_NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36130,WeaponDescriptor_Unit_Leopard_2A5,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36135,WeaponDescriptor_Unit_Leopard_AS1_1976_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36140,WeaponDescriptor_Unit_Leopard_AS1_1982_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36145,WeaponDescriptor_Unit_Leopard_AS1_1985_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36150,WeaponDescriptor_Unit_Leopard_C1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36154,WeaponDescriptor_Unit_Livgarde,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36159,WeaponDescriptor_Unit_Livgarde_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36165,WeaponDescriptor_Unit_Loggim_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36172,WeaponDescriptor_Unit_Lvkv_90,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36177,WeaponDescriptor_Unit_Lvkv_fm43,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36183,WeaponDescriptor_Unit_Lvrbv_701,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36189,WeaponDescriptor_Unit_M1025_Humvee,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36194,WeaponDescriptor_Unit_M1025_Humvee_GAU,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36199,WeaponDescriptor_Unit_M1025_Humvee_Mk19,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36204,WeaponDescriptor_Unit_M106A1_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36209,WeaponDescriptor_Unit_M106_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36214,WeaponDescriptor_Unit_M106_A2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36219,WeaponDescriptor_Unit_M107_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36224,WeaponDescriptor_Unit_M108_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36230,WeaponDescriptor_Unit_M109,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36235,WeaponDescriptor_Unit_M1097_Avenger,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36242,WeaponDescriptor_Unit_M109A2_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36247,WeaponDescriptor_Unit_M109A3GA1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36252,WeaponDescriptor_Unit_M109A3GN,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36257,WeaponDescriptor_Unit_M109A3_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36262,WeaponDescriptor_Unit_M109A5_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36267,WeaponDescriptor_Unit_M109G,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36272,WeaponDescriptor_Unit_M109_A2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36277,WeaponDescriptor_Unit_M109_A3,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36282,WeaponDescriptor_Unit_M109_A6_Paladin,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36287,WeaponDescriptor_Unit_M109_Howitzer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36292,WeaponDescriptor_Unit_M110A2_Howitzer,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36297,WeaponDescriptor_Unit_M110A2_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36302,WeaponDescriptor_Unit_M110A2_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36307,WeaponDescriptor_Unit_M110A2_RA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36312,WeaponDescriptor_Unit_M110_Howitzer,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36317,WeaponDescriptor_Unit_M110_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36322,WeaponDescriptor_Unit_M110_RA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36327,WeaponDescriptor_Unit_M113,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36332,WeaponDescriptor_Unit_M113A1_3030_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36337,WeaponDescriptor_Unit_M113A1_3050_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36342,WeaponDescriptor_Unit_M113A1_CP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36347,WeaponDescriptor_Unit_M113A1_Dragon,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36354,WeaponDescriptor_Unit_M113A1_FSV_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36359,WeaponDescriptor_Unit_M113A1_LRV_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36364,WeaponDescriptor_Unit_M113A1_MRV_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36369,WeaponDescriptor_Unit_M113A1_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36374,WeaponDescriptor_Unit_M113A1_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36379,WeaponDescriptor_Unit_M113A1_minigun,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36384,WeaponDescriptor_Unit_M113A2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36389,WeaponDescriptor_Unit_M113A3,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36394,WeaponDescriptor_Unit_M113A3_DK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36399,WeaponDescriptor_Unit_M113A3_Super_Dragon_US,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36406,WeaponDescriptor_Unit_M113GA1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36411,WeaponDescriptor_Unit_M113_106mm_RR,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36416,WeaponDescriptor_Unit_M113_ACAV,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36421,WeaponDescriptor_Unit_M113_ADATS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36427,WeaponDescriptor_Unit_M113_CR_Lynx,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36433,WeaponDescriptor_Unit_M113_CV_25_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36439,WeaponDescriptor_Unit_M113_CV_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36444,WeaponDescriptor_Unit_M113_MILAN_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36451,WeaponDescriptor_Unit_M113_TUA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36456,WeaponDescriptor_Unit_M114A1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36461,WeaponDescriptor_Unit_M114A2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36466,WeaponDescriptor_Unit_M125A1_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36471,WeaponDescriptor_Unit_M125_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36476,WeaponDescriptor_Unit_M132,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36481,WeaponDescriptor_Unit_M150_I_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36486,WeaponDescriptor_Unit_M150_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36499,WeaponDescriptor_Unit_M151A1_Scout,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36504,WeaponDescriptor_Unit_M151A2_FAV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36509,WeaponDescriptor_Unit_M151A2_I_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36514,WeaponDescriptor_Unit_M151A2_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36519,WeaponDescriptor_Unit_M151_TOW_NO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36524,WeaponDescriptor_Unit_M163A1_VADS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36529,WeaponDescriptor_Unit_M163A2_VADS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36534,WeaponDescriptor_Unit_M163_PIVADS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36539,WeaponDescriptor_Unit_M18_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36546,WeaponDescriptor_Unit_M18_YUG,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36551,WeaponDescriptor_Unit_M1992_SPAAG_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36556,WeaponDescriptor_Unit_M1A1HA_Abrams_US,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36563,WeaponDescriptor_Unit_M1A1HC_Abrams,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36568,WeaponDescriptor_Unit_M1A1_Abrams,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36574,WeaponDescriptor_Unit_M1A2_Abrams_US,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36580,WeaponDescriptor_Unit_M1IP_Abrams,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36586,WeaponDescriptor_Unit_M1_Abrams,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36593,WeaponDescriptor_Unit_M1_Abrams_Tuto,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36598,WeaponDescriptor_Unit_M201_106mm,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36603,WeaponDescriptor_Unit_M201_MILAN,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36612,WeaponDescriptor_Unit_M24_Chaffee,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36618,WeaponDescriptor_Unit_M270_MLRS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36624,WeaponDescriptor_Unit_M270_LRM_FR,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36629,WeaponDescriptor_Unit_M270_MLRS_UK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36634,WeaponDescriptor_Unit_M270_NO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36639,WeaponDescriptor_Unit_M2A1_Bradley_IFV,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36646,WeaponDescriptor_Unit_M2A3_Bradley_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36654,WeaponDescriptor_Unit_M2_Bradley,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36666,WeaponDescriptor_Unit_M325_Patrol,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
36684,WeaponDescriptor_Unit_M36_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36694,WeaponDescriptor_Unit_M38_106mm,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36699,WeaponDescriptor_Unit_M3A1_Bradley_CFV,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36706,WeaponDescriptor_Unit_M3A3_Bradley_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36714,WeaponDescriptor_Unit_M3_Bradley,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36721,WeaponDescriptor_Unit_M41,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36727,WeaponDescriptor_Unit_M41A1_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36732,WeaponDescriptor_Unit_M41_DK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36738,WeaponDescriptor_Unit_M41_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36743,WeaponDescriptor_Unit_M42A1_Duster,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36749,WeaponDescriptor_Unit_M42_Duster_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36754,WeaponDescriptor_Unit_M47_Paton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36760,WeaponDescriptor_Unit_M48A1_Patton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36765,WeaponDescriptor_Unit_M48A3K_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36770,WeaponDescriptor_Unit_M48A3_Chaparral,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36777,WeaponDescriptor_Unit_M48A5K_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
