,Hash,String
799,D6650C6D05000000,Kh-25MPU
800,DA650C6D05000000,Kh-25MPU
801,03E2FD7505000000,KPz T-72
802,DA42E97E05000000,#command MITSUBISHI CV
803,D5B2388B05000000,LADA AK
804,45A1449705000000,LMG 944
805,04D22C9C05000000,LRAC 73
806,33EDB2AA05000000,LEGION
807,4474B9AA05000000,l.MG3
808,C1D0CFBE05000000,Twin M621
809,95D3CFBE05000000,LYNX
810,C27204C205000000,PzMrs M113
811,C37204C205000000,M106A2
812,C3A204C205000000,M109A2
813,C4A204C205000000,SKH M/109A3
814,0B1708C205000000,M110 R.A.
815,C34208C205000000,M113A1
816,C44208C205000000,M113A3
817,C25208C205000000,#command M114A1
818,C35208C205000000,M114A2 #reco1
819,C2620CC205000000,M125A1
820,55C625C205000000,M18
821,C22204C305000000,M201A1
822,8D2604C305000000,M201 #reco2
823,BFC904C305000000,M20A1 Super Bazooka
824,55C61DC405000000,M36
825,8DB004C505000000,M40A1C RR
826,DA4209C505000000,M41A1
827,C22218C605000000,M551A1 SHERIDAN
828,55C619C605000000,SEUNG-GONG-PO
829,56C321C705000000,M67 RR
830,024428C705000000,M693 F1
831,E1620DC805000000,M72 LAW
832,B3890AC905000000,M81
833,CEA261CB05000000,MANPAD
834,571018CE05000000,CAYUSE #reco2
835,648308D305000000,Mi-17
836,15560CD305000000,Mi-25
837,1A580CD305000000,Mi-24VP
838,15E60CD305000000,#command MI-2D
839,55670DD305000000,AHS Mi-2 #reco2
840,1DF70DD305000000,Mi-2 URS
841,93D424D305000000,Mi-8T
842,15E825D305000000,Mi-8TV
843,D7B334D305000000,MICA EM
844,DCB434D305000000,MICA IR
845,03B658D305000000,MILAN F2
846,45205CD305000000,MIM-104C
847,CB805CD305000000,MIM-72A
848,D0805CD305000000,MIM-72F
849,D1805CD305000000,MIM-72G
850,492034DC05000000,#command M151A1 CP
851,17C858DE05000000,MTP-LB
852,965608EE05000000,Mi-14PL
853,93D408EE05000000,Mi-1  #reco2
854,93D41CEE05000000,Mi-6
855,56A61DEE05000000,Mi-6
856,9A31B0EE05000000,MiG-25RBT
857,1532B0EE05000000,MiG-27K
858,1732B0EE05000000,MiG-27M
859,AEECCEEE05000000,Minimi
860,B799DFF405000000,Mortar
861,4110101506000000,3000-2
862,01222C1506000000,M1978
863,66CC4E1506000000,IGLA
864,E66D6A1506000000,YUCKJEONDAE
865,D670541E06000000,62L Shiki
866,8BA5D52606000000,250-1
867,726CD62606000000,Napalm
868,5D93185206000000,OH-58C/S
869,55C61D5206000000,OH-6 #reco2
870,57B52C5D06000000,OSA-AKM
871,16671C5E06000000,OT-65RL #reco3
872,8B53DD6A06000000,Twin GDF-001
873,E66EA67306000000,ONDAVA
874,306FB68406000000,MIM-23B I-Hawk PIP III
875,1CD4688506000000,#command P4 PC
876,43722D9C06000000,PRAM vz.82
877,46722D9C06000000,PRAM vz.85
878,55792D9C06000000,ShM vz.82 PRAM-S
879,1576209E06000000,PT-76 #reco1
880,EC6CB6B406000000,PO-HANG
881,B92AD3B706000000,PROMET
882,4223C9BA06000000,PUMA HC.1
883,08F2D6BB06000000,Pvpj 1110 m/77
884,45F2D6BB06000000,Pvpj 1110 m/84
885,012178C606000000,130-1
886,C315180607000000,R.550 Magic II
887,4160540C07000000,RBK-500
888,C120801207000000,CN120-25
889,9EF3551907000000,UDT/SEAL
890,0EB6581907000000,AMX-30 ROLAND
891,1C88441A07000000,RPG-7VR
892,DDC8651A07000000,RPO Rys
893,B7EAD62607000000,Rapier
894,B39ADE2607000000,L21A1 RARDEN
895,AAAFA62A07000000,Redeye
896,EB3CB12A07000000,Rifle Team
897,C1205C2D07000000,Rh-M-120
898,E96CC63407000000,Roland
899,24B6044807000000,S-70
900,5D66354B07000000,SACLOS
901,CDA2714B07000000,SARPAC
902,CBE0655507000000,SKOT-2A
903,C9C13C5807000000,SNEB
904,4B50845A07000000,SPW-40A  #reco1
905,42A1445E07000000,STG 941
906,44A1445E07000000,STG 943
907,FEADD66607000000,SAPERY
908,B7AED66607000000,SAPEURS
909,78AED36807000000,LIGHT RIFLEMEN
910,B9D9986A07000000,Sea Cat
911,ACF9986A07000000,Sea Eagle
912,B10E9A6A07000000,Sea Vulcan CIWS
913,32DDA06A07000000,#command GROUPE DE CMDT
914,B1B9DF6A07000000,AML 60/20 SERVAL
915,0822556D07000000,ShKH-77
916,261CBB6D07000000,ZSU-23-4V1 SZY?KA
917,7E7ED36D07000000,M60 'Shorty'
918,42ECE66D07000000,Shtil-1
919,5149D37207000000,Smoothbore Gun
920,B75ABB7307000000,Sniper Rifle
921,7586AA7507000000,Commando Squad
922,0D3BBB7907000000,LAAD STINGER C
923,B73AD37907000000,Stoner 63
924,424DDF7907000000,STROP 1
925,434DDF7907000000,STROP 2
926,56C5207A07000000,Su-7BKL
927,A9DDD57A07000000,Support Squad
928,7E5CD77A07000000,Supply Truck
929,EC4CE37A07000000,Susong Po
930,9791148407000000,KPz T-34/85M
931,D125158607000000,T54
932,C2B5188607000000,Deprec! T-55AM-1
933,C3B5188607000000,T-55AM2
934,15B6188607000000,T-55 #reco1
935,56C31D8607000000,Type 56 RR
936,02C8148707000000,T-64BV1
937,D1D5158707000000,Type 64 SMG
938,D165218707000000,Type 67
939,15B60C8807000000,T-72M
940,8E700D8807000000,#command T-72M1D
941,97700D8807000000,T-72M1M
942,64D30D8807000000,T-72S
943,D165118807000000,Type 73 LMG
944,56C3258807000000,Type 78 RR
945,D165098907000000,Type 81
946,D1D5198907000000,Type 85 SMG
947,15D6058A07000000,T-90S
948,D7D2098A07000000,Type 91
949,1566189907000000,TO-55
950,D7D2CDA607000000,Tan SAM
951,B199CFA607000000,kbk Tantal
952,43219FAC07000000,TGB m/42
953,8321C0B407000000,D-1
954,8BC3DDB407000000,Fla-Kom TOR
955,05A2D6BE07000000,#command NANA-YON SHIKI A CV
956,CA5190CB07000000,UAZ-469 #reco2
957,8A4182D507000000,UK vz. 59
958,D6F274DD07000000,NAVY SEALS #reco2
959,E17275DD07000000,SMAW
960,887108E007000000,S-5M
961,883110E007000000,S-5M
962,03317CE407000000,ZU-23-2
963,D115180208000000,V-150
964,C1B02C0E08000000,TA 20
965,41512D0F08000000,VEAK 40
966,C1205C1A08000000,VPM 120
967,097CA12E08000000,Vickers Mark 8
968,9379A73E08000000,OT-62 VYDRA-I
969,D674714B08000000,FV510 WARRIOR MILAN
970,B979CA7408000000,L6 WOMBAT
971,5742C0E608000000,YAK-38M
972,93D4340A09000000,Z-9C
973,03627C1D09000000,ZSU-57-2
974,5E325D3F0A000000,Mi-8T
975,8B61783F0A000000,T-55A
976,D780783F0A000000,T-72M
977,8691793F0A000000,TO-55
978,AA6CC6500A000000,Flame-throwers are terror weapons. Only used in close combat due to their very limited range
979,6ABCBA5C0A000000,Ranging from obsolete WW2 bolt rifles to modern semi-automatic rifles
980,8700CD660A000000,F-16A BLOCK 5
981,93D428880A000000,ZTZ-59-IIA
982,01C19AF70A000000,30mm Frag
983,41C19AF70A000000,40mm Frag
984,862104870C000000,m/60
985,8700DDF40C000000,F-16A FIGHTING FALCON
986,03E2C5740D000000,T-72
987,CA7499E90D000000,AHS Mi-8R #reco3
988,44205C4620000000,M103
989,558B3BC820000000,DShK
990,8C345CC820000000,M2 Browning
991,1ED861C820000000,NSVT
992,1EA8554521000000,KPVT
993,84205C0622000000,M113A1
994,A9C9C97230000000,20mm Radar
995,A9C9C93231000000,23mm Radar
996,A9C9C9B231000000,25mm Radar
997,01813DCE32000000,Twin ADEN 30
998,01B1408F33000000,Twin DEFA 550
999,4340485D34000000,Twin GSh-2-30
1000,A75E0D4235000000,RZP KUB-M
1001,33ED6A4837000000,2S7 PION
1002,E64C634A37000000,2S9 NONA
1003,DAC3A9B23A000000,2e REP #reco2
1004,A9C9C97240000000,30mm Radar
1005,A9C9C9B241000000,35mm Radar
1006,4942461A42000000,PLA 37-2
1007,A9C9C93242000000,37mm Radar
1008,A9C9C97250000000,40mm Radar
1009,DDA265DE70000000,OT-62A
1010,D1A545C381000000,GPMG
1011,C39258C381000000,L37
1012,41315CC381000000,M240
1013,441175C381000000,SG-43
1014,4B971144A5000000,9K33 OSA
1015,B0CE2044A5000000,9K37 BUK
1016,C57510C4A5000000,3M9M3
1017,55C63108B1000000,A-37B Dragonfly
1018,41D11353B4000000,AGI 3x40
1019,4B210857B4000000,AGM-114A Hellfire
1020,4D210857B4000000,AGM-114C Hellfire
1021,DA424182B4000000,AH-1S
1022,55C64182B4000000,AH-1S
1023,55C65182B4000000,AH-1J
1024,55C67982B4000000,AH-1T
1025,4B3008D7B4000000,AIM-120A AMRAAM
1026,0D1708E2B5000000,AMX-10 RC #reco1
1027,814208E2B5000000,AMX-13/90 #reco1
1028,031310E2B5000000,AMX-30B2
1029,02A42FE2B5000000,AMX AuF1
1030,5CB77424B6000000,SASR
1031,E66DD6D1B7000000,AUG Para
1032,1CD7AA7BBE000000,Anti-Tank Team (RR)
1033,B7AFE6B8BE000000,F88 Austeyr
1034,B7CACEEABE000000,M1097 AVENGER
1035,61E69557C4000000,TOW
1036,93D414C3C5000000,BM-24
1037,8BC321C3C5000000,MFRW BM-27
1038,82D609DAC5000000,SPz BMP-1 SP-1
1039,15265C0EC7000000,BRDM-1 #reco1
1040,15365C0EC7000000,BRDM-2 #reco1
1041,8C161C9CC7000000,SPW-60PB(ABS) #reco2
1042,A4161C9CC7000000,BTR-60PB
1043,4171D32BCD000000,Bofors L/70
1044,6ABCBA37D2000000,C7
1045,862174CFD2000000,155mm/52
1046,216849D8D2000000,HLVW
1047,61E64DD8D2000000,ILTIS TOW-2
1048,61B72402D4000000,CF-18 ASuW
1049,8B814993D4000000,HN-5A
1050,8C814993D4000000,HN-5B
1051,C7100C02D6000000,CN120-26/52
1052,42337913D7000000,Optical failure
1053,43337913D7000000,Stabilization malfunctioning
1054,44337913D7000000,Firing computer reset
1055,45337913D7000000,Weapons jammed
1056,46337913D7000000,Track / transaxial hit
1057,47337913D7000000,Fuel leak
1058,48337913D7000000,Lost track / transaxial broke
1059,49337913D7000000,Ammo internal explosion
1060,4A337913D7000000,Gearbox hit
1061,C8805CB7D9000000,Carbine M727
1062,F06C7ABBD9000000,Cavalry Tank
1063,831FC766DB000000,CHALLENGER 2
1064,E6ADCA6EDB000000,CHIMERA
1065,A74C337ADC000000,AT Cluster Bomb
1066,047CC128DD000000,Cockerill Mk.3
1067,097CC128DD000000,Cockerill Mk.8
1068,D165E531DD000000,Colt LMG
1069,E96CCA32DD000000,Command Vehicle
1070,38AEA333DD000000,Concussion
1071,0396450BE7000000,M47 Dragon II
1072,3E7DE7B8EA000000,Destroyer
1073,AAD9B233ED000000,DONG-HAE
1074,EB3CE56EFC000000,Commando Squad
1075,55C6E14E01010000,F-4D PEACE PHEASANT I
1076,DA42514F01010000,F-4EJ
1077,AE59514F01010000,F-4EJ KAI
1078,55C6E14F01010000,F-4E PEACE PHEASANT II
1079,55C6414702010000,F-86F SABRE
1080,411008CC02010000,FAB 1000
1081,B7CAAA6E0C010000,FLIEGERFAUST
1082,E64FCB370D010000,FORMOZA #reco2
1083,6A6EB2EE0D010000,Frigate
1084,6ABCBA3711010000,H&K G3
1085,C12078CB14010000,GIAT 120
1086,8A8078CB14010000,GIAT 30/719B
1087,1516105217010000,Type 23-II
1088,C381446D17010000,GShG-7
1089,DDD294D817010000,CAS Gunship Helicopter
1090,ECECC6B919010000,Gatling Gun
1091,2A1E2FEA1D010000,Alsetex
1092,827139EA1D010000,DM51
1093,C33258EA1D010000,L2A2
1094,445471EA1D010000,RKG-3
1095,6A6ACEEA1D010000,Grenade
1096,B7FACFEA1D010000,GRENZER #reco2
1097,B9499FB31E010000,Gunboat
1098,DA42514821010000,CH-47D
1099,B82B0BC726010000,HQ-61
1100,C275C1BC29010000,Hawk MM1
1101,B949333C2D010000,MONITOR 105
1102,DCE5983C2D010000,Howa DMR
1103,C5E1993C2D010000,Howa 64 Shiki
1104,4AE2993C2D010000,Howa 89 Shiki
1105,34AA72EB3C010000,Recon Squad
1106,93D4080242010000,J-7II
1107,93D4948844010000,JH-7
1108,C26DEAAC49010000,JAGUAR 1
1109,C36DEAAC49010000,JAGUAR 2
1110,CB6DEAAC49010000,JAGUAR A
1111,C82030B049010000,Yak-B
1112,B31BABBB49010000,LAAD JAVELIN
1113,55C6098B50010000,K1A1
1114,55C605C150010000,K200
1115,55C60DC550010000,K242
1116,55C611C750010000,K263
1117,55C609C950010000,K281
1118,6ABCBAF750010000,K2
1119,55C61D0254010000,KF-16C Block 52D
1120,4C62C85A57010000,Ksp m/58B
1121,9AA5218359010000,Ka-27PL-P
1122,B399B7B859010000,Kashtan CIWS
1123,8B61787F5D010000,KPz T-55A
1124,D180787F5D010000,Deprec! Kpz T-72G
1125,D780787F5D010000,KPz T-72M
1126,64535CA75E010000,KUB-M4
1127,E6192F0A61010000,L-39ZO ALBATROS
1128,7A3EAB0D62010000,L7
1129,95C62DCE62010000,LADA RPK
1130,DDE72DE062010000,LAV-AT
1131,DD3734E062010000,#command LAV-C2
1132,8170085F63010000,LCU 1610
1133,55C6151E68010000,BUFFALO IV
1134,C282681E68010000,LVTP-7A1
1135,56A61DB26B010000,Lim-6Bis
1136,D547F4B36F010000,LYNX 3
1137,82B4F4B36F010000,LYNX AH.1
1138,88B4F4B36F010000,LYNX AH.7
1139,037CF5B36F010000,Lynx Mk.2
1140,24B6248170010000,M108
1141,DA42058270010000,PzH M110
1142,C212118270010000,M113A1G
1143,CBE7118270010000,M113 TUA
1144,0A611D8370010000,M126
1145,61E6058670010000,M150 TOW
1146,0A61198970010000,M185
1147,0A6115C970010000,M284
1148,9DE7098671010000,M551A1 (TTS) #reco2
1149,E0D3240372010000,M728 CEV
1150,B3890A4F72010000,M81E1
1151,61E6098172010000,M901 ITV
1152,426E56D872010000,MAN KAT1 6x6
1153,87A114DD72010000,MAS 49/56
1154,4CA3100473010000,MB-339CB
1155,1516048673010000,MD 500D #reco3
1156,6D27185774010000,Shillelagh
1157,56A621C274010000,Mi-17
1158,95062EC574010000,#command Mi-4AVPK
1159,9B4436C574010000,#command Mi-4KK
1160,15B649C574010000,Mi-4 Cargo
1161,556779C974010000,VERSORGUNGS Mi-8
1162,CB802DD674010000,MILAN F3
1163,02842DD674010000,MILAN 1
1164,8BC3319677010000,MZTM MT-LB
1165,B3CEB6A879010000,Machine Gun
1166,C2ADA6B779010000,MARDER 1
1167,15A60C917B010000,MIG-29 9-12B
1168,8E660CAC7B010000,MiG-25PD
1169,64A30CAC7B010000,MIG-29 9-12A
1170,B329BBB37B010000,Miniman
1171,84CA9AB77B010000,MIRAGE IIIC
1172,86CA9AB77B010000,MIRAGE 5F
1173,B179E7B87B010000,Mistral
1174,C85031377E010000,Mauser BK-27
1175,39CD9A5085010000,BAN-TANK FAGOT
1176,83A2085785010000,M1992 #reco2
1177,A74C33B589010000,Napalm Bomb
1178,B31E95BB89010000,Naval Gun
1179,D7D295BB89010000,Naval SAM
1180,4160308B93010000,ODAB-500
1181,DA42398794010000,OH-6D #reco1
1182,B1790583A0010000,P-120 Malakhit
1183,387D05C8A0010000,P-270 Moskit
1184,CB101020A3010000,PBV 302A
1185,42600C8BA5010000,250-1
1186,456F0C8BA5010000,PLA 25
1187,F04C5795A6010000,PPK KONKURS
1188,576AC6B1A9010000,Pallad-M
1189,39EDDEB9A9010000,PATRIOT
1190,B88E9BACAA010000,PEGASUS
1191,FD6CC666AB010000,Phalanx CIWS
1192,B7EACEB4AB010000,STURMPIONIERE
1193,A89BE366AC010000,Plastic
1194,846AB233AD010000,P?N'GAE-3
1195,8B52C3EDAE010000,PVHKP 9A
1196,0872B2F9AE010000,PVTGB 9031 m/77
1197,4572B2F9AE010000,PVTGB 9031 m/84
1198,5EA5A5A6BE010000,Quad PKT
1199,15566981C1010000,BTR-50PK
1200,FAAA430BC4010000,Deprec! #command FUCHS Fufu
1201,295D975EC5010000,Rocket Pod
1202,56A605C8C5010000,RM-70
1203,83832D56C6010000,AMX-30 ROLAND 3
1204,F8ADB2B3C9010000,RANGERS #reco2
1205,A74C33B9CA010000,Retarded HE Bomb
1206,433A9B31CD010000,Roland 2
1207,443A9B31CD010000,Roland 3
1208,4477AB3BCD010000,ROVER REKV #reco2
1209,2A4CCBB8D1010000,S-5 Smoke
1210,327D47D7D2010000,Grom
1211,415068D7D2010000,SAMP T200
1212,D7327859D5010000,SKOT-2AM
1213,831614A1D6010000,SPW-40P2 #reco1
1214,8B1614A1D6010000,SPW-40PA #reco1
1215,951618A1D6010000,SPW-50PK
1216,9F1618A1D6010000,#command SPW-50PU
1217,8C161CA1D6010000,SPW-60PB
1218,837631A4D6010000,SPz BMP-2/c
1219,4BE30942D7010000,SS-11 TCA
1220,85310CC2D7010000,SU-122-54
1221,D1C239DAD7010000,M47 Super Dragon
1222,DA420507D8010000,81 MSP
1223,DA420587D8010000,107 MSP
1224,46209CA6D9010000,SK 60B
1225,FE7FABB5D9010000,SAPERZY
1226,B7999AB7D9010000,SemAct radar
1227,D537D3BDD9010000,SAXON
1228,A60E77A6DA010000,Sea Skua
1229,3A9DCF66DB010000,SHANTOU
1230,2D1EAF3EDC010000,Skyflash
1231,8142A766DD010000,SPADOCHRONIARZE '90
1232,C731DC66DE010000,STAR 266 ZAOP.
1233,B7CACE6EDE010000,FIM-92A Stinger
1234,8219AB77DE010000,9M31
1235,8319AB77DE010000,PLRK STRELA-2
1236,8419AB77DE010000,Strela-3
1237,4320DC7BDE010000,STRV 102
1238,4520DC7BDE010000,STRV 104
1239,15160482DE010000,Su-100
1240,5A710D83DE010000,Su-22M4P
1241,64531A83DE010000,Su-25K
1242,15261F88DE010000,Su-76M
1243,F94DD7B5DE010000,Fire Support Vehicle
1244,C2652405E1010000,T-34/85M1
1245,5DC77D05E1010000,T-34/85 Obr. 1969
1246,8C702D86E1010000,T-55AM1B
1247,CC702D86E1010000,T-55AM2B
1248,02782D86E1010000,T-55AMV
1249,E6EC3B86E1010000,T-55AM2 DYNA-1
1250,8D6724C3E1010000,T62-85TC
1251,F94D5FC5E1010000,T64
1252,F94D5FC8E1010000,T67
1253,64235C03E2010000,T-72M1cz
1254,56A67503E2010000,T-72S
1255,8BC37503E2010000,KPz T-72S
1256,70EC8603E2010000,T-72M1 WILK
1257,8BC31942E2010000,V-LKV T815
1258,5DC77D81E2010000,T-72BU
1259,CBD02D5AE6010000,TOPAS-2A
1260,5DC77D37ED010000,9K330 TOR
1261,4C40CC2EEF010000,Twin M1919
1262,4C53CD2EEF010000,Twin KCB
1263,8B53CD2EEF010000,Twin KDA
1264,16971CB5EF010000,Type 68
1265,8C7214E4F2010000,#command UAZ-469U
1266,55C62D82F4010000,#command UH-1A YIDONG-JIHWI-SO
1267,55C63182F4010000,BELL 205
1268,2C2D3582F4010000,UH-1C HOG
1269,55C64982F4010000,UH-1H
1270,DA426182F4010000,CH-135 GUNSHIP
1271,CBE280CC02020000,VAB VDAA
1272,016255CB03020000,Twin Ivakan m/48
1273,81712C9C05020000,VLRA LOGISTIQUE
1274,4B71785907020000,#command VSOT-64A/R2M
1275,384DA7B309020000,CANADIAN AIRBORNE
1276,B01ABBB809020000,2B9 Vasilek
1277,6A8CBAAD0A020000,Vehicle
1278,B909A7B10B020000,VILDKAT #reco1
1279,D364DEA90F020000,OT-62 VYDRA-II
1280,E66EE6B849020000,Zastava M76
1281,4642C7664B020000,2A62
1282,A979BBF96C020000,Antiradar
1283,B179DF666D020000,M48A3 CHAPARRAL
1284,08625CB389020000,#command M577
1285,829755DD8F020000,#command VSOT-64A/R2
1286,D7D245DE92020000,Dual purpose missiles are unique missiles able to engage aerial targets like SAMs
1287,5639AB7794020000,Automatic Grenade-Launchers are a kind of heavy machine-guns firing 30mm to 40mm explosive grenade
1288,CEA261CB95020000,Man-Portable Air Defense System are short-range missiles used by infantry or light vehicles to engage helicopters
1289,B799DFF495020000,Mortar are light artillery firing sustended salvos over medium to long range and on an indirect trajectory. With average aim and reload times
1290,5149D37297020000,Description not available
1291,B75ABB7397020000,Precision rifles used by some special forces units. Deadly accurate
1292,2E3B3FEBEC020000,Engineers Squad
1293,5E325D315D030000,Mi-8T
1294,D78078315D030000,T-72M JAGUAR
1295,869179315D030000,TO-55
1296,CB929ABA8D030000,Anti-Aircraft Squad
1297,DE929ABA8D030000,Anti-Tank Squad
1298,86E1E1F8AD030000,T-55 #reco1
1299,D1D519C3BF030000,vz.25
1300,83E12D0B32080000,AAT-52
1301,327D47C9B00C0000,2A28 Grom
1302,C85031377E0D0000,Twin Mauser BK-27
1303,E64C63C4D00D0000,2S23 NONA-SVK
1304,EECCD33713100000,M1919
1305,43B10CB21C100000,2A42 Shipunov
1306,83505D31DD140000,Quad Colt Mk 12
1307,C3E769E433180000,BTR-152E ZPTU-2
1308,C5E769E433180000,BTR-152E ZPTU-4
1309,93D434DA72180000,ZSL-56
1310,DEF248B29C180000,58mm HEAT
1311,C222488BA6190000,Bo 105P/PAH-1A1
1312,DEF248B21C1C0000,60mm HEAT
1313,DEF248B27C1C0000,66mm HEAT
1314,DEF248B29C1C0000,68mm HEAT
1315,DEF248B21C200000,70mm HEAT
1316,DEF248B23C200000,72
1317,DEF248B24C200000,73mm HEAT
1318,DEF248B26C200000,75mm HEAT
1319,07A175D570200000,Twin Ksp m/36
1320,DEF248B27C200000,76mm HEAT
1321,DEF248B21C240000,80mm HEAT
1322,DEF248B22C240000,81mm HEAT
1323,DEF248B23C240000,82mm HEAT
1324,DEF248B24C240000,83mm HEAT
1325,DEF248B25C240000,84mm HEAT
1326,DEF248B26C240000,85mm HEAT
1327,DEF248B2AC240000,89mm HEAT
1328,DEF248B21C280000,90mm HEAT
1329,DEF248B25C280000,94mm HEAT
1330,DEF248B26C280000,95mm HEAT
1331,ADBA77DEE22C0000,Air Defense Anti-Tank System
1332,E67DD28D202D0000,AH-1 COBRA
1333,F1EA7248512D0000,AKM
1334,F1EA7205522D0000,AK-74
1335,4BE31082782D0000,AMX-13 OEIL NOIR
1336,9E071282782D0000,AMX-13 VTT
1337,D8624D17892D0000,MILAN
1338,E1B27017892D0000,MRAAW
1339,DDD29118892D0000,NZSAS #reco2
1340,01D2311C892D0000,RBS-70
1341,6EACB657E42D0000,ATGM Helicopter
1342,6ABB2C65E42D0000,ATGM / AA Helicopter
1343,31EAB6EA6E2E0000,Anti-Aircraft Artillery
1344,6A9EAB3A1D2F0000,ALOUETTE III  #reco2
1345,B94A996D1D2F0000,ALPHA JET A
1346,39AEDFA77C2F0000,Armbrust 300
1347,34AA72B47C2F0000,Armored recon
1348,B9CBD3527E2F0000,Self-Propelled Artillery
1349,B31E956E7E2F0000,Artillery Gun
1350,31EAB6EA9E2F0000,Tank Destroyer
1351,F46CA274AE2F0000,Autocannon
1352,462074A6BB2F0000,AVIA S-105
1353,61E64DE515310000,I-TOW
1354,439879E515310000,TOW 2
1355,CEC245C270310000,BM-21 GRAD
1356,5DC77D8373310000,BMD-2
1357,03CC05037C310000,Mk 20 Rockeye II
1358,F08C0F097C310000,Mk 82 Snakeye
1359,15B60405E7310000,BTR 40A #reco1
1360,15A60507E7310000,BTR-60P
1361,15B60409E7310000,BTR-80A
1362,5DC77D1EE7310000,BTR-T
1363,47F2EF8306320000,BVP-2 vz.86
1364,6AEDD63C1D330000,Blowpipe
1365,4750DCF44A330000,Bofor L/60
1366,08025FA74C330000,Mk 77
1367,C82098A97A330000,Otobreda Compact
1368,1CC42DDDB3340000,CAESAR
1369,338DBB0CB6340000,BISON
1370,4343AB16B6340000,LEOPARD C2
1371,8652481EB6340000,TH-495
1372,340D0A8100350000,CF-101B Voodoo
1373,D8D2208520350000,CH-147
1374,E94DF3DD24350000,LÌ JIÀN
1375,462255DE24350000,TÁNKÈ SH?SH?U '85
1376,15D6688B73350000,#command YW701
1377,4243AB9673350000,#command CMD LEOPARD C1
1378,C2121C9773350000,#command CMD M60A1
1379,D517249E73350000,#command T-80UK
1380,86E1FDA873350000,#command T-55K1
1381,81D04CDEC4350000,Major fuel leak
1382,82D04CDEC4350000,Engine stall
1383,83D04CDEC4350000,Fuel tank explosion
1384,84D04CDEC4350000,Targeting system hit
1385,85D04CDEC4350000,Ammo box hit
1386,86D04CDEC4350000,Fire control malfunctioning
1387,87D04CDEC4350000,Transaxial hit
1388,88D04CDEC4350000,Fuel leak
1389,89D04CDEC4350000,Turbine failure
1390,8AD04CDEC4350000,Collective malfunctioning
1391,C1D04CDEC4350000,Tail rotor damage
1392,C2D04CDEC4350000,Tail rotor destroy
1393,C3D04CDEC4350000,Rough ground
1394,C4D04CDEC4350000,Track in the mud
1395,C5D04CDEC4350000,Detracked
1396,C6D04CDEC4350000,Stuck in the mud
1397,C7D04CDEC4350000,Mud
1398,C8D04CDEC4350000,Stuck in the mud
1399,C9D04CDEC4350000,Critical Hit
1400,CAD04CDEC4350000,Radar malfunctioning
1401,01D14CDEC4350000,Kerosene leak
1402,02D14CDEC4350000,HUD failure
1403,03D14CDEC4350000,Turbine failure
1404,04D14CDEC4350000,Critical incendiary
1405,05D14CDEC4350000,Radar operator killed
1406,06D14CDEC4350000,Boat loses fuel
1407,07D14CDEC4350000,Boat identification
1408,08D14CDEC4350000,Weapon system reboot
1409,09D14CDEC4350000,Fire in arms room
1410,0AD14CDEC4350000,Water ingress
1411,41D14CDEC4350000,Explosion in ammo room
1412,42D14CDEC4350000,Officers injured on bridge
1413,43D14CDEC4350000,Propeller hit
1414,44D14CDEC4350000,Fuel tank fire
1415,45D14CDEC4350000,Panic in engine room
1416,46D14CDEC4350000,Weapon officer down
1417,47D14CDEC4350000,Radar antenna crippled
1418,48D14CDEC4350000,Weapon operator injured
1419,49D14CDEC4350000,Captain killed on bridge
1420,4AD14CDEC4350000,Smoke on bridge
1421,81D14CDEC4350000,Turret crew unconscious
1422,82D14CDEC4350000,Turret crew injured
1423,83D14CDEC4350000,Spotter crew stunned
1424,84D14CDEC4350000,Turret crew losses
1425,85D14CDEC4350000,Turret crew losses
1426,86D14CDEC4350000,Small water ingress
1427,87D14CDEC4350000,Engine fire
1428,88D14CDEC4350000,Ammo box explosion
1429,B76BA6E66C360000,CF-116 FREEDOM FIGHTER
1430,EEADE3B2D9360000,CHAM-SU-RI
1431,83505D794C370000,Twin Colt Mk 12
1432,6EAC4AA64C370000,Command Helicopter
1433,CB92ABFB4D370000,Air-Defense Corvette
1434,6A9EABFB4D370000,Corvette
1435,43139B397D370000,Crotale CN2
1436,B79A9AB87E370000,F-8E(FN) CRUSADER
1437,DC151042B5380000,Dual AK-130-MR
1438,3B3DEBAC793B0000,Dragunov SVD
1439,C33508B1A93B0000,Dual M2 Browning
1440,340D0A81003D0000,EF-101B Electric Voodoo
1441,BBC90982003D0000,EF-111A RAVEN
1442,A8CAADF3143F0000,Recon team
1443,C31010FB593F0000,EPBV 3022 #reco1
1444,E96DA6B39A3F0000,ETENDARD IVM
1445,BACF514520400000,F-104J RYU
1446,E96D2E8220400000,F-111E AARDVARK
1447,6ACC9A8F21400000,F-15A EAGLE
1448,DA42959421400000,F-15J
1449,2A6AAA1A54400000,F-4F PEACE RHINE
1450,B18A9B6A58400000,F-4G WILD WEASEL V
1451,ABCB75CBB5400000,FAMAS
1452,E6357146C2410000,RIMa '85
1453,0BF7048201420000,FV510 WARRIOR 90
1454,3D0D090302420000,FV721 FOX #reco1
1455,32CDE42DEB420000,Fighter bomber
1456,827AE79D19430000,Fla-Kom STRELA-1
1457,779BABB219430000,Flamethrower Vehicle
1458,C3ADB2AA1B430000,FLIEGERFAUST 2
1459,6ABCBAB720440000,H&K G11
1460,88205C42D7440000,GCS-1 M117
1461,DA621882D7440000,GCT F1
1462,CF6008A1D6450000,Fla-MG SPW-152E
