[ID],NbFX,MountedWeaponDescriptorList,Tag,TagIndex,VitesseRotation,AngleRotationMax,AngleRotationMaxPitch,AngleRotationBasePitch,UnitIdleManagerDescriptor,TargetPositionPhysicalPropertyName,FlyingTimeAndHitPhysicalPropertyName,AngleRotationMinPitch,AngleRotationBase
45187,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,0.1745329,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45197,1,Collection[1],tourelle1,1,0.5235988,3.141593,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45201,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45205,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45212,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45213,1,Collection[2],tourelle2,2,1.047198,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45218,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45222,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45223,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45228,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45229,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45233,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45234,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45244,2,Collection[1],tourelle1,1,1.047198,6.283185,1.308997,0.1745329,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45254,1,Collection[2],tourelle1,1,0.5235988,0.2617994,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45255,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45259,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45263,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45325,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45326,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45330,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45331,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45335,1,Collection[3],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45336,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45341,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45342,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45346,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45347,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45351,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45352,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45357,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45358,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45363,3,Collection[1],tourelle1,1,1.047198,6.283185,0.7853982,0.1745329,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,null,null,-0.1745329,null
45380,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45384,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45391,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45395,1,Collection[1],tourelle1,1,2.617994,3.141593,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45399,1,Collection[1],tourelle1,1,1.396263,0.2617994,1.308997,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45428,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45432,1,Collection[1],tourelle1,1,0.5235988,3.141593,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45436,1,Collection[2],tourelle1,1,0.5235988,3.141593,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45440,1,Collection[1],tourelle1,1,0.5235988,3.141593,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45444,1,Collection[2],tourelle1,1,1.396263,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45445,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45449,1,Collection[2],tourelle1,1,1.396263,6.283185,0.4363323,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45450,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45454,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45459,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45463,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45464,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45468,4,Collection[1],tourelle1,1,1.047198,6.283185,0.7853982,0.1745329,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,null,null,-0.1745329,null
45484,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45485,1,Collection[1],tourelle2,2,2.617994,3.141593,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45489,1,Collection[1],tourelle1,1,2.617994,3.141593,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45490,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45500,1,Collection[1],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45505,1,Collection[1],tourelle1,1,2.617994,0.2617994,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45506,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45507,1,Collection[1],tourelle3,3,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret3,FlyingTimeAndHit3,-0.1745329,null
45511,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45515,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45516,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45520,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45524,1,Collection[1],tourelle1,1,2.617994,0.2617994,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45525,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45526,1,Collection[1],tourelle3,3,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret3,FlyingTimeAndHit3,-0.1745329,null
45530,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45531,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45541,1,Collection[2],tourelle1,1,0.6981317,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45542,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45571,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45576,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45577,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45582,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45583,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45587,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45588,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45592,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45593,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45598,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45599,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45604,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45605,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45610,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45611,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45616,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45617,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45621,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45622,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45626,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45627,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45631,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45632,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45636,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45637,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45641,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45642,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45646,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45647,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45652,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45653,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45657,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45658,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45662,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45663,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45668,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45669,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45674,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45675,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45679,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45680,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45684,1,Collection[2],tourelle1,1,0.8726646,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45685,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45689,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45690,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45694,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45695,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45699,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45700,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45704,1,Collection[2],tourelle1,1,0.5235988,6.283185,0.4363323,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,null,null,-0.1745329,null
45705,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,183 : 53473 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45721,2,Collection[2],tourelle1,1,1.396263,6.283185,1.308997,0.1745329,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45725,2,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,0.1745329,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45729,1,Collection[1],tourelle1,1,1.396263,6.283185,1.308997,null,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,null,null,-0.1745329,null
45730,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45734,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45738,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45742,1,Collection[1],tourelle1,1,2.617994,6.283185,0.7853982,null,183 : 53743 (True) - TUnitIdleManagerWatchForwardDescriptor,TargetPositionTurret1,FlyingTimeAndHit1,-0.1745329,null
45746,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45747,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45751,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45752,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45756,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45757,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45761,1,Collection[2],tourelle1,1,0.5235988,0.2617994,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45765,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45766,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45770,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45771,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45775,4,Collection[1],tourelle1,1,1.047198,6.283185,1.308997,0.1745329,178 : 53429 (True) - TUnitIdleManagerDCADescriptor,null,null,-0.1745329,null
45780,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45781,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45785,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
45786,1,Collection[1],tourelle2,2,2.617994,6.283185,0.7853982,null,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,TargetPositionTurret2,FlyingTimeAndHit2,-0.1745329,null
45790,1,Collection[2],tourelle1,1,0.5235988,6.283185,1.308997,0.1745329,167 : 53395 (True) - TUnitIdleManagerArtillerieAutoMoteurDescriptor,null,null,null,null
