[ID],Ammunition,EffectTag,SalvoStockIndex,SalvoStockIndex_ForInterface,TirEnMouvement,TirContinu,AnimateOnlyOneSoldier
58084,89 : 76459 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58085,89 : 74025 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58086,89 : 76460 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58097,89 : 74750 (True) - TAmmunition,weapon_effet_tag1,null,null,null,True,null
58099,89 : 75801 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58100,89 : 75802 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58101,89 : 76469 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58102,89 : 76470 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
58113,89 : 76478 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58114,89 : 76479 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
58115,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58123,89 : 76484 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58124,89 : 76485 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
58132,89 : 76490 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58133,89 : 76491 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
58143,89 : 74870 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58144,89 : 74871 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58145,89 : 76497 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
58150,89 : 76502 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58151,89 : 76503 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58152,89 : 76504 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58153,89 : 75804 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58158,89 : 76055 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58159,89 : 76221 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58160,89 : 76222 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
58165,89 : 76513 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58166,89 : 76514 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58167,89 : 75668 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58168,89 : 75489 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58173,89 : 75232 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58174,89 : 75233 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58175,89 : 76519 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58180,89 : 75837 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58181,89 : 75838 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58182,89 : 76524 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58187,89 : 75232 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58188,89 : 75233 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58189,89 : 76524 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58194,89 : 76533 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58195,89 : 76534 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58196,89 : 76535 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58197,89 : 75519 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58202,89 : 76540 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58203,89 : 76541 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58204,89 : 73770 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58205,89 : 76340 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58216,89 : 75172 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58217,89 : 75173 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58218,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58226,89 : 76553 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58227,89 : 76554 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58228,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58236,89 : 76559 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58237,89 : 76560 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58238,89 : 76561 (True) - TAmmunition,weapon_effet_tag4,2,2,null,null,null
58239,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58248,89 : 75180 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58249,89 : 75181 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58250,89 : 73677 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58258,89 : 75180 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58259,89 : 75181 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58260,89 : 73677 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58268,89 : 76574 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58269,89 : 76575 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58270,89 : 73677 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58281,89 : 76580 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58282,89 : 76581 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58283,89 : 73677 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58293,89 : 76588 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58296,89 : 76590 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58297,89 : 76591 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58298,89 : 73770 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58299,89 : 76592 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58304,89 : 76597 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58305,89 : 76598 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58306,89 : 76599 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58307,89 : 76592 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58318,89 : 76275 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58319,89 : 76276 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
58327,89 : 76172 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58342,89 : 76619 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58351,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58360,89 : 76630 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58363,89 : 74031 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58364,89 : 74032 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58365,89 : 76632 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58370,89 : 74168 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58371,89 : 74169 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58372,89 : 74078 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58377,89 : 74168 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58378,89 : 74169 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58379,89 : 74819 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58384,89 : 74168 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58385,89 : 74169 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58386,89 : 75796 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58397,89 : 76375 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58406,89 : 76657 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58414,89 : 76662 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58415,89 : 76663 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
58424,89 : 76669 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58432,89 : 74112 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58433,89 : 74113 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
58434,89 : 74114 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58442,89 : 74112 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58443,89 : 74113 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
58444,89 : 74114 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58452,89 : 76681 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58461,89 : 74114 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58469,89 : 76319 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58470,89 : 76320 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
58471,89 : 74114 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58479,89 : 76694 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58481,89 : 76696 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58482,89 : 76697 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58483,89 : 75503 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58488,89 : 74870 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58489,89 : 74871 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58490,89 : 76702 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58503,89 : 75717 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58504,89 : 74104 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
58512,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58513,89 : 74104 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
58515,89 : 76716 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58516,89 : 76717 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58517,89 : 76718 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58518,89 : 75503 (True) - TAmmunition,weapon_effet_tag4,2,2,null,null,True
58529,89 : 76725 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58539,89 : 73867 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58540,89 : 73881 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
58541,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,2,2,True,True,True
58549,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58557,89 : 75717 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58558,89 : 73881 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
58566,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58574,89 : 74133 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58575,89 : 73881 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
58576,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,2,2,True,True,True
58584,89 : 76319 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58585,89 : 76320 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
58586,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58610,89 : 76764 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58611,89 : 76765 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58612,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58615,89 : 75528 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58616,89 : 75529 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58617,89 : 73762 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58618,89 : 73763 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58623,89 : 75528 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58624,89 : 75529 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58625,89 : 74935 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58626,89 : 74018 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58631,89 : 76776 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58632,89 : 76777 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58633,89 : 76778 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58634,89 : 75438 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58639,89 : 76513 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58640,89 : 76514 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58641,89 : 76783 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58642,89 : 75489 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58653,89 : 76791 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58654,89 : 76792 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58663,89 : 76797 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58664,89 : 76798 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58665,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58674,89 : 76797 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58675,89 : 76798 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58676,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58684,89 : 76807 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58685,89 : 76808 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58686,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58694,89 : 76813 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58695,89 : 76814 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58696,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58705,89 : 75139 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58706,89 : 75140 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58707,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58716,89 : 76823 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58717,89 : 76824 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58718,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58727,89 : 76829 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58728,89 : 76830 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58729,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58739,89 : 76835 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58740,89 : 76814 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58741,89 : 73867 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58749,89 : 76797 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58750,89 : 76798 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58751,89 : 73867 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58759,89 : 76797 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58760,89 : 76798 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58761,89 : 73867 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58769,89 : 76835 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58770,89 : 76814 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58771,89 : 73867 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58779,89 : 76823 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58780,89 : 76824 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58781,89 : 73867 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58790,89 : 76857 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58791,89 : 76830 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58792,89 : 73867 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58800,89 : 76862 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58801,89 : 76863 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58802,89 : 73867 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58811,89 : 76869 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58812,89 : 76814 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58813,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58821,89 : 76869 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58822,89 : 76814 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58823,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58831,89 : 76878 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58832,89 : 76814 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58833,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58842,89 : 76883 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58843,89 : 76884 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58844,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58853,89 : 76807 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58854,89 : 76808 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58855,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58863,89 : 76893 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58864,89 : 76792 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58865,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58873,89 : 76862 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58874,89 : 76863 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58875,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58883,89 : 76797 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58884,89 : 76798 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58885,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58893,89 : 76797 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58894,89 : 76798 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58895,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58903,89 : 76813 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58904,89 : 76814 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58905,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58913,89 : 76807 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58914,89 : 76808 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
58915,89 : 74104 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
58917,89 : 76915 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58918,89 : 76916 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58919,89 : 73770 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58920,89 : 75683 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58925,89 : 76915 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
58926,89 : 76916 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
58927,89 : 74085 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
58928,89 : 75683 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
58941,89 : 76930 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58942,89 : 76931 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
58952,89 : 76939 (True) - TAmmunition,weapon_effet_tag1,null,null,null,True,null
58960,89 : 74073 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58961,89 : 74847 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
58969,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58978,89 : 76953 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58986,89 : 75717 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
58994,89 : 76309 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
58995,89 : 76310 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
58996,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59005,89 : 76966 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59006,89 : 76967 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59007,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59015,89 : 76309 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59016,89 : 76310 (True) - TAmmunition,weapon_effet_tag3,null,null,null,null,null
59017,89 : 73881 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
59025,89 : 76353 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59026,89 : 76354 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59034,89 : 76980 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59035,89 : 76981 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59036,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59044,89 : 76986 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59045,89 : 76987 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59046,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59055,89 : 76991 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
59064,89 : 76359 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59065,89 : 76360 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59066,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59075,89 : 77000 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59076,89 : 77001 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59077,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59085,89 : 77000 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59086,89 : 77001 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59087,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59095,89 : 76359 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59096,89 : 76360 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59097,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59105,89 : 75455 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59106,89 : 75456 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59107,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59115,89 : 76986 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59116,89 : 76987 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59117,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59125,89 : 76359 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59126,89 : 76360 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59127,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59135,89 : 77000 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59136,89 : 77001 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59137,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59146,89 : 77031 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59147,89 : 77032 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59148,89 : 77033 (True) - TAmmunition,weapon_effet_tag3,1,1,null,null,null
59149,89 : 73881 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
59157,89 : 76986 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59158,89 : 76987 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59159,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59167,89 : 76484 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59168,89 : 76485 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59176,89 : 76484 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59177,89 : 76485 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59185,89 : 76484 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59186,89 : 76485 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59194,89 : 76484 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59195,89 : 76485 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59203,89 : 76365 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59204,89 : 76366 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59212,89 : 76365 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59213,89 : 76366 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59221,89 : 76365 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59222,89 : 76366 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59230,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
59239,89 : 77076 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
59247,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
59248,89 : 75258 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
59256,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
59264,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
59265,89 : 75855 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
59274,89 : 75639 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
59275,89 : 75640 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
59283,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
59284,89 : 75258 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
59292,89 : 74189 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
59293,89 : 74190 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
59294,89 : 74104 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
59302,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
59310,89 : 74005 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
