,Hash,String
801,5639AB7704000000,Grenade Launcher
802,BB99E37A04000000,Carl Gustav M2
803,93D4209B04000000,HQ-7
804,0291749D04000000,HSS.831
805,B91ACBA604000000,Hamlet
806,6A6EFAA604000000,#command HAYATE
807,4A71F1B404000000,M-49
808,868158CC04000000,IBL-755
809,9760C6EC04000000,Igla-N
810,4420ECF004000000,IKV 103
811,4620ECF004000000,IKV 105
812,B3099BFB04000000,Twin Ivakan m/36
813,93D4340805000000,J-7C
814,93D4480805000000,J-7H
815,4620841D05000000,JSW 105
816,8621841D05000000,JSW 155
817,B7CAAA2605000000,JÆGERE #reco2
818,DE72D52605000000,MAT
819,D665ED2605000000,Javelin LML
820,DE72F93A05000000,Jyu-MAT
821,57B5544C05000000,kbk AKM
822,C2921C5705000000,KM68A1
823,86E1915A05000000,SpPz T-55 #reco1
824,89216B5D05000000,Ksp m/58
825,8CA70C6605000000,Ka-29TB
826,D6650C6D05000000,Kh-25MPU
827,DA650C6D05000000,Kh-25MPU
828,03E2FD7505000000,KPz T-72
829,8192E37A05000000,KUSTJÄGARE '90
830,DA42E97E05000000,#command MITSUBISHI CV
831,D5B2388B05000000,LADA AK
832,45A1449705000000,LMG 944
833,04D22C9C05000000,LRAC 73
834,165678A005000000,LVT-4
835,B38ACFA605000000,A 32A LANSEN
836,33EDB2AA05000000,LEGION
837,4474B9AA05000000,l.MG3
838,81B2C3BB05000000,LVKV 90
839,C1D0CFBE05000000,Twin M621
840,95D3CFBE05000000,LYNX
841,C27204C205000000,PzMrs M113
842,C37204C205000000,M106A2
843,168604C205000000,M107
844,C3A204C205000000,M109A2
845,C4A204C205000000,SKH M/109A3
846,0B1708C205000000,M110 R.A.
847,C34208C205000000,M113A1
848,C44208C205000000,M113A3
849,C25208C205000000,#command M114A1
850,C35208C205000000,M114A2 #reco1
851,C2620CC205000000,M125A1
852,55C625C205000000,M18
853,C22204C305000000,M201A1
854,8D2604C305000000,M201 #reco2
855,BFC904C305000000,M20A1 Super Bazooka
856,191620C305000000,M270
857,55C61DC405000000,M36
858,8DB004C505000000,M40A1C RR
859,DA4209C505000000,M41A1
860,C22218C605000000,M551A1 SHERIDAN
861,55C619C605000000,SEUNG-GONG-PO
862,56C321C705000000,M67 RR
863,024428C705000000,M693 F1
864,E1620DC805000000,M72 LAW
865,B3890AC905000000,M81
866,CEA261CB05000000,MANPAD
867,571018CE05000000,CAYUSE #reco2
868,648308D305000000,Mi-17
869,15560CD305000000,Mi-25
870,1A580CD305000000,Mi-24VP
871,15E60CD305000000,#command MI-2D
872,55670DD305000000,AHS Mi-2 #reco2
873,1DF70DD305000000,Mi-2 URS
874,93D424D305000000,Mi-8T
875,15E825D305000000,Mi-8TV
876,D7B334D305000000,MICA EM
877,DCB434D305000000,MICA IR
878,03B658D305000000,MILAN F2
879,45205CD305000000,MIM-104C
880,CB805CD305000000,MIM-72A
881,D0805CD305000000,MIM-72F
882,D1805CD305000000,MIM-72G
883,492034DC05000000,#command M151A1 CP
884,17C858DE05000000,MTP-LB
885,965608EE05000000,Mi-14PL
886,93D408EE05000000,Mi-1  #reco2
887,93D41CEE05000000,Mi-6
888,56A61DEE05000000,Mi-6
889,9A31B0EE05000000,MiG-25RBT
890,1532B0EE05000000,MiG-27K
891,1732B0EE05000000,MiG-27M
892,AEECCEEE05000000,Minimi
893,B799DFF405000000,Mortar
894,DDB5740B06000000,NASAMS
895,16B6181006000000,NF-5A
896,16C6181006000000,NF-5B
897,4110101506000000,3000-2
898,01222C1506000000,M1978
899,66CC4E1506000000,IGLA
900,E66D6A1506000000,YUCKJEONDAE
901,1966141706000000,NM45
902,D670541E06000000,62L Shiki
903,8BA5D52606000000,250-1
904,726CD62606000000,Napalm
905,5D93185206000000,OH-58C/S
906,55C61D5206000000,OH-6 #reco2
907,57B52C5D06000000,OSA-AKM
908,16671C5E06000000,OT-65RL #reco3
909,8B53DD6A06000000,Twin GDF-001
910,E66EA67306000000,ONDAVA
911,306FB68406000000,MIM-23B I-Hawk PIP III
912,1CD4688506000000,#command P4 PC
913,43722D9C06000000,PRAM vz.82
914,46722D9C06000000,PRAM vz.85
915,55792D9C06000000,ShM vz.82 PRAM-S
916,1576209E06000000,PT-76 #reco1
917,EC6CB6B406000000,PO-HANG
918,B92AD3B706000000,PROMET
919,4223C9BA06000000,PUMA HC.1
920,08F2D6BB06000000,Pvpj 1110 m/77
921,45F2D6BB06000000,Pvpj 1110 m/84
922,012178C606000000,130-1
923,C315180607000000,R.550 Magic II
924,4160540C07000000,RBK-500
925,4380740C07000000,RBS 70 Mk.2
926,5EA0740C07000000,Twin RBS 90
927,C120801207000000,CN120-25
928,9EF3551907000000,UDT/SEAL
929,0EB6581907000000,AMX-30 ROLAND
930,1C88441A07000000,RPG-7VR
931,DDC8651A07000000,RPO Rys
932,B7EAD62607000000,Rapier
933,B39ADE2607000000,L21A1 RARDEN
934,AAAFA62A07000000,Redeye
935,EB3CB12A07000000,Rifle Team
936,C1205C2D07000000,Rh-M-120
937,E96CC63407000000,Roland
938,24B6044807000000,S-70
939,5D66354B07000000,SACLOS
940,CDA2714B07000000,SARPAC
941,CBE0655507000000,SKOT-2A
942,C9C13C5807000000,SNEB
943,4B50845A07000000,SPW-40A  #reco1
944,42A1445E07000000,STG 941
945,44A1445E07000000,STG 943
946,FEADD66607000000,SAPERY
947,B7AED66607000000,SAPEURS
948,78AED36807000000,LIGHT RIFLEMEN
949,B9D9986A07000000,Sea Cat
950,ACF9986A07000000,Sea Eagle
951,B10E9A6A07000000,Sea Vulcan CIWS
952,32DDA06A07000000,#command GROUPE DE CMDT
953,B1B9DF6A07000000,AML 60/20 SERVAL
954,0822556D07000000,ShKH-77
955,261CBB6D07000000,ZSU-23-4V1 SZY?KA
956,7E7ED36D07000000,M60 'Shorty'
957,42ECE66D07000000,Shtil-1
958,5149D37207000000,Smoothbore Gun
959,B75ABB7307000000,Sniper Rifle
960,7586AA7507000000,Commando Squad
961,0D3BBB7907000000,LAAD STINGER C
962,B73AD37907000000,Stoner 63
963,424DDF7907000000,STROP 1
964,434DDF7907000000,STROP 2
965,56C5207A07000000,Su-7BKL
966,A9DDD57A07000000,Support Squad
967,7E5CD77A07000000,Supply Truck
968,EC4CE37A07000000,Susong Po
969,9791148407000000,KPz T-34/85M
970,D125158607000000,T54
971,C2B5188607000000,Deprec! T-55AM-1
972,C3B5188607000000,T-55AM2
973,15B6188607000000,T-55 #reco1
974,56C31D8607000000,Type 56 RR
975,02C8148707000000,T-64BV1
976,D1D5158707000000,Type 64 SMG
977,D165218707000000,Type 67
978,15B60C8807000000,T-72M
979,8E700D8807000000,#command T-72M1D
980,97700D8807000000,T-72M1M
981,64D30D8807000000,T-72S
982,D165118807000000,Type 73 LMG
983,56C3258807000000,Type 78 RR
984,D165098907000000,Type 81
985,D1D5198907000000,Type 85 SMG
986,15D6058A07000000,T-90S
987,D7D2098A07000000,Type 91
988,1566189907000000,TO-55
989,D7D2CDA607000000,Tan SAM
990,B199CFA607000000,kbk Tantal
991,43219FAC07000000,TGB m/42
992,8321C0B407000000,D-1
993,8BC3DDB407000000,Fla-Kom TOR
994,05A2D6BE07000000,#command NANA-YON SHIKI A CV
995,CA5190CB07000000,UAZ-469 #reco2
996,165608D207000000,UH-14
997,8A4182D507000000,UK vz. 59
998,D6F274DD07000000,NAVY SEALS #reco2
999,E17275DD07000000,SMAW
1000,887108E007000000,S-5M
1001,883110E007000000,S-5M
1002,03317CE407000000,ZU-23-2
1003,D115180208000000,V-150
1004,C1B02C0E08000000,TA 20
1005,41512D0F08000000,VEAK 40
1006,C1205C1A08000000,VPM 120
1007,097CA12E08000000,Vickers Mark 8
1008,9379A73E08000000,OT-62 VYDRA-I
1009,D674714B08000000,FV510 WARRIOR MILAN
1010,B979CA7408000000,L6 WOMBAT
1011,5742C0E608000000,YAK-38M
1012,93D4340A09000000,Z-9C
1013,03627C1D09000000,ZSU-57-2
1014,5E325D3F0A000000,Mi-8T
1015,8B61783F0A000000,T-55A
1016,D780783F0A000000,T-72M
1017,8691793F0A000000,TO-55
1018,AA6CC6500A000000,Flame-throwers are terror weapons. Only used in close combat due to their very limited range
1019,6ABCBA5C0A000000,Ranging from obsolete WW2 bolt rifles to modern semi-automatic rifles
1020,8700CD660A000000,F-16A BLOCK 5
1021,93D428880A000000,ZTZ-59-IIA
1022,01C19AF70A000000,30mm Frag
1023,41C19AF70A000000,40mm Frag
1024,862104870C000000,m/60
1025,8700DDF40C000000,F-16A FIGHTING FALCON
1026,03E2C5740D000000,T-72
1027,CA7499E90D000000,AHS Mi-8R #reco3
1028,44205C4620000000,M103
1029,558B3BC820000000,DShK
1030,8C345CC820000000,M2 Browning
1031,1ED861C820000000,NSVT
1032,1EA8554521000000,KPVT
1033,84205C0622000000,M113A1
1034,A9C9C97230000000,20mm Radar
1035,A9C9C93231000000,23mm Radar
1036,A9C9C9B231000000,25mm Radar
1037,01813DCE32000000,Twin ADEN 30
1038,01B1408F33000000,Twin DEFA 550
1039,4340485D34000000,Twin GSh-2-30
1040,A75E0D4235000000,RZP KUB-M
1041,33ED6A4837000000,2S7 PION
1042,E64C634A37000000,2S9 NONA
1043,DAC3A9B23A000000,2e REP #reco2
1044,A9C9C97240000000,30mm Radar
1045,A9C9C9B241000000,35mm Radar
1046,4942461A42000000,PLA 37-2
1047,A9C9C93242000000,37mm Radar
1048,A9C9C97250000000,40mm Radar
1049,DDA265DE70000000,OT-62A
1050,D1A545C381000000,GPMG
1051,C39258C381000000,L37
1052,41315CC381000000,M240
1053,441175C381000000,SG-43
1054,4B971144A5000000,9K33 OSA
1055,B0CE2044A5000000,9K37 BUK
1056,C57510C4A5000000,3M9M3
1057,55C63108B1000000,A-37B DRAGONFLY
1058,4240608FB3000000,ADEN 30
1059,4340608FB3000000,Twin ADEN 30
1060,4540608FB3000000,Quad m/49 Bofors
1061,41D11353B4000000,AGI 3x40
1062,4B210857B4000000,AGM-114A Hellfire
1063,4D210857B4000000,AGM-114C Hellfire
1064,DA424182B4000000,AH-1S
1065,55C64182B4000000,AH-1S
1066,55C65182B4000000,AH-1J
1067,55C67982B4000000,AH-1T
1068,4B3008D7B4000000,AIM-120A AMRAAM
1069,4FD875D9B5000000,AMOS
1070,0D1708E2B5000000,AMX-10 RC #reco1
1071,814208E2B5000000,AMX-13/90 #reco1
1072,031310E2B5000000,AMX-30B2
1073,02A42FE2B5000000,AMX AuF1
1074,5CB77424B6000000,SASR
1075,E66DD6D1B7000000,AUG Para
1076,1CD7AA7BBE000000,Anti-Tank Team (RR)
1077,B7AFE6B8BE000000,F88 Austeyr
1078,B7CACEEABE000000,M1097 AVENGER
1079,61E69557C4000000,TOW
1080,93D414C3C5000000,BM-24
1081,8BC321C3C5000000,MFRW BM-27
1082,82D609DAC5000000,SPz BMP-1 SP-1
1083,15265C0EC7000000,BRDM-1 #reco1
1084,15365C0EC7000000,BRDM-2 #reco1
1085,8C161C9CC7000000,SPW-60PB(ABS) #reco2
1086,A4161C9CC7000000,BTR-60PB
1087,4171D32BCD000000,Bofors L/70
1088,6ABCBA37D2000000,C7
1089,862174CFD2000000,155mm/52
1090,216849D8D2000000,HLVW
1091,61E64DD8D2000000,ILTIS TOW-2
1092,19560402D4000000,CF-104
1093,61B72402D4000000,CF-18 ASuW
1094,8B814993D4000000,HN-5A
1095,8C814993D4000000,HN-5B
1096,C7100C02D6000000,CN120-26/52
1097,42337913D7000000,Optical failure
1098,43337913D7000000,Stabilization malfunctioning
1099,44337913D7000000,Firing computer reset
1100,45337913D7000000,Weapons jammed
1101,46337913D7000000,Track / transaxial hit
1102,47337913D7000000,Fuel leak
1103,48337913D7000000,Lost track / transaxial broke
1104,49337913D7000000,Ammo internal explosion
1105,4A337913D7000000,Gearbox hit
1106,C8805CB7D9000000,Carbine M727
1107,F06C7ABBD9000000,Cavalry Tank
1108,831FC766DB000000,CHALLENGER 2
1109,E6ADCA6EDB000000,CHIMERA
1110,A74C337ADC000000,AT Cluster Bomb
1111,047CC128DD000000,Cockerill Mk.3
1112,097CC128DD000000,Cockerill Mk.8
1113,D165E531DD000000,Colt LMG
1114,E96CCA32DD000000,Command Vehicle
1115,38AEA333DD000000,Concussion
1116,0396450BE7000000,M47 Dragon II
1117,3E7DE7B8EA000000,Destroyer
1118,AAD9B233ED000000,DONG-HAE
1119,EB3CE56EFC000000,Commando Squad
1120,1616158100010000,F-104G
1121,9F752D8700010000,F-16A MLU
1122,19762D8700010000,F-16AM
1123,55C6E14E01010000,F-4D PEACE PHEASANT I
1124,DA42514F01010000,F-4EJ
1125,AE59514F01010000,F-4EJ KAI
1126,55C6E14F01010000,F-4E PEACE PHEASANT II
1127,10F4698B01010000,F-5A PUFF
1128,55C6414702010000,F-86F SABRE
1129,411008CC02010000,FAB 1000
1130,B7CAAA6E0C010000,FLIEGERFAUST
1131,E64FCB370D010000,FORMOZA #reco2
1132,6A6EB2EE0D010000,Frigate
1133,6ABCBA3711010000,H&K G3
1134,C12078CB14010000,GIAT 120
1135,8A8078CB14010000,GIAT 30/719B
1136,81515CCD15010000,GMC M450
1137,1516105217010000,Type 23-II
1138,C381446D17010000,GShG-7
1139,DDD294D817010000,CAS Gunship Helicopter
1140,ECECC6B919010000,Gatling Gun
1141,16A6BAB31A010000,GENIE
1142,2A1E2FEA1D010000,Alsetex
1143,827139EA1D010000,DM51
1144,C33258EA1D010000,L2A2
1145,445471EA1D010000,RKG-3
1146,6A6ACEEA1D010000,Grenade
1147,B7FACFEA1D010000,GRENZER #reco2
1148,B35AD7EE1D010000,JAS-39 GRIPEN
1149,B9499FB31E010000,Gunboat
1150,DA42514821010000,CH-47D
1151,B82B0BC726010000,HQ-61
1152,C275C1BC29010000,Hawk MM1
1153,B949333C2D010000,MONITOR 105
1154,DCE5983C2D010000,Howa DMR
1155,C5E1993C2D010000,Howa 64 Shiki
1156,4AE2993C2D010000,Howa 89 Shiki
1157,34AA72EB3C010000,Recon Squad
1158,93D4080242010000,J-7II
1159,93D4948844010000,JH-7
1160,C26DEAAC49010000,JAGUAR 1
1161,C36DEAAC49010000,JAGUAR 2
1162,CB6DEAAC49010000,JAGUAR A
1163,C82030B049010000,Yak-B
1164,B31BABBB49010000,LAAD JAVELIN
1165,55C6098B50010000,K1A1
1166,55C605C150010000,K200
1167,55C60DC550010000,K242
1168,55C611C750010000,K263
1169,55C609C950010000,K281
1170,6ABCBAF750010000,K2
1171,55C61D0254010000,KF-16C BLOCK 52D
1172,4C62C85A57010000,Ksp m/58B
1173,9AA5218359010000,Ka-27PL-P
1174,B399B7B859010000,Kashtan CIWS
1175,8B61787F5D010000,KPz T-55A
1176,D180787F5D010000,Deprec! Kpz T-72G
1177,D780787F5D010000,KPz T-72M
1178,64535CA75E010000,KUB-M4
1179,E6192F0A61010000,L-39ZO ALBATROS
1180,7A3EAB0D62010000,L7
1181,95C62DCE62010000,LADA RPK
1182,DDE72DE062010000,LAV-AT
1183,DD3734E062010000,#command LAV-C2
1184,8170085F63010000,LCU 1610
1185,55C6151E68010000,BUFFALO IV
1186,C282681E68010000,LVTP-7A1
1187,56A61DB26B010000,Lim-6Bis
1188,D547F4B36F010000,LYNX 3
1189,82B4F4B36F010000,LYNX AH.1
1190,88B4F4B36F010000,LYNX AH.7
1191,037CF5B36F010000,LYNX Mk.2
1192,24B6248170010000,M108
1193,DA42058270010000,PzH M110
1194,C212118270010000,M113A1G
1195,CBE7118270010000,M113 TUA
1196,0A611D8370010000,M126
1197,61E6058670010000,M150 TOW
1198,0A61198970010000,M185
1199,0A6115C970010000,M284
1200,453F2C0A71010000,Quad M39A2
1201,176A7A8371010000,M52 Tactical Missile
1202,9DE7098671010000,M551A1 (TTS) #reco2
1203,E0D3240372010000,M728 CEV
1204,B3890A4F72010000,M81E1
1205,61E6098172010000,M901 ITV
1206,426E56D872010000,MAN KAT1 6x6
1207,87A114DD72010000,MAS 49/56
1208,4CA3100473010000,MB-339CB
1209,1516048673010000,MD 500D #reco3
1210,6D27185774010000,Shillelagh
1211,56A621C274010000,Mi-17
1212,95062EC574010000,#command Mi-4AVPK
1213,9B4436C574010000,#command Mi-4KK
1214,15B649C574010000,Mi-4 Cargo
1215,556779C974010000,VERSORGUNGS Mi-8
1216,CB802DD674010000,MILAN F3
1217,02842DD674010000,MILAN 1
1218,8BC3319677010000,MZTM MT-LB
1219,B3CEB6A879010000,Machine Gun
1220,C2ADA6B779010000,MARDER 1
1221,15A60C917B010000,MIG-29 9-12B
1222,8E660CAC7B010000,MiG-25PD
1223,64A30CAC7B010000,MIG-29 9-12A
1224,B329BBB37B010000,Miniman
1225,84CA9AB77B010000,MIRAGE IIIC
1226,86CA9AB77B010000,MIRAGE 5F
1227,B179E7B87B010000,Mistral
1228,C85031377E010000,Mauser BK-27
1229,39CD9A5085010000,BAN-TANK FAGOT
1230,83A2085785010000,M1992 #reco2
1231,A74C33B589010000,Napalm Bomb
1232,B31E95BB89010000,Naval Gun
1233,D7D295BB89010000,Naval SAM
1234,4160308B93010000,ODAB-500
1235,DA42398794010000,OH-6D #reco1
1236,CB72209997010000,OTO Melara 76
1237,B1790583A0010000,P-120 Malakhit
1238,387D05C8A0010000,P-270 Moskit
1239,CB101020A3010000,PBV 302A
1240,42600C8BA5010000,250-1
1241,456F0C8BA5010000,PLA 25
1242,F04C5795A6010000,PPK KONKURS
1243,576AC6B1A9010000,Pallad-M
1244,39EDDEB9A9010000,PATRIOT
1245,B88E9BACAA010000,PEGASUS
1246,FD6CC666AB010000,Phalanx CIWS
1247,B7EACEB4AB010000,STURMPIONIERE
1248,A89BE366AC010000,Plastic
1249,846AB233AD010000,P?N'GAE-3
1250,8B52C3EDAE010000,PVHKP 9A
1251,0872B2F9AE010000,PVTGB 9031 m/77
1252,4572B2F9AE010000,PVTGB 9031 m/84
1253,5EA5A5A6BE010000,Quad PKT
1254,15566981C1010000,BTR-50PK
1255,FAAA430BC4010000,Deprec! #command FUCHS Fufu
1256,295D975EC5010000,Rocket Pod
1257,56A605C8C5010000,RM-70
1258,83832D56C6010000,AMX-30 ROLAND 3
1259,F8ADB2B3C9010000,RANGERS #reco2
1260,A74C33B9CA010000,Retarded HE Bomb
1261,82600442CB010000,Rh-105-11
1262,433A9B31CD010000,Roland 2
1263,443A9B31CD010000,Roland 3
1264,4477AB3BCD010000,ROVER REKV #reco2
1265,2A4CCBB8D1010000,S-5 Smoke
1266,327D47D7D2010000,Grom
1267,415068D7D2010000,SAMP T200
1268,D7327859D5010000,SKOT-2AM
1269,831614A1D6010000,SPW-40P2 #reco1
1270,8B1614A1D6010000,SPW-40PA #reco1
1271,951618A1D6010000,SPW-50PK
1272,9F1618A1D6010000,#command SPW-50PU
1273,8C161CA1D6010000,SPW-60PB
1274,837631A4D6010000,SPz BMP-2/c
1275,4BE30942D7010000,SS-11 TCA
1276,85310CC2D7010000,SU-122-54
1277,D1C239DAD7010000,M47 Super Dragon
1278,DA420507D8010000,81 MSP
1279,DA420587D8010000,107 MSP
1280,46209CA6D9010000,SK 60B
1281,FE7FABB5D9010000,SAPERZY
1282,B7999AB7D9010000,SemAct radar
1283,D537D3BDD9010000,SAXON
1284,A60E77A6DA010000,Sea Skua
1285,3A9DCF66DB010000,SHANTOU
1286,2D1EAF3EDC010000,Skyflash
1287,8142A766DD010000,SPADOCHRONIARZE '90
1288,C731DC66DE010000,STAR 266 ZAOP.
1289,B7CACE6EDE010000,FIM-92A Stinger
1290,8692D374DE010000,STOOTTROEPEN '95
1291,8219AB77DE010000,9M31
1292,8319AB77DE010000,PLRK STRELA-2
1293,8419AB77DE010000,Strela-3
1294,4620EC77DE010000,STRV 105
1295,C220EC77DE010000,STRV 121
1296,4320DC7BDE010000,STRV 102
1297,4520DC7BDE010000,STRV 104
1298,15160482DE010000,Su-100
1299,5A710D83DE010000,Su-22M4P
1300,64531A83DE010000,Su-25K
1301,15261F88DE010000,Su-76M
1302,F94DD7B5DE010000,Fire Support Vehicle
1303,C2652405E1010000,T-34/85M1
1304,5DC77D05E1010000,T-34/85 Obr. 1969
1305,8C702D86E1010000,T-55AM1B
1306,CC702D86E1010000,T-55AM2B
1307,02782D86E1010000,T-55AMV
1308,E6EC3B86E1010000,T-55AM2 DYNA-1
1309,8D6724C3E1010000,T62-85TC
1310,F94D5FC5E1010000,T64
1311,F94D5FC8E1010000,T67
1312,64235C03E2010000,T-72M1cz
1313,56A67503E2010000,T-72S
1314,8BC37503E2010000,KPz T-72S
1315,70EC8603E2010000,T-72M1 WILK
1316,8BC31942E2010000,V-LKV T815
1317,5DC77D81E2010000,T-72BU
1318,CBD02D5AE6010000,TOPAS-2A
1319,5DC77D37ED010000,9K330 TOR
1320,4C40CC2EEF010000,Twin M1919
1321,4C53CD2EEF010000,Twin KCB
1322,8B53CD2EEF010000,Twin KDA
1323,16971CB5EF010000,Type 68
1324,8C7214E4F2010000,#command UAZ-469U
1325,55C62D82F4010000,#command UH-1A YIDONG-JIHWI-SO
1326,55C63182F4010000,BELL 205
1327,2C2D3582F4010000,UH-1C HOG
1328,55C64982F4010000,UH-1H
1329,DA426182F4010000,CH-135 GUNSHIP
1330,CBE280CC02020000,VAB VDAA
1331,016255CB03020000,Twin Ivakan m/48
1332,81712C9C05020000,VLRA LOGISTIQUE
1333,4B71785907020000,#command VSOT-64A/R2M
1334,384DA7B309020000,CANADIAN AIRBORNE
1335,B01ABBB809020000,2B9 Vasilek
1336,6A8CBAAD0A020000,Vehicle
1337,B909A7B10B020000,VILDKAT #reco1
1338,D364DEA90F020000,OT-62 VYDRA-II
1339,197624C222020000,XA-186NO
1340,1656048236020000,YP-104 #reco1
1341,E66EE6B849020000,Zastava M76
1342,4642C7664B020000,2A62
1343,A979BBF96C020000,Antiradar
1344,B179DF666D020000,M48A3 CHAPARRAL
1345,08625CB389020000,#command M577
1346,829755DD8F020000,#command VSOT-64A/R2
1347,D7D245DE92020000,Dual purpose missiles are unique missiles able to engage aerial targets like SAMs
1348,5639AB7794020000,Automatic Grenade-Launchers are a kind of heavy machine-guns firing 30mm to 40mm explosive grenade
1349,CEA261CB95020000,Man-Portable Air Defense System are short-range missiles used by infantry or light vehicles to engage helicopters
1350,B799DFF495020000,Mortar are light artillery firing sustended salvos over medium to long range and on an indirect trajectory. With average aim and reload times
1351,5149D37297020000,Description not available
1352,B75ABB7397020000,Precision rifles used by some special forces units. Deadly accurate
1353,2E3B3FEBEC020000,Engineers Squad
1354,5E325D315D030000,Mi-8T
1355,D78078315D030000,T-72M JAGUAR
1356,869179315D030000,TO-55
1357,CB929ABA8D030000,Anti-Aircraft Squad
1358,DE929ABA8D030000,Anti-Tank Squad
1359,86E1E1F8AD030000,T-55 #reco1
1360,D1D519C3BF030000,vz.25
1361,83E12D0B32080000,AAT-52
1362,327D47C9B00C0000,2A28 Grom
1363,C85031377E0D0000,Twin Mauser BK-27
1364,E64C63C4D00D0000,2S23 NONA-SVK
1365,EECCD33713100000,M1919
1366,43B10CB21C100000,2A42 Shipunov
1367,C3E769E433180000,BTR-152E ZPTU-2
1368,C5E769E433180000,BTR-152E ZPTU-4
1369,93D434DA72180000,ZSL-56
1370,DEF248B29C180000,58mm HEAT
1371,C222488BA6190000,Bo 105P/PAH-1A1
1372,DEF248B21C1C0000,60mm HEAT
1373,DEF248B27C1C0000,66mm HEAT
1374,DEF248B29C1C0000,68mm HEAT
1375,DEF248B21C200000,70mm HEAT
1376,DEF248B23C200000,72
1377,DEF248B24C200000,73mm HEAT
1378,DEF248B26C200000,75mm HEAT
1379,07A175D570200000,Twin Ksp m/36
1380,DEF248B27C200000,76mm HEAT
1381,DEF248B21C240000,80mm HEAT
1382,DEF248B22C240000,81mm HEAT
1383,DEF248B23C240000,82mm HEAT
1384,DEF248B24C240000,83mm HEAT
1385,DEF248B25C240000,84mm HEAT
1386,DEF248B26C240000,85mm HEAT
1387,DEF248B2AC240000,89mm HEAT
1388,DEF248B21C280000,90mm HEAT
1389,DEF248B25C280000,94mm HEAT
1390,DEF248B26C280000,95mm HEAT
1391,16C614C1C02C0000,AB-204B
1392,ADBA77DEE22C0000,Air Defense Anti-Tank System
1393,E67DD28D202D0000,AH-1 COBRA
1394,F1EA7248512D0000,AKM
1395,F1EA7205522D0000,AK-74
1396,4BE31082782D0000,AMX-13 OEIL NOIR
1397,9E071282782D0000,AMX-13 VTT
1398,1636719A782D0000,AMX-PRI
1399,D8624D17892D0000,MILAN
1400,E1B27017892D0000,MRAAW
1401,DDD29118892D0000,NZSAS #reco2
1402,01D2311C892D0000,RBS-70
1403,5C860D04D12D0000,AS.332
1404,6EACB657E42D0000,ATGM Helicopter
1405,6ABB2C65E42D0000,ATGM / AA Helicopter
1406,31EAB6EA6E2E0000,Anti-Aircraft Artillery
1407,6A9EAB3A1D2F0000,ALOUETTE III  #reco2
1408,B94A996D1D2F0000,ALPHA JET A
1409,39AEDFA77C2F0000,Armbrust 300
1410,34AA72B47C2F0000,Armored recon
1411,B9CBD3527E2F0000,Self-Propelled Artillery
1412,B31E956E7E2F0000,Artillery Gun
1413,31EAB6EA9E2F0000,Tank Destroyer
1414,F46CA274AE2F0000,Autocannon
1415,462074A6BB2F0000,AVIA S-105
1416,61E64DE515310000,I-TOW
1417,439879E515310000,TOW 2
1418,CEC245C270310000,BM-21 GRAD
1419,5DC77D8373310000,BMD-2
1420,03CC05037C310000,Mk 20 Rockeye II
1421,F08C0F097C310000,Mk 82 Snakeye
1422,15B60405E7310000,BTR 40A #reco1
1423,15A60507E7310000,BTR-60P
1424,15B60409E7310000,BTR-80A
1425,5DC77D1EE7310000,BTR-T
1426,47F2EF8306320000,BVP-2 vz.86
1427,6AEDD63C1D330000,Blowpipe
1428,4750DCF44A330000,Bofor L/60
1429,4C625CA74C330000,M/58 Balk
1430,08025FA74C330000,Mk 77
1431,C82098A97A330000,Otobreda Compact
1432,B37BDE268A340000,C7 Carbine
1433,1CC42DDDB3340000,CAESAR
1434,338DBB0CB6340000,BISON
1435,4343AB16B6340000,LEOPARD C2
1436,8652481EB6340000,TH-495
1437,340D0A8100350000,CF-101B Voodoo
1438,D8E2148100350000,CF-104
1439,D8D2208520350000,CH-147
1440,E94DF3DD24350000,LÌ JIÀN
1441,462255DE24350000,TÁNKÈ SH?SH?U '85
1442,15D6688B73350000,#command YW701
1443,4243AB9673350000,#command CMD LEOPARD C1
1444,C2121C9773350000,#command CMD M60A1
1445,D517249E73350000,#command T-80UK
1446,86E1FDA873350000,#command T-55K1
1447,81D04CDEC4350000,Major fuel leak
1448,82D04CDEC4350000,Engine stall
1449,83D04CDEC4350000,Fuel tank explosion
1450,84D04CDEC4350000,Targeting system hit
1451,85D04CDEC4350000,Ammo box hit
1452,86D04CDEC4350000,Fire control malfunctioning
1453,87D04CDEC4350000,Transaxial hit
1454,88D04CDEC4350000,Fuel leak
1455,89D04CDEC4350000,Turbine failure
1456,8AD04CDEC4350000,Collective malfunctioning
1457,C1D04CDEC4350000,Tail rotor damage
1458,C2D04CDEC4350000,Tail rotor destroy
1459,C3D04CDEC4350000,Rough ground
1460,C4D04CDEC4350000,Track in the mud
1461,C5D04CDEC4350000,Detracked
1462,C6D04CDEC4350000,Stuck in the mud
1463,C7D04CDEC4350000,Mud
1464,C8D04CDEC4350000,Stuck in the mud
1465,C9D04CDEC4350000,Critical Hit
1466,CAD04CDEC4350000,Radar malfunctioning
1467,01D14CDEC4350000,Kerosene leak
1468,02D14CDEC4350000,HUD failure
1469,03D14CDEC4350000,Turbine failure
1470,04D14CDEC4350000,Critical incendiary
1471,05D14CDEC4350000,Radar operator killed
1472,06D14CDEC4350000,Boat loses fuel
1473,07D14CDEC4350000,Boat identification
1474,08D14CDEC4350000,Weapon system reboot
1475,09D14CDEC4350000,Fire in arms room
