,Hash,String
808,C425CB8102000000,M3
809,9721089502000000,Metys-M
810,9720089702000000,Faktoriya
811,1721089702000000,Konkurs-M
812,5721089702000000,Kokon-M
813,1722089702000000,Arkan
814,9722089702000000,Refleks
815,D750089702000000,Malyutka-2M
816,DE50089702000000,Malyutka-2T
817,8256089702000000,Malyutka-P1
818,9720109702000000,9M311M
819,C345109702000000,9M33M3
820,C295109702000000,9M38M1
821,4665189702000000,9M55K
822,57E72DCE02000000,ADATS
823,01813DCE02000000,ADEN 30
824,8A205CD102000000,Penguin
825,C3205CD102000000,AGM-122 Sidearm
826,8C715CD102000000,AGM-65B Maverick
827,8D715CD102000000,AGM-65C Maverick
828,8E715CD102000000,AGM-65D Maverick
829,8F715CD102000000,AGM-65E Maverick
830,90715CD102000000,AGM-65F Maverick
831,91715CD102000000,AGM-65G Maverick
832,DD4709D202000000,AH-1J COBRA  #reco1
833,16561CD202000000,AH-64 TD
834,84A65CD302000000,AIM-9P 3
835,5F5720D502000000,AKS-74U
836,5A2088D702000000,AMX-10P
837,4C4088D702000000,AMX-30
838,DD624DDA02000000,APILAS
839,9E6708DD02000000,AS.15TT
840,0DB858DD02000000,#command ASLAV-C
841,97917CDD02000000,ASU-85M
842,DDD52CDE02000000,M39
843,D7D245DE02000000,Dual purpose missile
844,413064DE02000000,ATO-200
845,412074DE02000000,ATS-103
846,38EECAE602000000,Anti-Aircraft Missile
847,304ADFE602000000,Jaktraket m/57
848,B5DEDDEE02000000,Air Superiority fighter
849,06329BF002000000,Akan m/75
850,A9DCC8F702000000,Command Armor
851,A9DDE1F802000000,Assault Squad
852,C960BAFB02000000,AVIA 28
853,57D7590B03000000,BAL
854,15260C1703000000,BM-21
855,15560C1703000000,BM-24
856,1526681703000000,KORSHUN
857,4772811903000000,BOV M-86 #reco1
858,DF70391C03000000,#command BRDM-2U
859,4B50701E03000000,BTR-40A  #reco1
860,4C50701E03000000,SPW-40 #reco1
861,5580701E03000000,#command BTR-70K
862,C120542103000000,BWK120
863,B309DF2603000000,BARKAN
864,8B309B3003000000,BKAN 1A
865,8D309B3003000000,BKAN 1C
866,8535AB3703000000,Bren L4
867,B779CA3A03000000,Bumbar
868,01D1E23A03000000,Bushmaster II
869,42B84D5203000000,QW-1
870,86E1395703000000,#command T-55AD-1
871,03E2395703000000,#command T-72K1
872,DE025E5903000000,COMVAT
873,DE82805C03000000,WDU-5002/B CRV7
874,DE72E96D03000000,Chu-MAT
875,A9DDC97403000000,Command Squad
876,D7D2D17703000000,Crotale
877,C320048403000000,D-30
878,47722D8D03000000,M-86
879,01B1408F03000000,DEFA 550
880,58162D9C03000000,M47 Dragon
881,33CD9AB703000000,DRAGONER
882,330D9BB703000000,DRAKON
883,A9A9DBB803000000,#command VELITELSKÝ ŠTÁB
884,81C280DA03000000,EPBV 90  #reco3
885,4271D5F803000000,Eldspruta m/41
886,0BC4410504000000,F-4F KWS
887,55C62D0604000000,F-5A
888,1606150904000000,F-84F
889,8131300B04000000,FAB 250
890,4160300B04000000,FAB 500
891,D740142004000000,FV432(M)
892,8B72904B04000000,GAZ-69A #reco2
893,8621784D04000000,GCT F1
894,01E12D5304000000,GIAT 30
895,4240485D04000000,GSh-301
896,4340485D04000000,GSh-2-30
897,4740485D04000000,GSh-6-30
898,5540485D04000000,GSh-30k
899,C470485D04000000,GSh-6-23
900,8822E46604000000,M197 Vulcan
901,E96DD66A04000000,FLAKPZ. GEPARD
902,6E6EEE6E04000000,GIVATI
903,331DBB7104000000,Glilon
904,C111A97704000000,G60
905,C271A97704000000,M61
906,C871A97704000000,M67
907,4572A97704000000,M84
908,4475A97704000000,MK3
909,58C4A97704000000,RGN
910,59C4A97704000000,RGO
911,CFD2A97704000000,SAE-210
912,5639AB7704000000,Grenade Launcher
913,BB99E37A04000000,Carl Gustav M2
914,93D4209B04000000,HQ-7
915,0291749D04000000,HSS.831
916,B91ACBA604000000,Hamlet
917,8201F3A604000000,HAWK 51
918,6A6EFAA604000000,#command HAYATE
919,4A71F1B404000000,M-49
920,868158CC04000000,IBL-755
921,D79164DE04000000,ITO 86M
922,9760C6EC04000000,Igla-N
923,4420ECF004000000,IKV 103
924,4620ECF004000000,IKV 105
925,B3099BFB04000000,Twin Ivakan m/36
926,93D4340805000000,J-7C
927,93D4480805000000,J-7H
928,4620841D05000000,JSW 105
929,8621841D05000000,JSW 155
930,B7CAAA2605000000,JÆGERE #reco2
931,DE72D52605000000,MAT
932,D665ED2605000000,Javelin LML
933,DE72F93A05000000,Jyu-MAT
934,57B5544C05000000,kbk AKM
935,C2921C5705000000,KM68A1
936,86E1915A05000000,SpPz T-55 #reco1
937,89216B5D05000000,Ksp m/58
938,8CA70C6605000000,Ka-29TB
939,329DDE6605000000,KARDOM
940,4373BB6B05000000,KFIR C.2
941,4873BB6B05000000,KFIR C.7
942,D6650C6D05000000,Kh-25MPU
943,DA650C6D05000000,Kh-25MPU
944,03E2FD7505000000,KPz T-72
945,8192E37A05000000,KUSTJÄGARE '90
946,DA42E97E05000000,#command MITSUBISHI CV
947,D5B2388B05000000,LADA AK
948,C121708B05000000,LAR-160
949,45A1449705000000,LMG 944
950,04D22C9C05000000,LRAC 73
951,165678A005000000,LVT-4
952,B38ACFA605000000,A 32A LANSEN
953,33EDB2AA05000000,LEGION
954,4474B9AA05000000,l.MG3
955,81B2C3BB05000000,LVKV 90
956,C1D0CFBE05000000,Twin M621
957,95D3CFBE05000000,LYNX
958,C27204C205000000,PzMrs M113
959,C37204C205000000,M106A2
960,168604C205000000,M107
961,C3A204C205000000,M109A2
962,C4A204C205000000,SKH M/109A3
963,0B1708C205000000,M110 R.A.
964,C34208C205000000,M113A1
965,C44208C205000000,M113A3
966,C25208C205000000,#command M114A1
967,C35208C205000000,M114A2 #reco1
968,C2620CC205000000,M125A1
969,55C625C205000000,M18
970,D13726C205000000,SO-76 HELKET
971,C22204C305000000,M201A1
972,8D2604C305000000,M201 #reco2
973,BFC904C305000000,M20A1 Super Bazooka
974,191620C305000000,M270
975,55C61DC405000000,M36
976,8DB004C505000000,M40A1C RR
977,DA4209C505000000,M41A1
978,C22218C605000000,M551A1 SHERIDAN
979,04B318C605000000,M-55AB3
980,55C619C605000000,SEUNG-GONG-PO
981,56C321C705000000,M67 RR
982,024428C705000000,M693 F1
983,03B304C805000000,M-70AB2
984,E1620DC805000000,M72 LAW
985,B3890AC905000000,M81
986,CEA261CB05000000,MANPAD
987,9DB768CB05000000,MAPATS
988,413170CB05000000,MAR-240
989,813270CB05000000,MAR-290
990,571018CE05000000,CAYUSE #reco2
991,648308D305000000,Mi-17
992,15560CD305000000,Mi-25
993,1A580CD305000000,Mi-24VP
994,15E60CD305000000,#command MI-2D
995,55670DD305000000,AHS Mi-2 #reco2
996,1DF70DD305000000,Mi-2 URS
997,93D424D305000000,Mi-8T
998,5EE525D305000000,MI-8T KT
999,15E825D305000000,Mi-8TV
1000,D7B334D305000000,MICA EM
1001,DCB434D305000000,MICA IR
1002,03B658D305000000,MILAN F2
1003,45205CD305000000,MIM-104C
1004,CB805CD305000000,MIM-72A
1005,D0805CD305000000,MIM-72F
1006,D1805CD305000000,MIM-72G
1007,492034DC05000000,#command M151A1 CP
1008,17C858DE05000000,MTP-LB
1009,B319B3E605000000,MAGLAN #reco2
1010,B929C3E605000000,MAKMAT
1011,B709C7E605000000,MESAYA'AT
1012,965608EE05000000,Mi-14PL
1013,93D408EE05000000,Mi-1  #reco2
1014,93D41CEE05000000,Mi-6
1015,56A61DEE05000000,Mi-6
1016,9A31B0EE05000000,MiG-25RBT
1017,1532B0EE05000000,MiG-27K
1018,1732B0EE05000000,MiG-27M
1019,B2ABC7EE05000000,MILUIM
1020,AEECCEEE05000000,Minimi
1021,B799DFF405000000,Mortar
1022,DDB5740B06000000,NASAMS
1023,16B6181006000000,NF-5A
1024,16C6181006000000,NF-5B
1025,4110101506000000,3000-2
1026,01222C1506000000,M1978
1027,66CC4E1506000000,IGLA
1028,E66D6A1506000000,YUCKJEONDAE
1029,1966141706000000,NM45
1030,D670541E06000000,62L Shiki
1031,8BA5D52606000000,250-1
1032,726CD62606000000,Napalm
1033,297DCB2E06000000,Nimrod
1034,5D93185206000000,OH-58C/S
1035,55C61D5206000000,OH-6 #reco2
1036,57B52C5D06000000,OSA-AKM
1037,16671C5E06000000,OT-65RL #reco3
1038,5A705C5E06000000,OT M-60P
1039,8B53DD6A06000000,Twin GDF-001
1040,E66EA67306000000,ONDAVA
1041,306FB68406000000,MIM-23B I-Hawk PIP III
1042,1CD4688506000000,#command P4 PC
1043,43722D9C06000000,PRAM vz.82
1044,46722D9C06000000,PRAM vz.85
1045,55792D9C06000000,ShM vz.82 PRAM-S
1046,1576209E06000000,PT-76 #reco1
1047,EC6CB6B406000000,PO-HANG
1048,B92AD3B706000000,PROMET
1049,4223C9BA06000000,PUMA HC.1
1050,08F2D6BB06000000,Pvpj 1110 m/77
1051,45F2D6BB06000000,Pvpj 1110 m/84
1052,012178C606000000,130-1
1053,C315180607000000,R.550 Magic II
1054,0722550B07000000,RAKH 76
1055,4A22550B07000000,RAKH 89
1056,8222550B07000000,RAKH 91
1057,57E35D0B07000000,RAM TCM #reco2
1058,4160540C07000000,RBK-500
1059,4380740C07000000,RBS 70 Mk.2
1060,5EA0740C07000000,Twin RBS 90
1061,C120801207000000,CN120-25
1062,9EF3551907000000,UDT/SEAL
1063,0EB6581907000000,AMX-30 ROLAND
1064,1C88441A07000000,RPG-7VR
1065,DDC8651A07000000,RPO Rys
1066,260CBB2607000000,Raikka
1067,B7EAD62607000000,Rapier
1068,B39ADE2607000000,L21A1 RARDEN
1069,AAAFA62A07000000,Redeye
1070,EB3CB12A07000000,Rifle Team
1071,C1205C2D07000000,Rh-M-120
1072,9A17283007000000,Rk 90 TP
1073,BBDAA23407000000,ROCHEV
1074,E96CC63407000000,Roland
1075,2D6ACA3407000000,ROMACH ERFB
1076,B96BEE3407000000,ROVAIT
1077,24B6044807000000,S-70
1078,5D66354B07000000,SACLOS
1079,CDA2714B07000000,SARPAC
1080,CBE0655507000000,SKOT-2A
1081,C9C13C5807000000,SNEB
1082,4B50845A07000000,SPW-40A  #reco1
1083,42A1445E07000000,STG 941
1084,44A1445E07000000,STG 943
1085,FEADD66607000000,SAPERY
1086,B7AED66607000000,SAPEURS
1087,B3B9FA6607000000,SAYFAN #reco2
1088,78AED36807000000,LIGHT RIFLEMEN
1089,B9D9986A07000000,Sea Cat
1090,ACF9986A07000000,Sea Eagle
1091,B10E9A6A07000000,Sea Vulcan CIWS
1092,32DDA06A07000000,#command GROUPE DE CMDT
1093,AECADE6A07000000,SERGEI
1094,B1B9DF6A07000000,AML 60/20 SERVAL
1095,0822556D07000000,ShKH-77
1096,BB39AB6D07000000,SHENAV
1097,261CBB6D07000000,ZSU-23-4V1 SZYŁKA
1098,AB1AD36D07000000,SHOLEF
1099,7E7ED36D07000000,M60 'Shorty'
1100,42ECE66D07000000,Shtil-1
1101,5149D37207000000,Smoothbore Gun
1102,B75ABB7307000000,Sniper Rifle
1103,7586AA7507000000,Commando Squad
1104,0D3BBB7907000000,LAAD STINGER C
1105,B73AD37907000000,Stoner 63
1106,424DDF7907000000,STROP 1
1107,434DDF7907000000,STROP 2
1108,AE7CEB7907000000,STURMI
1109,56C5207A07000000,Su-7BKL
1110,A9DDD57A07000000,Support Squad
1111,7E5CD77A07000000,Supply Truck
1112,EC4CE37A07000000,Susong Po
1113,9791148407000000,KPz T-34/85M
1114,D125158607000000,T54
1115,C2B5188607000000,Deprec! T-55AM-1
1116,C3B5188607000000,T-55AM2
1117,15B6188607000000,T-55 #reco1
1118,B30B198607000000,T-55A
1119,56C31D8607000000,Type 56 RR
1120,02C8148707000000,T-64BV1
1121,D1D5158707000000,Type 64 SMG
1122,D165218707000000,Type 67
1123,15B60C8807000000,T-72M
1124,8E700D8807000000,#command T-72M1D
1125,97700D8807000000,T-72M1M
1126,64D30D8807000000,T-72S
1127,D165118807000000,Type 73 LMG
1128,56C3258807000000,Type 78 RR
1129,D165098907000000,Type 81
1130,D1D5198907000000,Type 85 SMG
1131,15D6058A07000000,T-90S
1132,D7D2098A07000000,Type 91
1133,1566189907000000,TO-55
1134,D7D2CDA607000000,Tan SAM
1135,B199CFA607000000,kbk Tantal
1136,43219FAC07000000,TGB m/42
1137,8321C0B407000000,D-1
1138,8BC3DDB407000000,Fla-Kom TOR
1139,05A2D6BE07000000,#command NANA-YON SHIKI A CV
1140,8CB9AABF07000000,TZEFA B
1141,8FB9AABF07000000,TZEFA E
1142,CA5190CB07000000,UAZ-469 #reco2
1143,165608D207000000,UH-14
1144,8A4182D507000000,UK vz. 59
1145,D6F274DD07000000,NAVY SEALS #reco2
1146,E17275DD07000000,SMAW
1147,887108E007000000,S-5M
1148,883110E007000000,S-5M
1149,03317CE407000000,ZU-23-2
1150,D115180208000000,V-150 #reco1
1151,9E16040708000000,V-600PT
1152,C1B02C0E08000000,TA 20
1153,41512D0F08000000,VEAK 40
1154,C1205C1A08000000,VPM 120
1155,097CA12E08000000,Vickers Mark 8
1156,9379A73E08000000,OT-62 VYDRA-I
1157,D674714B08000000,FV510 WARRIOR MILAN
1158,B979CA7408000000,L6 WOMBAT
1159,A291088B08000000,XA-185KT
1160,5742C0E608000000,YAK-38M
1161,93D4340A09000000,Z-9C
1162,8821581309000000,ZIL-157
1163,03627C1D09000000,ZSU-57-2
1164,4B92901E09000000,ZTZ-88A
1165,5E325D3F0A000000,Mi-8T
1166,8B61783F0A000000,T-55A
1167,D780783F0A000000,T-72M
1168,8691793F0A000000,TO-55
1169,AA6CC6500A000000,Flame-throwers are terror weapons. Only used in close combat due to their very limited range
1170,6ABCBA5C0A000000,Ranging from obsolete WW2 bolt rifles to modern semi-automatic rifles
1171,8700CD660A000000,F-16A BLOCK 5
1172,93D428880A000000,ZTZ-59-IIA
1173,01C19AF70A000000,30mm Frag
1174,41C19AF70A000000,40mm Frag
1175,862104870C000000,m/60
1176,8700DDF40C000000,F-16A FIGHTING FALCON
1177,03E2C5740D000000,T-72
1178,CA7499E90D000000,AHS Mi-8R #reco3
1179,0872E5F00D000000,M-77 Oganj
1180,4872E5F00D000000,M-87 Orkan
1181,8572E5F00D000000,M-94 Plamen-S
1182,44205C4620000000,M103
1183,B24C14A520000000,Cal. 45
1184,558B3BC820000000,DShK
1185,8C345CC820000000,M2 Browning
1186,1ED861C820000000,NSVT
1187,1EA8554521000000,KPVT
1188,84205C0622000000,M113A1
1189,A9C9C97230000000,20mm Radar
1190,A9C9C93231000000,23mm Radar
1191,A9C9C9B231000000,25mm Radar
1192,01813DCE32000000,Twin ADEN 30
1193,01B1408F33000000,Twin DEFA 550
1194,4340485D34000000,Twin GSh-2-30
1195,A75E0D4235000000,RZP KUB-M
1196,33ED6A4837000000,2S7 PION
1197,E64C634A37000000,2S9 NONA
1198,DAC3A9B23A000000,2e REP #reco2
1199,A9C9C97240000000,30mm Radar
1200,A9C9C9B241000000,35mm Radar
1201,4942461A42000000,PLA 37-2
1202,A9C9C93242000000,37mm Radar
1203,A9C9C97250000000,40mm Radar
1204,DDA265DE70000000,OT-62A
1205,D1A545C381000000,GPMG
1206,C39258C381000000,L37
1207,41315CC381000000,M240
1208,441175C381000000,SG-43
1209,4B971144A5000000,9K33 OSA
1210,B0CE2044A5000000,9K37 BUK
1211,C57510C4A5000000,3M9M3
1212,55C63108B1000000,A-37B DRAGONFLY
1213,B9EB2F58B1000000,AYIT
1214,4240608FB3000000,ADEN 30
1215,4340608FB3000000,Twin ADEN 30
1216,4540608FB3000000,Quad m/49 Bofors
1217,41D11353B4000000,AGI 3x40
1218,4B210857B4000000,AGM-114A Hellfire
1219,4D210857B4000000,AGM-114C Hellfire
1220,DA424182B4000000,AH-1S
1221,55C64182B4000000,AH-1S
1222,55C65182B4000000,AH-1J
1223,55C67982B4000000,AH-1T
1224,4B3008D7B4000000,AIM-120A AMRAAM
1225,4FD875D9B5000000,AMOS
1226,0D1708E2B5000000,AMX-10 RC #reco1
1227,814208E2B5000000,AMX-13/90 #reco1
1228,031310E2B5000000,AMX-30B2
1229,02A42FE2B5000000,AMX AuF1
1230,5CB77424B6000000,SASR
1231,E66DD6D1B7000000,AUG Para
1232,1CD7AA7BBE000000,Anti-Tank Team (RR)
1233,B7AFE6B8BE000000,F88 Austeyr
1234,B7CACEEABE000000,M1097 AVENGER
1235,61E69557C4000000,TOW
1236,93D414C3C5000000,BM-24
1237,8BC321C3C5000000,MFRW BM-27
1238,B30B09DAC5000000,BMP-1
1239,82D609DAC5000000,SPz BMP-1 SP-1
1240,14E509DAC5000000,BMP-1 TJJ #reco1
1241,B30B0DDAC5000000,BMP-2
1242,15265C0EC7000000,BRDM-1 #reco1
1243,15365C0EC7000000,BRDM-2 #reco1
1244,8C161C9CC7000000,SPW-60PB(ABS) #reco2
1245,A4161C9CC7000000,BTR-60PB
1246,4B905C1AC8000000,BVP M-80A
1247,4171D32BCD000000,Bofors L/70
1248,4B705C1ECE000000,BsT M-60A
1249,6ABCBA37D2000000,C7
1250,862174CFD2000000,155mm/52
1251,216849D8D2000000,HLVW
1252,61E64DD8D2000000,ILTIS TOW-2
1253,19560402D4000000,CF-104
1254,61B72402D4000000,CF-18 ASuW
1255,8B814993D4000000,HN-5A
1256,8C814993D4000000,HN-5B
1257,C7100C02D6000000,CN120-26/52
1258,42337913D7000000,Optical failure
1259,43337913D7000000,Stabilization malfunctioning
1260,44337913D7000000,Firing computer reset
1261,45337913D7000000,Weapons jammed
1262,46337913D7000000,Track / transaxial hit
1263,47337913D7000000,Fuel leak
1264,48337913D7000000,Lost track / transaxial broke
1265,49337913D7000000,Ammo internal explosion
1266,4A337913D7000000,Gearbox hit
1267,C8805CB7D9000000,Carbine M727
1268,F06C7ABBD9000000,Cavalry Tank
1269,831FC766DB000000,CHALLENGER 2
1270,E6ADCA6EDB000000,CHIMERA
1271,A74C337ADC000000,AT Cluster Bomb
1272,047CC128DD000000,Cockerill Mk.3
1273,097CC128DD000000,Cockerill Mk.8
1274,D165E531DD000000,Colt LMG
1275,E96CCA32DD000000,Command Vehicle
1276,38AEA333DD000000,Concussion
1277,0396450BE7000000,M47 Dragon II
1278,3E7DE7B8EA000000,Destroyer
1279,AAD9B233ED000000,DONG-HAE
1280,EB3CE56EFC000000,Commando Squad
1281,1616158100010000,F-104G
1282,BFC92C8600010000,BAZ
1283,9F752D8700010000,F-16A MLU
1284,19762D8700010000,F-16AM
1285,55C6E14E01010000,F-4D PEACE PHEASANT I
1286,DA42514F01010000,F-4EJ
1287,AE59514F01010000,F-4EJ KAI
1288,55C6E14F01010000,F-4E PEACE PHEASANT II
1289,10F4698B01010000,F-5A PUFF
1290,55C6414702010000,F-86F SABRE
1291,411008CC02010000,FAB 1000
1292,416008CC02010000,FAB 1500M54
1293,B7CAAA6E0C010000,FLIEGERFAUST
1294,E64FCB370D010000,FORMOZA #reco2
1295,6A6EB2EE0D010000,Frigate
1296,6ABCBA3711010000,H&K G3
1297,C12078CB14010000,GIAT 120
1298,8A8078CB14010000,GIAT 30/719B
1299,81515CCD15010000,GMC M450
1300,1516105217010000,Type 23-II
1301,C381446D17010000,GShG-7
1302,DDD294D817010000,CAS Gunship Helicopter
1303,ECECC6B919010000,Gatling Gun
1304,EEACCFBB19010000,GAVNUNI
1305,16A6BAB31A010000,GENIE
1306,2A1E2FEA1D010000,Alsetex
1307,827139EA1D010000,DM51
1308,C33258EA1D010000,L2A2
1309,445471EA1D010000,RKG-3
1310,6A6ACEEA1D010000,Grenade
1311,B7FACFEA1D010000,GRENZER #reco2
1312,B3BBAEEE1D010000,Mk-82 Griffin
1313,B35AD7EE1D010000,JAS-39 GRIPEN
1314,B9499FB31E010000,Gunboat
1315,DA42514821010000,CH-47D
1316,B82B0BC726010000,HQ-61
1317,C275C1BC29010000,Hawk MM1
1318,07B10C3C2D010000,2A36
1319,B949333C2D010000,MONITOR 105
1320,DCE5983C2D010000,Howa DMR
1321,C5E1993C2D010000,Howa 64 Shiki
1322,4AE2993C2D010000,Howa 89 Shiki
1323,34AA72EB3C010000,Recon Squad
1324,B47967C340010000,J-22 ORAO
1325,93D4080242010000,J-7II
1326,93D4948844010000,JH-7
1327,EE6DC2A649010000,JÄÄKÄRI
1328,C26DEAAC49010000,JAGUAR 1
1329,C36DEAAC49010000,JAGUAR 2
1330,CB6DEAAC49010000,JAGUAR A
1331,C82030B049010000,Yak-B
1332,B31BABBB49010000,LAAD JAVELIN
1333,55C6098B50010000,K1A1
1334,55C605C150010000,K200
1335,55C60DC550010000,K242
1336,55C611C750010000,K263
1337,55C609C950010000,K281
1338,6ABCBAF750010000,K2
1339,55C61D0254010000,KF-16C BLOCK 52D
1340,4C62C85A57010000,Ksp m/58B
1341,9AA5218359010000,Ka-27PL-P
1342,B399B7B859010000,Kashtan CIWS
1343,8B61787F5D010000,KPz T-55A
1344,D180787F5D010000,Deprec! Kpz T-72G
1345,D780787F5D010000,KPz T-72M
1346,64535CA75E010000,KUB-M4
1347,E6192F0A61010000,L-39ZO ALBATROS
1348,7A3EAB0D62010000,L7
1349,95C62DCE62010000,LADA RPK
1350,DDE72DE062010000,LAV-AT
1351,DD3734E062010000,#command LAV-C2
1352,8170085F63010000,LCU 1610
1353,55C6151E68010000,BUFFALO IV
1354,C282681E68010000,LVTP-7A1
1355,B99E9BAD69010000,LAHATUT OREV
1356,56A61DB26B010000,Lim-6Bis
1357,D547F4B36F010000,LYNX 3
1358,82B4F4B36F010000,LYNX AH.1
1359,88B4F4B36F010000,LYNX AH.7
1360,037CF5B36F010000,LYNX Mk.2
1361,24B6248170010000,M108
1362,DA42058270010000,PzH M110
1363,C212118270010000,M113A1G
1364,CBE7118270010000,M113 TUA
1365,0A611D8370010000,M126
1366,61E6058670010000,M150 TOW
1367,0A61198970010000,M185
1368,0A6115C970010000,M284
1369,453F2C0A71010000,Quad M39A2
1370,176A7A8371010000,M52 Tactical Missile
1371,9DE7098671010000,M551A1 (TTS) #reco2
1372,B21C0C8671010000,M-55
1373,E0D3240372010000,M728 CEV
1374,0B97614572010000,M-84
1375,B21C104772010000,M-86
1376,B21C104A72010000,M-89
1377,B3890A4F72010000,M81E1
1378,61E6098172010000,M901 ITV
1379,F89D778172010000,M-90 Stršljen
1380,426E56D872010000,MAN KAT1 6x6
1381,87A114DD72010000,MAS 49/56
1382,4CA3100473010000,MB-339CB
1383,1516048673010000,MD 500D #reco3
1384,6D27185774010000,Shillelagh
1385,56A621C274010000,Mi-17
1386,95062EC574010000,#command Mi-4AVPK
1387,9B4436C574010000,#command Mi-4KK
1388,15B649C574010000,Mi-4 Cargo
1389,8B9655C574010000,#command Mi-4 KOPA
1390,935669C974010000,MI-8P KPI
1391,B30B79C974010000,Mi-8T
1392,556779C974010000,VERSORGUNGS Mi-8
1393,CB802DD674010000,MILAN F3
1394,02842DD674010000,MILAN 1
1395,8BC3319677010000,MZTM MT-LB
1396,B3CEB6A879010000,Machine Gun
1397,478B9AAC79010000,MAG'ACH 6
1398,C2ADA6B779010000,MARDER 1
1399,15A60C917B010000,MIG-29 9-12B
1400,8E660CAC7B010000,MiG-25PD
1401,64A30CAC7B010000,MIG-29 9-12A
1402,B329BBB37B010000,Miniman
1403,84CA9AB77B010000,MIRAGE IIIC
1404,86CA9AB77B010000,MIRAGE 5F
1405,B179E7B87B010000,Mistral
1406,E6EBC2337D010000,MÖNKIJÄ #reco2
1407,C771E5377D010000,M-66
1408,C85031377E010000,Mauser BK-27
1409,39CD9A5085010000,BAN-TANK FAGOT
1410,83A2085785010000,M1992 #reco2
1411,A74C33B589010000,Napalm Bomb
1412,B31E95BB89010000,Naval Gun
1413,D7D295BB89010000,Naval SAM
1414,CBADB6B88A010000,NESHER A
1415,9E7099BB8A010000,RSPVO NEVA M1T
1416,4160308B93010000,ODAB-500
1417,DA42398794010000,OH-6D #reco1
1418,8C161C9797010000,OT M-60PB
1419,CB72209997010000,OTO Melara 76
1420,2D4EC32D9E010000,OSHKOSH
1421,B1790583A0010000,P-120 Malakhit
1422,387D05C8A0010000,P-270 Moskit
1423,CB101020A3010000,PBV 302A
1424,42600C8BA5010000,250-1
1425,456F0C8BA5010000,PLA 25
1426,8141308BA5010000,PLAB 350
1427,F04C5795A6010000,PPK KONKURS
1428,5C371D88A7010000,PT-76B
1429,8172D2A9A9010000,PADOBRANCI '90
1430,576AC6B1A9010000,Pallad-M
1431,CBACCAB1A9010000,Plamen A
1432,39EDDEB9A9010000,PATRIOT
1433,B88E9BACAA010000,PEGASUS
1434,FD6CC666AB010000,Phalanx CIWS
1435,B7EACEB4AB010000,STURMPIONIERE
1436,A89BE366AC010000,Plastic
1437,846AB233AD010000,PŎN'GAE-3
1438,8B52C3EDAE010000,PVHKP 9A
1439,0872B2F9AE010000,PVTGB 9031 m/77
1440,4572B2F9AE010000,PVTGB 9031 m/84
1441,C44CB7B9AF010000,Python3
1442,C54CB7B9AF010000,Python4
1443,5EA5A5A6BE010000,Quad PKT
1444,15566981C1010000,BTR-50PK
1445,C5D02D04C2010000,R-73A-S-24
1446,FAAA430BC4010000,Deprec! #command FUCHS Fufu
1447,295D975EC5010000,Rocket Pod
1448,56A605C8C5010000,RM-70
1449,83832D56C6010000,AMX-30 ROLAND 3
1450,F8ADB2B3C9010000,RANGERS #reco2
1451,027CE530CA010000,Rocket Mk1 HE
1452,037CE530CA010000,Rocket Mk2 Cluster
1453,A74C33B9CA010000,Retarded HE Bomb
1454,82600442CB010000,Rh-105-11
1455,433A9B31CD010000,Roland 2
1456,443A9B31CD010000,Roland 3
1457,4477AB3BCD010000,ROVER REKV #reco2
1458,2A4CCBB8D1010000,S-5 Smoke
1459,327D47D7D2010000,Grom
1460,415068D7D2010000,SAMP T200
1461,D7327859D5010000,SKOT-2AM
1462,831614A1D6010000,SPW-40P2 #reco1
1463,8B1614A1D6010000,SPW-40PA #reco1
1464,951618A1D6010000,SPW-50PK
1465,9F1618A1D6010000,#command SPW-50PU
1466,8C161CA1D6010000,SPW-60PB
1467,837631A4D6010000,SPz BMP-2/c
1468,4BE30942D7010000,SS-11 TCA
1469,85310CC2D7010000,SU-122-54
1470,D1C239DAD7010000,M47 Super Dragon
1471,DA420507D8010000,81 MSP
1472,DA420587D8010000,107 MSP
1473,46209CA6D9010000,SK 60B
1474,FE7FABB5D9010000,SAPERZY
1475,B7999AB7D9010000,SemAct radar
1476,D537D3BDD9010000,SAXON
1477,A60E77A6DA010000,Sea Skua
1478,3A9DCF66DB010000,SHANTOU
1479,B159E574DB010000,SH'OT KAL
1480,2D1EAF3EDC010000,Skyflash
1481,8142A766DD010000,SPADOCHRONIARZE '90
1482,9CA5C26EDD010000,Spike LR
1483,DCA5C26EDD010000,Spike MR
1484,C731DC66DE010000,STAR 266 ZAOP.
1485,B7CACE6EDE010000,FIM-92A Stinger
1486,8692D374DE010000,STOOTTROEPEN '95
1487,8219AB77DE010000,9M31
1488,8319AB77DE010000,PLRK STRELA-2
1489,8419AB77DE010000,Strela-3
1490,4620EC77DE010000,STRV 105
1491,C220EC77DE010000,STRV 121
1492,4320DC7BDE010000,STRV 102
1493,4520DC7BDE010000,STRV 104
1494,15160482DE010000,Su-100
1495,5A710D83DE010000,Su-22M4P
1496,64531A83DE010000,Su-25K
1497,15261F88DE010000,Su-76M
1498,5AE5CAB4DE010000,Suomi KP
1499,F94DD7B5DE010000,Fire Support Vehicle
1500,C2652405E1010000,T-34/85M1
1501,5DC77D05E1010000,T-34/85 Obr. 1969
1502,8C702D86E1010000,T-55AM1B
1503,CC702D86E1010000,T-55AM2B
1504,02782D86E1010000,T-55AMV
1505,8EE52D86E1010000,T-55A TLD
1506,E6EC3B86E1010000,T-55AM2 DYNA-1
