,Hash,String
801,DE72E96D03000000,Chu-MAT
802,A9DDC97403000000,Command Squad
803,D7D2D17703000000,Crotale
804,C320048403000000,D-30
805,01B1408F03000000,DEFA 550
806,58162D9C03000000,M47 Dragon
807,33CD9AB703000000,DRAGONER
808,330D9BB703000000,DRAKON
809,A9A9DBB803000000,#command VELITELSKÝ ŠTÁB
810,81C280DA03000000,EPBV 90  #reco3
811,4271D5F803000000,Eldspruta m/41
812,0BC4410504000000,F-4F KWS
813,55C62D0604000000,F-5A
814,1606150904000000,F-84F
815,8131300B04000000,FAB 250
816,4160300B04000000,FAB 500
817,D740142004000000,FV432(M)
818,8621784D04000000,GCT F1
819,01E12D5304000000,GIAT 30
820,4240485D04000000,GSh-301
821,4340485D04000000,GSh-2-30
822,4740485D04000000,GSh-6-30
823,5540485D04000000,GSh-30k
824,C470485D04000000,GSh-6-23
825,8822E46604000000,M197 Vulcan
826,E96DD66A04000000,FLAKPZ. GEPARD
827,6E6EEE6E04000000,GIVATI
828,331DBB7104000000,Glilon
829,C111A97704000000,G60
830,C271A97704000000,M61
831,C871A97704000000,M67
832,4572A97704000000,M84
833,4475A97704000000,MK3
834,58C4A97704000000,RGN
835,59C4A97704000000,RGO
836,CFD2A97704000000,SAE-210
837,5639AB7704000000,Grenade Launcher
838,BB99E37A04000000,Carl Gustav M2
839,93D4209B04000000,HQ-7
840,0291749D04000000,HSS.831
841,B91ACBA604000000,Hamlet
842,6A6EFAA604000000,#command HAYATE
843,4A71F1B404000000,M-49
844,868158CC04000000,IBL-755
845,9760C6EC04000000,Igla-N
846,4420ECF004000000,IKV 103
847,4620ECF004000000,IKV 105
848,B3099BFB04000000,Twin Ivakan m/36
849,93D4340805000000,J-7C
850,93D4480805000000,J-7H
851,4620841D05000000,JSW 105
852,8621841D05000000,JSW 155
853,B7CAAA2605000000,JÆGERE #reco2
854,DE72D52605000000,MAT
855,D665ED2605000000,Javelin LML
856,DE72F93A05000000,Jyu-MAT
857,57B5544C05000000,kbk AKM
858,C2921C5705000000,KM68A1
859,86E1915A05000000,SpPz T-55 #reco1
860,89216B5D05000000,Ksp m/58
861,8CA70C6605000000,Ka-29TB
862,329DDE6605000000,KARDOM
863,4373BB6B05000000,KFIR C.2
864,4873BB6B05000000,KFIR C.7
865,D6650C6D05000000,Kh-25MPU
866,DA650C6D05000000,Kh-25MPU
867,03E2FD7505000000,KPz T-72
868,8192E37A05000000,KUSTJÄGARE '90
869,DA42E97E05000000,#command MITSUBISHI CV
870,D5B2388B05000000,LADA AK
871,C121708B05000000,LAR-160
872,45A1449705000000,LMG 944
873,04D22C9C05000000,LRAC 73
874,165678A005000000,LVT-4
875,B38ACFA605000000,A 32A LANSEN
876,33EDB2AA05000000,LEGION
877,4474B9AA05000000,l.MG3
878,81B2C3BB05000000,LVKV 90
879,C1D0CFBE05000000,Twin M621
880,95D3CFBE05000000,LYNX
881,C27204C205000000,PzMrs M113
882,C37204C205000000,M106A2
883,168604C205000000,M107
884,C3A204C205000000,M109A2
885,C4A204C205000000,SKH M/109A3
886,0B1708C205000000,M110 R.A.
887,C34208C205000000,M113A1
888,C44208C205000000,M113A3
889,C25208C205000000,#command M114A1
890,C35208C205000000,M114A2 #reco1
891,C2620CC205000000,M125A1
892,55C625C205000000,M18
893,C22204C305000000,M201A1
894,8D2604C305000000,M201 #reco2
895,BFC904C305000000,M20A1 Super Bazooka
896,191620C305000000,M270
897,55C61DC405000000,M36
898,8DB004C505000000,M40A1C RR
899,DA4209C505000000,M41A1
900,C22218C605000000,M551A1 SHERIDAN
901,55C619C605000000,SEUNG-GONG-PO
902,56C321C705000000,M67 RR
903,024428C705000000,M693 F1
904,E1620DC805000000,M72 LAW
905,B3890AC905000000,M81
906,CEA261CB05000000,MANPAD
907,9DB768CB05000000,MAPATS
908,413170CB05000000,MAR-240
909,813270CB05000000,MAR-290
910,571018CE05000000,CAYUSE #reco2
911,648308D305000000,Mi-17
912,15560CD305000000,Mi-25
913,1A580CD305000000,Mi-24VP
914,15E60CD305000000,#command MI-2D
915,55670DD305000000,AHS Mi-2 #reco2
916,1DF70DD305000000,Mi-2 URS
917,93D424D305000000,Mi-8T
918,15E825D305000000,Mi-8TV
919,D7B334D305000000,MICA EM
920,DCB434D305000000,MICA IR
921,03B658D305000000,MILAN F2
922,45205CD305000000,MIM-104C
923,CB805CD305000000,MIM-72A
924,D0805CD305000000,MIM-72F
925,D1805CD305000000,MIM-72G
926,492034DC05000000,#command M151A1 CP
927,17C858DE05000000,MTP-LB
928,B319B3E605000000,MAGLAN #reco2
929,B929C3E605000000,MAKMAT
930,B709C7E605000000,MESAYA'AT
931,965608EE05000000,Mi-14PL
932,93D408EE05000000,Mi-1  #reco2
933,93D41CEE05000000,Mi-6
934,56A61DEE05000000,Mi-6
935,9A31B0EE05000000,MiG-25RBT
936,1532B0EE05000000,MiG-27K
937,1732B0EE05000000,MiG-27M
938,B2ABC7EE05000000,MILUIM
939,AEECCEEE05000000,Minimi
940,B799DFF405000000,Mortar
941,DDB5740B06000000,NASAMS
942,16B6181006000000,NF-5A
943,16C6181006000000,NF-5B
944,4110101506000000,3000-2
945,01222C1506000000,M1978
946,66CC4E1506000000,IGLA
947,E66D6A1506000000,YUCKJEONDAE
948,1966141706000000,NM45
949,D670541E06000000,62L Shiki
950,8BA5D52606000000,250-1
951,726CD62606000000,Napalm
952,297DCB2E06000000,Nimrod
953,5D93185206000000,OH-58C/S
954,55C61D5206000000,OH-6 #reco2
955,57B52C5D06000000,OSA-AKM
956,16671C5E06000000,OT-65RL #reco3
957,8B53DD6A06000000,Twin GDF-001
958,E66EA67306000000,ONDAVA
959,306FB68406000000,MIM-23B I-Hawk PIP III
960,1CD4688506000000,#command P4 PC
961,43722D9C06000000,PRAM vz.82
962,46722D9C06000000,PRAM vz.85
963,55792D9C06000000,ShM vz.82 PRAM-S
964,1576209E06000000,PT-76 #reco1
965,EC6CB6B406000000,PO-HANG
966,B92AD3B706000000,PROMET
967,4223C9BA06000000,PUMA HC.1
968,08F2D6BB06000000,Pvpj 1110 m/77
969,45F2D6BB06000000,Pvpj 1110 m/84
970,012178C606000000,130-1
971,C315180607000000,R.550 Magic II
972,57E35D0B07000000,RAM TCM #reco2
973,4160540C07000000,RBK-500
974,4380740C07000000,RBS 70 Mk.2
975,5EA0740C07000000,Twin RBS 90
976,C120801207000000,CN120-25
977,9EF3551907000000,UDT/SEAL
978,0EB6581907000000,AMX-30 ROLAND
979,1C88441A07000000,RPG-7VR
980,DDC8651A07000000,RPO Rys
981,B7EAD62607000000,Rapier
982,B39ADE2607000000,L21A1 RARDEN
983,AAAFA62A07000000,Redeye
984,EB3CB12A07000000,Rifle Team
985,C1205C2D07000000,Rh-M-120
986,BBDAA23407000000,ROCHEV
987,E96CC63407000000,Roland
988,2D6ACA3407000000,ROMACH ERFB
989,B96BEE3407000000,ROVAIT
990,24B6044807000000,S-70
991,5D66354B07000000,SACLOS
992,CDA2714B07000000,SARPAC
993,CBE0655507000000,SKOT-2A
994,C9C13C5807000000,SNEB
995,4B50845A07000000,SPW-40A  #reco1
996,42A1445E07000000,STG 941
997,44A1445E07000000,STG 943
998,FEADD66607000000,SAPERY
999,B7AED66607000000,SAPEURS
1000,B3B9FA6607000000,SAYFAN #reco2
1001,78AED36807000000,LIGHT RIFLEMEN
1002,B9D9986A07000000,Sea Cat
1003,ACF9986A07000000,Sea Eagle
1004,B10E9A6A07000000,Sea Vulcan CIWS
1005,32DDA06A07000000,#command GROUPE DE CMDT
1006,B1B9DF6A07000000,AML 60/20 SERVAL
1007,0822556D07000000,ShKH-77
1008,BB39AB6D07000000,SHENAV
1009,261CBB6D07000000,ZSU-23-4V1 SZY?KA
1010,AB1AD36D07000000,SHOLEF
1011,7E7ED36D07000000,M60 'Shorty'
1012,42ECE66D07000000,Shtil-1
1013,5149D37207000000,Smoothbore Gun
1014,B75ABB7307000000,Sniper Rifle
1015,7586AA7507000000,Commando Squad
1016,0D3BBB7907000000,LAAD STINGER C
1017,B73AD37907000000,Stoner 63
1018,424DDF7907000000,STROP 1
1019,434DDF7907000000,STROP 2
1020,56C5207A07000000,Su-7BKL
1021,A9DDD57A07000000,Support Squad
1022,7E5CD77A07000000,Supply Truck
1023,EC4CE37A07000000,Susong Po
1024,9791148407000000,KPz T-34/85M
1025,D125158607000000,T54
1026,C2B5188607000000,Deprec! T-55AM-1
1027,C3B5188607000000,T-55AM2
1028,15B6188607000000,T-55 #reco1
1029,56C31D8607000000,Type 56 RR
1030,02C8148707000000,T-64BV1
1031,D1D5158707000000,Type 64 SMG
1032,D165218707000000,Type 67
1033,15B60C8807000000,T-72M
1034,8E700D8807000000,#command T-72M1D
1035,97700D8807000000,T-72M1M
1036,64D30D8807000000,T-72S
1037,D165118807000000,Type 73 LMG
1038,56C3258807000000,Type 78 RR
1039,D165098907000000,Type 81
1040,D1D5198907000000,Type 85 SMG
1041,15D6058A07000000,T-90S
1042,D7D2098A07000000,Type 91
1043,1566189907000000,TO-55
1044,D7D2CDA607000000,Tan SAM
1045,B199CFA607000000,kbk Tantal
1046,43219FAC07000000,TGB m/42
1047,8321C0B407000000,D-1
1048,8BC3DDB407000000,Fla-Kom TOR
1049,05A2D6BE07000000,#command NANA-YON SHIKI A CV
1050,8CB9AABF07000000,TZEFA B
1051,8FB9AABF07000000,TZEFA E
1052,CA5190CB07000000,UAZ-469 #reco2
1053,165608D207000000,UH-14
1054,8A4182D507000000,UK vz. 59
1055,D6F274DD07000000,NAVY SEALS #reco2
1056,E17275DD07000000,SMAW
1057,887108E007000000,S-5M
1058,883110E007000000,S-5M
1059,03317CE407000000,ZU-23-2
1060,D115180208000000,V-150 #reco1
1061,C1B02C0E08000000,TA 20
1062,41512D0F08000000,VEAK 40
1063,C1205C1A08000000,VPM 120
1064,097CA12E08000000,Vickers Mark 8
1065,9379A73E08000000,OT-62 VYDRA-I
1066,D674714B08000000,FV510 WARRIOR MILAN
1067,B979CA7408000000,L6 WOMBAT
1068,5742C0E608000000,YAK-38M
1069,93D4340A09000000,Z-9C
1070,03627C1D09000000,ZSU-57-2
1071,5E325D3F0A000000,Mi-8T
1072,8B61783F0A000000,T-55A
1073,D780783F0A000000,T-72M
1074,8691793F0A000000,TO-55
1075,AA6CC6500A000000,Flame-throwers are terror weapons. Only used in close combat due to their very limited range
1076,6ABCBA5C0A000000,Ranging from obsolete WW2 bolt rifles to modern semi-automatic rifles
1077,8700CD660A000000,F-16A BLOCK 5
1078,93D428880A000000,ZTZ-59-IIA
1079,01C19AF70A000000,30mm Frag
1080,41C19AF70A000000,40mm Frag
1081,862104870C000000,m/60
1082,8700DDF40C000000,F-16A FIGHTING FALCON
1083,03E2C5740D000000,T-72
1084,CA7499E90D000000,AHS Mi-8R #reco3
1085,44205C4620000000,M103
1086,558B3BC820000000,DShK
1087,8C345CC820000000,M2 Browning
1088,1ED861C820000000,NSVT
1089,1EA8554521000000,KPVT
1090,84205C0622000000,M113A1
1091,A9C9C97230000000,20mm Radar
1092,A9C9C93231000000,23mm Radar
1093,A9C9C9B231000000,25mm Radar
1094,01813DCE32000000,Twin ADEN 30
1095,01B1408F33000000,Twin DEFA 550
1096,4340485D34000000,Twin GSh-2-30
1097,A75E0D4235000000,RZP KUB-M
1098,33ED6A4837000000,2S7 PION
1099,E64C634A37000000,2S9 NONA
1100,DAC3A9B23A000000,2e REP #reco2
1101,A9C9C97240000000,30mm Radar
1102,A9C9C9B241000000,35mm Radar
1103,4942461A42000000,PLA 37-2
1104,A9C9C93242000000,37mm Radar
1105,A9C9C97250000000,40mm Radar
1106,DDA265DE70000000,OT-62A
1107,D1A545C381000000,GPMG
1108,C39258C381000000,L37
1109,41315CC381000000,M240
1110,441175C381000000,SG-43
1111,4B971144A5000000,9K33 OSA
1112,B0CE2044A5000000,9K37 BUK
1113,C57510C4A5000000,3M9M3
1114,55C63108B1000000,A-37B DRAGONFLY
1115,B9EB2F58B1000000,AYIT
1116,4240608FB3000000,ADEN 30
1117,4340608FB3000000,Twin ADEN 30
1118,4540608FB3000000,Quad m/49 Bofors
1119,41D11353B4000000,AGI 3x40
1120,4B210857B4000000,AGM-114A Hellfire
1121,4D210857B4000000,AGM-114C Hellfire
1122,DA424182B4000000,AH-1S
1123,55C64182B4000000,AH-1S
1124,55C65182B4000000,AH-1J
1125,55C67982B4000000,AH-1T
1126,4B3008D7B4000000,AIM-120A AMRAAM
1127,4FD875D9B5000000,AMOS
1128,0D1708E2B5000000,AMX-10 RC #reco1
1129,814208E2B5000000,AMX-13/90 #reco1
1130,031310E2B5000000,AMX-30B2
1131,02A42FE2B5000000,AMX AuF1
1132,5CB77424B6000000,SASR
1133,E66DD6D1B7000000,AUG Para
1134,1CD7AA7BBE000000,Anti-Tank Team (RR)
1135,B7AFE6B8BE000000,F88 Austeyr
1136,B7CACEEABE000000,M1097 AVENGER
1137,61E69557C4000000,TOW
1138,93D414C3C5000000,BM-24
1139,8BC321C3C5000000,MFRW BM-27
1140,82D609DAC5000000,SPz BMP-1 SP-1
1141,15265C0EC7000000,BRDM-1 #reco1
1142,15365C0EC7000000,BRDM-2 #reco1
1143,8C161C9CC7000000,SPW-60PB(ABS) #reco2
1144,A4161C9CC7000000,BTR-60PB
1145,4171D32BCD000000,Bofors L/70
1146,6ABCBA37D2000000,C7
1147,862174CFD2000000,155mm/52
1148,216849D8D2000000,HLVW
1149,61E64DD8D2000000,ILTIS TOW-2
1150,19560402D4000000,CF-104
1151,61B72402D4000000,CF-18 ASuW
1152,8B814993D4000000,HN-5A
1153,8C814993D4000000,HN-5B
1154,C7100C02D6000000,CN120-26/52
1155,42337913D7000000,Optical failure
1156,43337913D7000000,Stabilization malfunctioning
1157,44337913D7000000,Firing computer reset
1158,45337913D7000000,Weapons jammed
1159,46337913D7000000,Track / transaxial hit
1160,47337913D7000000,Fuel leak
1161,48337913D7000000,Lost track / transaxial broke
1162,49337913D7000000,Ammo internal explosion
1163,4A337913D7000000,Gearbox hit
1164,C8805CB7D9000000,Carbine M727
1165,F06C7ABBD9000000,Cavalry Tank
1166,831FC766DB000000,CHALLENGER 2
1167,E6ADCA6EDB000000,CHIMERA
1168,A74C337ADC000000,AT Cluster Bomb
1169,047CC128DD000000,Cockerill Mk.3
1170,097CC128DD000000,Cockerill Mk.8
1171,D165E531DD000000,Colt LMG
1172,E96CCA32DD000000,Command Vehicle
1173,38AEA333DD000000,Concussion
1174,0396450BE7000000,M47 Dragon II
1175,3E7DE7B8EA000000,Destroyer
1176,AAD9B233ED000000,DONG-HAE
1177,EB3CE56EFC000000,Commando Squad
1178,1616158100010000,F-104G
1179,BFC92C8600010000,BAZ
1180,9F752D8700010000,F-16A MLU
1181,19762D8700010000,F-16AM
1182,55C6E14E01010000,F-4D PEACE PHEASANT I
1183,DA42514F01010000,F-4EJ
1184,AE59514F01010000,F-4EJ KAI
1185,55C6E14F01010000,F-4E PEACE PHEASANT II
1186,10F4698B01010000,F-5A PUFF
1187,55C6414702010000,F-86F SABRE
1188,411008CC02010000,FAB 1000
1189,B7CAAA6E0C010000,FLIEGERFAUST
1190,E64FCB370D010000,FORMOZA #reco2
1191,6A6EB2EE0D010000,Frigate
1192,6ABCBA3711010000,H&K G3
1193,C12078CB14010000,GIAT 120
1194,8A8078CB14010000,GIAT 30/719B
1195,81515CCD15010000,GMC M450
1196,1516105217010000,Type 23-II
1197,C381446D17010000,GShG-7
1198,DDD294D817010000,CAS Gunship Helicopter
1199,ECECC6B919010000,Gatling Gun
1200,EEACCFBB19010000,GAVNUNI
1201,16A6BAB31A010000,GENIE
1202,2A1E2FEA1D010000,Alsetex
1203,827139EA1D010000,DM51
1204,C33258EA1D010000,L2A2
1205,445471EA1D010000,RKG-3
1206,6A6ACEEA1D010000,Grenade
1207,B7FACFEA1D010000,GRENZER #reco2
1208,B3BBAEEE1D010000,Mk-82 Griffin
1209,B35AD7EE1D010000,JAS-39 GRIPEN
1210,B9499FB31E010000,Gunboat
1211,DA42514821010000,CH-47D
1212,B82B0BC726010000,HQ-61
1213,C275C1BC29010000,Hawk MM1
1214,B949333C2D010000,MONITOR 105
1215,DCE5983C2D010000,Howa DMR
1216,C5E1993C2D010000,Howa 64 Shiki
1217,4AE2993C2D010000,Howa 89 Shiki
1218,34AA72EB3C010000,Recon Squad
1219,93D4080242010000,J-7II
1220,93D4948844010000,JH-7
1221,C26DEAAC49010000,JAGUAR 1
1222,C36DEAAC49010000,JAGUAR 2
1223,CB6DEAAC49010000,JAGUAR A
1224,C82030B049010000,Yak-B
1225,B31BABBB49010000,LAAD JAVELIN
1226,55C6098B50010000,K1A1
1227,55C605C150010000,K200
1228,55C60DC550010000,K242
1229,55C611C750010000,K263
1230,55C609C950010000,K281
1231,6ABCBAF750010000,K2
1232,55C61D0254010000,KF-16C BLOCK 52D
1233,4C62C85A57010000,Ksp m/58B
1234,9AA5218359010000,Ka-27PL-P
1235,B399B7B859010000,Kashtan CIWS
1236,8B61787F5D010000,KPz T-55A
1237,D180787F5D010000,Deprec! Kpz T-72G
1238,D780787F5D010000,KPz T-72M
1239,64535CA75E010000,KUB-M4
1240,E6192F0A61010000,L-39ZO ALBATROS
1241,7A3EAB0D62010000,L7
1242,95C62DCE62010000,LADA RPK
1243,DDE72DE062010000,LAV-AT
1244,DD3734E062010000,#command LAV-C2
1245,8170085F63010000,LCU 1610
1246,55C6151E68010000,BUFFALO IV
1247,C282681E68010000,LVTP-7A1
1248,B99E9BAD69010000,LAHATUT OREV
1249,56A61DB26B010000,Lim-6Bis
1250,D547F4B36F010000,LYNX 3
1251,82B4F4B36F010000,LYNX AH.1
1252,88B4F4B36F010000,LYNX AH.7
1253,037CF5B36F010000,LYNX Mk.2
1254,24B6248170010000,M108
1255,DA42058270010000,PzH M110
1256,C212118270010000,M113A1G
1257,CBE7118270010000,M113 TUA
1258,0A611D8370010000,M126
1259,61E6058670010000,M150 TOW
1260,0A61198970010000,M185
1261,0A6115C970010000,M284
1262,453F2C0A71010000,Quad M39A2
1263,176A7A8371010000,M52 Tactical Missile
1264,9DE7098671010000,M551A1 (TTS) #reco2
1265,E0D3240372010000,M728 CEV
1266,B3890A4F72010000,M81E1
1267,61E6098172010000,M901 ITV
1268,426E56D872010000,MAN KAT1 6x6
1269,87A114DD72010000,MAS 49/56
1270,4CA3100473010000,MB-339CB
1271,1516048673010000,MD 500D #reco3
1272,6D27185774010000,Shillelagh
1273,56A621C274010000,Mi-17
1274,95062EC574010000,#command Mi-4AVPK
1275,9B4436C574010000,#command Mi-4KK
1276,15B649C574010000,Mi-4 Cargo
1277,556779C974010000,VERSORGUNGS Mi-8
1278,CB802DD674010000,MILAN F3
1279,02842DD674010000,MILAN 1
1280,8BC3319677010000,MZTM MT-LB
1281,B3CEB6A879010000,Machine Gun
1282,478B9AAC79010000,MAG'ACH 6
1283,C2ADA6B779010000,MARDER 1
1284,15A60C917B010000,MIG-29 9-12B
1285,8E660CAC7B010000,MiG-25PD
1286,64A30CAC7B010000,MIG-29 9-12A
1287,B329BBB37B010000,Miniman
1288,84CA9AB77B010000,MIRAGE IIIC
1289,86CA9AB77B010000,MIRAGE 5F
1290,B179E7B87B010000,Mistral
1291,C771E5377D010000,M-66
1292,C85031377E010000,Mauser BK-27
1293,39CD9A5085010000,BAN-TANK FAGOT
1294,83A2085785010000,M1992 #reco2
1295,A74C33B589010000,Napalm Bomb
1296,B31E95BB89010000,Naval Gun
1297,D7D295BB89010000,Naval SAM
1298,CBADB6B88A010000,NESHER A
1299,4160308B93010000,ODAB-500
1300,DA42398794010000,OH-6D #reco1
1301,CB72209997010000,OTO Melara 76
1302,2D4EC32D9E010000,OSHKOSH
1303,B1790583A0010000,P-120 Malakhit
1304,387D05C8A0010000,P-270 Moskit
1305,CB101020A3010000,PBV 302A
1306,42600C8BA5010000,250-1
1307,456F0C8BA5010000,PLA 25
1308,F04C5795A6010000,PPK KONKURS
1309,5C371D88A7010000,PT-76B
1310,576AC6B1A9010000,Pallad-M
1311,39EDDEB9A9010000,PATRIOT
1312,B88E9BACAA010000,PEGASUS
1313,FD6CC666AB010000,Phalanx CIWS
1314,B7EACEB4AB010000,STURMPIONIERE
1315,A89BE366AC010000,Plastic
1316,846AB233AD010000,P?N'GAE-3
1317,8B52C3EDAE010000,PVHKP 9A
1318,0872B2F9AE010000,PVTGB 9031 m/77
1319,4572B2F9AE010000,PVTGB 9031 m/84
1320,C44CB7B9AF010000,Python3
1321,C54CB7B9AF010000,Python4
1322,5EA5A5A6BE010000,Quad PKT
1323,15566981C1010000,BTR-50PK
1324,FAAA430BC4010000,Deprec! #command FUCHS Fufu
1325,295D975EC5010000,Rocket Pod
1326,56A605C8C5010000,RM-70
1327,83832D56C6010000,AMX-30 ROLAND 3
1328,F8ADB2B3C9010000,RANGERS #reco2
1329,027CE530CA010000,Rocket Mk1 HE
1330,037CE530CA010000,Rocket Mk2 Cluster
1331,A74C33B9CA010000,Retarded HE Bomb
1332,82600442CB010000,Rh-105-11
1333,433A9B31CD010000,Roland 2
1334,443A9B31CD010000,Roland 3
1335,4477AB3BCD010000,ROVER REKV #reco2
1336,2A4CCBB8D1010000,S-5 Smoke
1337,327D47D7D2010000,Grom
1338,415068D7D2010000,SAMP T200
1339,D7327859D5010000,SKOT-2AM
1340,831614A1D6010000,SPW-40P2 #reco1
1341,8B1614A1D6010000,SPW-40PA #reco1
1342,951618A1D6010000,SPW-50PK
1343,9F1618A1D6010000,#command SPW-50PU
1344,8C161CA1D6010000,SPW-60PB
1345,837631A4D6010000,SPz BMP-2/c
1346,4BE30942D7010000,SS-11 TCA
1347,85310CC2D7010000,SU-122-54
1348,D1C239DAD7010000,M47 Super Dragon
1349,DA420507D8010000,81 MSP
1350,DA420587D8010000,107 MSP
1351,46209CA6D9010000,SK 60B
1352,FE7FABB5D9010000,SAPERZY
1353,B7999AB7D9010000,SemAct radar
1354,D537D3BDD9010000,SAXON
1355,A60E77A6DA010000,Sea Skua
1356,3A9DCF66DB010000,SHANTOU
1357,B159E574DB010000,SH'OT KAL
1358,2D1EAF3EDC010000,Skyflash
1359,8142A766DD010000,SPADOCHRONIARZE '90
1360,9CA5C26EDD010000,Spike LR
1361,DCA5C26EDD010000,Spike MR
1362,C731DC66DE010000,STAR 266 ZAOP.
1363,B7CACE6EDE010000,FIM-92A Stinger
1364,8692D374DE010000,STOOTTROEPEN '95
1365,8219AB77DE010000,9M31
1366,8319AB77DE010000,PLRK STRELA-2
1367,8419AB77DE010000,Strela-3
1368,4620EC77DE010000,STRV 105
1369,C220EC77DE010000,STRV 121
1370,4320DC7BDE010000,STRV 102
1371,4520DC7BDE010000,STRV 104
1372,15160482DE010000,Su-100
1373,5A710D83DE010000,Su-22M4P
1374,64531A83DE010000,Su-25K
1375,15261F88DE010000,Su-76M
1376,F94DD7B5DE010000,Fire Support Vehicle
1377,C2652405E1010000,T-34/85M1
1378,5DC77D05E1010000,T-34/85 Obr. 1969
1379,8C702D86E1010000,T-55AM1B
1380,CC702D86E1010000,T-55AM2B
1381,02782D86E1010000,T-55AMV
1382,E6EC3B86E1010000,T-55AM2 DYNA-1
1383,8D6724C3E1010000,T62-85TC
1384,F94D5FC5E1010000,T64
1385,F94D5FC8E1010000,T67
1386,64235C03E2010000,T-72M1cz
1387,56A67503E2010000,T-72S
1388,8BC37503E2010000,KPz T-72S
1389,70EC8603E2010000,T-72M1 WILK
1390,8BC31942E2010000,V-LKV T815
1391,5DC77D81E2010000,T-72BU
1392,CBD02D5AE6010000,TOPAS-2A
1393,5DC77D37ED010000,9K330 TOR
1394,4C40CC2EEF010000,Twin M1919
1395,4C53CD2EEF010000,Twin KCB
1396,8B53CD2EEF010000,Twin KDA
1397,16971CB5EF010000,Type 68
1398,8C7214E4F2010000,#command UAZ-469U
1399,55C62D82F4010000,#command UH-1A YIDONG-JIHWI-SO
1400,55C63182F4010000,BELL 205
1401,2C2D3582F4010000,UH-1C HOG
1402,55C64982F4010000,UH-1H
1403,DA426182F4010000,CH-135 GUNSHIP
1404,CBE280CC02020000,VAB VDAA
1405,016255CB03020000,Twin Ivakan m/48
1406,81712C9C05020000,VLRA LOGISTIQUE
1407,4B71785907020000,#command VSOT-64A/R2M
1408,384DA7B309020000,CANADIAN AIRBORNE
1409,B01ABBB809020000,2B9 Vasilek
1410,6A8CBAAD0A020000,Vehicle
1411,B909A7B10B020000,VILDKAT #reco1
1412,D364DEA90F020000,OT-62 VYDRA-II
1413,197624C222020000,XA-186NO
1414,1656048236020000,YP-104 #reco1
1415,B219B7A849020000,ZACHLAM
1416,E66EE6B849020000,Zastava M76
1417,4642C7664B020000,2A62
1418,A979BBF96C020000,Antiradar
1419,B179DF666D020000,M48A3 CHAPARRAL
1420,08625CB389020000,#command M577
1421,829755DD8F020000,#command VSOT-64A/R2
1422,D7D245DE92020000,Dual purpose missiles are unique missiles able to engage aerial targets like SAMs
1423,5639AB7794020000,Automatic Grenade-Launchers are a kind of heavy machine-guns firing 30mm to 40mm explosive grenade
1424,CEA261CB95020000,Man-Portable Air Defense System are short-range missiles used by infantry or light vehicles to engage helicopters
1425,B799DFF495020000,Mortar are light artillery firing sustended salvos over medium to long range and on an indirect trajectory. With average aim and reload times
1426,5149D37297020000,Description not available
1427,B75ABB7397020000,Precision rifles used by some special forces units. Deadly accurate
1428,2E3B3FEBEC020000,Engineers Squad
1429,5E325D315D030000,Mi-8T
1430,D78078315D030000,T-72M JAGUAR
1431,869179315D030000,TO-55
1432,CB929ABA8D030000,Anti-Aircraft Squad
1433,DE929ABA8D030000,Anti-Tank Squad
1434,86E1E1F8AD030000,T-55 #reco1
1435,D1D519C3BF030000,vz.25
1436,83E12D0B32080000,AAT-52
1437,327D47C9B00C0000,2A28 Grom
1438,C85031377E0D0000,Twin Mauser BK-27
1439,E64C63C4D00D0000,2S23 NONA-SVK
1440,EECCD33713100000,M1919
1441,43B10CB21C100000,2A42 Shipunov
1442,C3E769E433180000,BTR-152E ZPTU-2
1443,C5E769E433180000,BTR-152E ZPTU-4
1444,93D434DA72180000,ZSL-56
1445,DEF248B29C180000,58mm HEAT
1446,C222488BA6190000,Bo 105P/PAH-1A1
1447,DEF248B21C1C0000,60mm HEAT
1448,DEF248B27C1C0000,66mm HEAT
1449,DEF248B29C1C0000,68mm HEAT
1450,DEF248B21C200000,70mm HEAT
1451,DEF248B23C200000,72
1452,DEF248B24C200000,73mm HEAT
1453,DEF248B26C200000,75mm HEAT
1454,07A175D570200000,Twin Ksp m/36
1455,DEF248B27C200000,76mm HEAT
1456,DEF248B21C240000,80mm HEAT
1457,DEF248B22C240000,81mm HEAT
1458,DEF248B23C240000,82mm HEAT
1459,DEF248B24C240000,83mm HEAT
1460,DEF248B25C240000,84mm HEAT
1461,DEF248B26C240000,85mm HEAT
1462,DEF248B2AC240000,89mm HEAT
1463,DEF248B21C280000,90mm HEAT
1464,DEF248B25C280000,94mm HEAT
1465,DEF248B26C280000,95mm HEAT
1466,16C614C1C02C0000,AB-204B
1467,ADBA77DEE22C0000,Air Defense Anti-Tank System
1468,E67DD28D202D0000,AH-1 COBRA
1469,F1EA7248512D0000,AKM
1470,F1EA7205522D0000,AK-74
1471,4BE31082782D0000,AMX-13 OEIL NOIR
1472,9E071282782D0000,AMX-13 VTT
1473,1636719A782D0000,AMX-PRI
1474,D8624D17892D0000,MILAN
1475,E1B27017892D0000,MRAAW
1476,DDD29118892D0000,NZSAS #reco2
1477,01D2311C892D0000,RBS-70
1478,5C860D04D12D0000,AS.332
1479,6EACB657E42D0000,ATGM Helicopter
1480,6ABB2C65E42D0000,ATGM / AA Helicopter
1481,31EAB6EA6E2E0000,Anti-Aircraft Artillery
1482,B97B9B7F8B2E0000,ACHZARIT
