[ID],_ShortDatabaseName,ControllerName,TurretDescriptorList,Salves,SalvoIsMainSalvo,HasMainSalvo
33793,WeaponDescriptor_Unit_K9_Thunder_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33799,WeaponDescriptor_Unit_KCT_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33805,WeaponDescriptor_Unit_KM106_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33810,WeaponDescriptor_Unit_KM107_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33816,WeaponDescriptor_Unit_KM109_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33821,WeaponDescriptor_Unit_KM110_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33827,WeaponDescriptor_Unit_KM111_ITOW_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33832,WeaponDescriptor_Unit_KM111_TOW_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33837,WeaponDescriptor_Unit_KM113A1_106mm_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33842,WeaponDescriptor_Unit_KM113A1_ITOW_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33847,WeaponDescriptor_Unit_KM113A1_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33853,WeaponDescriptor_Unit_KM113A1_TOW_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33858,WeaponDescriptor_Unit_KM132_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33863,WeaponDescriptor_Unit_KM163_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33878,WeaponDescriptor_Unit_KM809_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33884,WeaponDescriptor_Unit_KM900_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33889,WeaponDescriptor_Unit_KM900_reco_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33898,WeaponDescriptor_Unit_KPZ70,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33905,WeaponDescriptor_Unit_KPZ_T55,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33910,WeaponDescriptor_Unit_KPZ_T55AM,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33916,WeaponDescriptor_Unit_KPz_M48A2G,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33922,WeaponDescriptor_Unit_KPz_M48A2G2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33926,WeaponDescriptor_Unit_Kaartinjaakari,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33932,WeaponDescriptor_Unit_Kamaz_ZU_32_2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33936,WeaponDescriptor_Unit_Kampfschwimmer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33942,WeaponDescriptor_Unit_Kanonjagdpanzer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33948,WeaponDescriptor_Unit_Kardom,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33953,WeaponDescriptor_Unit_Koksan_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
33964,WeaponDescriptor_Unit_Komandno_odeljenje,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33970,WeaponDescriptor_Unit_Komandosi,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33975,WeaponDescriptor_Unit_Komentojoukkue,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33980,WeaponDescriptor_Unit_Kommando_Aufklarer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33985,WeaponDescriptor_Unit_KonkursM_cz,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33990,WeaponDescriptor_Unit_Konkurs_POL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
33995,WeaponDescriptor_Unit_Konkurs_cz,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34000,WeaponDescriptor_Unit_Korps_Mariniers_95_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34005,WeaponDescriptor_Unit_Korps_Mariniers_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34011,WeaponDescriptor_Unit_Kpz_T55A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34016,WeaponDescriptor_Unit_Kpz_T55AM1B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34021,WeaponDescriptor_Unit_Kpz_T55AM2B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34027,WeaponDescriptor_Unit_Kpz_T72,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34032,WeaponDescriptor_Unit_Kpz_T72G,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34037,WeaponDescriptor_Unit_Kpz_T72M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34043,WeaponDescriptor_Unit_Kpz_T72M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34049,WeaponDescriptor_Unit_KubM4_CZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34055,WeaponDescriptor_Unit_Kustjaegarna,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34060,WeaponDescriptor_Unit_Kustjaegarna_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34066,WeaponDescriptor_Unit_Kyu_106mm_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34071,WeaponDescriptor_Unit_Kyu_Chu_MAT_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34080,WeaponDescriptor_Unit_Kyu_Jyu_MAT_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34085,WeaponDescriptor_Unit_Kyu_M2_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34090,WeaponDescriptor_Unit_Kyu_MAT_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34096,WeaponDescriptor_Unit_LAAD_Blowpipe,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34101,WeaponDescriptor_Unit_LAAD_Redeye,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34106,WeaponDescriptor_Unit_LAAD_Stinger,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34111,WeaponDescriptor_Unit_LAAD_StingerC,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34117,WeaponDescriptor_Unit_LARO_TOW2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34122,WeaponDescriptor_Unit_LARS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34128,WeaponDescriptor_Unit_LARS_2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34133,WeaponDescriptor_Unit_LAR_160,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34138,WeaponDescriptor_Unit_LAV_25,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34143,WeaponDescriptor_Unit_LAV_25_Scout,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34148,WeaponDescriptor_Unit_LAV_AT_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34157,WeaponDescriptor_Unit_LAV_C2_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34162,WeaponDescriptor_Unit_LAV_M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34167,WeaponDescriptor_Unit_LO_1800_FASTA_4,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34172,WeaponDescriptor_Unit_LPS_PVO_Silo,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34177,WeaponDescriptor_Unit_LPS_PVO_Strela_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34183,WeaponDescriptor_Unit_LRPV_Perentie_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34190,WeaponDescriptor_Unit_LRPV_Rover_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34195,WeaponDescriptor_Unit_LSTR,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34201,WeaponDescriptor_Unit_LT_M80A_POLO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34208,WeaponDescriptor_Unit_LVT4_NL,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34215,WeaponDescriptor_Unit_LVTP_7,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34221,WeaponDescriptor_Unit_LVTP_7A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34228,WeaponDescriptor_Unit_LVTP_7_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34233,WeaponDescriptor_Unit_LVT_4_ROK,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34238,WeaponDescriptor_Unit_Laish,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34251,WeaponDescriptor_Unit_Leclerc_FR,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34257,WeaponDescriptor_Unit_Legion,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34262,WeaponDescriptor_Unit_Legion_FAMAS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34267,WeaponDescriptor_Unit_Lehka_Pechota,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34272,WeaponDescriptor_Unit_LeichteSchutzen,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34278,WeaponDescriptor_Unit_Leopard_1_A1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34284,WeaponDescriptor_Unit_Leopard_1_A2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34290,WeaponDescriptor_Unit_Leopard_1_A3,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34295,WeaponDescriptor_Unit_Leopard_1_A4,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34300,WeaponDescriptor_Unit_Leopard_1_A5,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34306,WeaponDescriptor_Unit_Leopard_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34312,WeaponDescriptor_Unit_Leopard_2_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34318,WeaponDescriptor_Unit_Leopard_2_A4,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34324,WeaponDescriptor_Unit_Leopard1V_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34329,WeaponDescriptor_Unit_Leopard1_Cmd_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34334,WeaponDescriptor_Unit_Leopard1_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34339,WeaponDescriptor_Unit_Leopard1_Reco_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34344,WeaponDescriptor_Unit_Leopard2A1_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34349,WeaponDescriptor_Unit_Leopard2A4_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34354,WeaponDescriptor_Unit_Leopard2A5_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34360,WeaponDescriptor_Unit_Leopard_1A5DK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34365,WeaponDescriptor_Unit_Leopard_1A5NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34370,WeaponDescriptor_Unit_Leopard_1A5NO2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34376,WeaponDescriptor_Unit_Leopard_1_A1_NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34382,WeaponDescriptor_Unit_Leopard_1_DK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34387,WeaponDescriptor_Unit_Leopard_1_NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34392,WeaponDescriptor_Unit_Leopard_2A5,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34397,WeaponDescriptor_Unit_Leopard_AS1_1976_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34402,WeaponDescriptor_Unit_Leopard_AS1_1982_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34407,WeaponDescriptor_Unit_Leopard_AS1_1985_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34412,WeaponDescriptor_Unit_Leopard_C1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34416,WeaponDescriptor_Unit_Livgarde,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34421,WeaponDescriptor_Unit_Livgarde_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34427,WeaponDescriptor_Unit_Lvkv_90,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34432,WeaponDescriptor_Unit_Lvkv_fm43,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34438,WeaponDescriptor_Unit_Lvrbv_701,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34444,WeaponDescriptor_Unit_M1025_Humvee,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34449,WeaponDescriptor_Unit_M1025_Humvee_GAU,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34454,WeaponDescriptor_Unit_M1025_Humvee_Mk19,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34459,WeaponDescriptor_Unit_M106A1_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34464,WeaponDescriptor_Unit_M106_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34469,WeaponDescriptor_Unit_M106_A2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34474,WeaponDescriptor_Unit_M107_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34479,WeaponDescriptor_Unit_M108_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34485,WeaponDescriptor_Unit_M109,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34490,WeaponDescriptor_Unit_M1097_Avenger,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34497,WeaponDescriptor_Unit_M109A2_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34502,WeaponDescriptor_Unit_M109A3GA1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34507,WeaponDescriptor_Unit_M109A3GN,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34512,WeaponDescriptor_Unit_M109A3_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34517,WeaponDescriptor_Unit_M109A5_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34522,WeaponDescriptor_Unit_M109G,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34527,WeaponDescriptor_Unit_M109_A2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34532,WeaponDescriptor_Unit_M109_A3,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34537,WeaponDescriptor_Unit_M109_A6_Paladin,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34542,WeaponDescriptor_Unit_M109_Howitzer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34547,WeaponDescriptor_Unit_M110A2_Howitzer,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34552,WeaponDescriptor_Unit_M110A2_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34557,WeaponDescriptor_Unit_M110A2_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34562,WeaponDescriptor_Unit_M110A2_RA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34567,WeaponDescriptor_Unit_M110_Howitzer,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34572,WeaponDescriptor_Unit_M110_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34577,WeaponDescriptor_Unit_M110_RA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34582,WeaponDescriptor_Unit_M113,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34587,WeaponDescriptor_Unit_M113A1_3030_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34592,WeaponDescriptor_Unit_M113A1_3050_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34597,WeaponDescriptor_Unit_M113A1_CP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34602,WeaponDescriptor_Unit_M113A1_Dragon,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34609,WeaponDescriptor_Unit_M113A1_FSV_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34614,WeaponDescriptor_Unit_M113A1_LRV_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34619,WeaponDescriptor_Unit_M113A1_MRV_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34624,WeaponDescriptor_Unit_M113A1_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34629,WeaponDescriptor_Unit_M113A1_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34634,WeaponDescriptor_Unit_M113A1_minigun,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34639,WeaponDescriptor_Unit_M113A2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34644,WeaponDescriptor_Unit_M113A3,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34649,WeaponDescriptor_Unit_M113A3_DK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34654,WeaponDescriptor_Unit_M113A3_Super_Dragon_US,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34661,WeaponDescriptor_Unit_M113GA1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34666,WeaponDescriptor_Unit_M113_106mm_RR,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34671,WeaponDescriptor_Unit_M113_ACAV,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34676,WeaponDescriptor_Unit_M113_ADATS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34682,WeaponDescriptor_Unit_M113_CR_Lynx,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34688,WeaponDescriptor_Unit_M113_CV_25_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34694,WeaponDescriptor_Unit_M113_CV_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34699,WeaponDescriptor_Unit_M113_MILAN_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34706,WeaponDescriptor_Unit_M113_TUA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34711,WeaponDescriptor_Unit_M114A1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34716,WeaponDescriptor_Unit_M114A2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34721,WeaponDescriptor_Unit_M125A1_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34726,WeaponDescriptor_Unit_M125_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34731,WeaponDescriptor_Unit_M132,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34736,WeaponDescriptor_Unit_M150_I_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34741,WeaponDescriptor_Unit_M150_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34754,WeaponDescriptor_Unit_M151A1_Scout,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34759,WeaponDescriptor_Unit_M151A2_FAV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34764,WeaponDescriptor_Unit_M151A2_I_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34769,WeaponDescriptor_Unit_M151A2_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34774,WeaponDescriptor_Unit_M151_TOW_NO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34779,WeaponDescriptor_Unit_M163A1_VADS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34784,WeaponDescriptor_Unit_M163A2_VADS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34789,WeaponDescriptor_Unit_M163_PIVADS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34794,WeaponDescriptor_Unit_M18_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34801,WeaponDescriptor_Unit_M18_YUG,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34806,WeaponDescriptor_Unit_M1992_SPAAG_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34811,WeaponDescriptor_Unit_M1A1HA_Abrams_US,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34818,WeaponDescriptor_Unit_M1A1HC_Abrams,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34823,WeaponDescriptor_Unit_M1A1_Abrams,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34829,WeaponDescriptor_Unit_M1A2_Abrams_US,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34835,WeaponDescriptor_Unit_M1IP_Abrams,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34841,WeaponDescriptor_Unit_M1_Abrams,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34848,WeaponDescriptor_Unit_M1_Abrams_Tuto,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34853,WeaponDescriptor_Unit_M201_106mm,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34858,WeaponDescriptor_Unit_M201_MILAN,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34867,WeaponDescriptor_Unit_M24_Chaffee,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34873,WeaponDescriptor_Unit_M270_MLRS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34879,WeaponDescriptor_Unit_M270_LRM_FR,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34884,WeaponDescriptor_Unit_M270_MLRS_UK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34889,WeaponDescriptor_Unit_M270_NO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34894,WeaponDescriptor_Unit_M2A1_Bradley_IFV,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34901,WeaponDescriptor_Unit_M2A3_Bradley_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34909,WeaponDescriptor_Unit_M2_Bradley,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34921,WeaponDescriptor_Unit_M325_Patrol,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
34939,WeaponDescriptor_Unit_M36_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34949,WeaponDescriptor_Unit_M38_106mm,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34954,WeaponDescriptor_Unit_M3A1_Bradley_CFV,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34961,WeaponDescriptor_Unit_M3A3_Bradley_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34969,WeaponDescriptor_Unit_M3_Bradley,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
34976,WeaponDescriptor_Unit_M41,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34982,WeaponDescriptor_Unit_M41A1_ANZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34987,WeaponDescriptor_Unit_M41_DK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34993,WeaponDescriptor_Unit_M41_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
34998,WeaponDescriptor_Unit_M42A1_Duster,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35004,WeaponDescriptor_Unit_M42_Duster_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35009,WeaponDescriptor_Unit_M47_Paton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35015,WeaponDescriptor_Unit_M48A1_Patton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35020,WeaponDescriptor_Unit_M48A3K_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35025,WeaponDescriptor_Unit_M48A3_Chaparral,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35032,WeaponDescriptor_Unit_M48A5K_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35038,WeaponDescriptor_Unit_M48A5_Patton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35044,WeaponDescriptor_Unit_M48A5_Patton_NOR,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35049,WeaponDescriptor_Unit_M48A5_ROK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35054,WeaponDescriptor_Unit_M48_Chaparral,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35061,WeaponDescriptor_Unit_M48_Chaparral_MIM72F,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35068,WeaponDescriptor_Unit_M50_Ontos,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35074,WeaponDescriptor_Unit_M53_59_Praga,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35079,WeaponDescriptor_Unit_M551_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35086,WeaponDescriptor_Unit_M551_Sheridan,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35091,WeaponDescriptor_Unit_M551_TTS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35096,WeaponDescriptor_Unit_M55_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35119,WeaponDescriptor_Unit_M60A1_AOS_Patton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35124,WeaponDescriptor_Unit_M60A1_ERA_US,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35130,WeaponDescriptor_Unit_M60A1_Patton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35135,WeaponDescriptor_Unit_M60A1_RISE_Patton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35140,WeaponDescriptor_Unit_M60A2_20mm_Starship,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35146,WeaponDescriptor_Unit_M60A2_Starship,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35151,WeaponDescriptor_Unit_M60A3_Patton,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35157,WeaponDescriptor_Unit_M60_Super_AX,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35171,WeaponDescriptor_Unit_M67A1_Zippo,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35184,WeaponDescriptor_Unit_M727_Hawk,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35191,WeaponDescriptor_Unit_M727_Hawk_P3_US,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35198,WeaponDescriptor_Unit_M727_Hawk_PIP1_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35205,WeaponDescriptor_Unit_M727_Hawk_PIP2_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35212,WeaponDescriptor_Unit_M727_Hawk_PIP_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35219,WeaponDescriptor_Unit_M727_I_Hawk,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35226,WeaponDescriptor_Unit_M727_I_Hawk_DK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35233,WeaponDescriptor_Unit_M727_I_Hawk_ROK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35240,WeaponDescriptor_Unit_M727_Ihawk_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35247,WeaponDescriptor_Unit_M728_CEV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35254,WeaponDescriptor_Unit_M752_Lance_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
35259,WeaponDescriptor_Unit_M77_Oganj,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
35265,WeaponDescriptor_Unit_M84,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
